210	花図鑑コレクション その11	図鑑の入手キャラクター数を95体達成する	強化霊 黄のマニュ100才 x1	4110	9	1	210	2	209	95	0	0	0	1020	1	2	0	1	0	0				0	1
211	花図鑑コレクション その12	図鑑の入手キャラクター数を100体達成する	強化霊 紫のマニュ100才 x1	4111	9	1	211	2	210	100	0	0	0	1020	1	2	0	1	0	0				0	1
212	花図鑑コレクション その13	図鑑の入手キャラクター数を105体達成する	強化霊 赤のマニュ100才 x1	4112	9	1	212	2	211	105	0	0	0	1020	1	2	0	1	0	0				0	1
213	花図鑑コレクション その14	図鑑の入手キャラクター数を110体達成する	強化霊 青のマニュ100才 x1	4113	9	1	213	2	212	110	0	0	0	1020	1	2	0	1	0	0				0	1
214	花図鑑コレクション その15	図鑑の入手キャラクター数を115体達成する	強化霊 黄のマニュ100才 x1	4114	9	1	214	2	213	115	0	0	0	1020	1	2	0	1	0	0				0	1
215	花図鑑コレクション その16	図鑑の入手キャラクター数を120体達成する	強化霊 紫のマニュ100才 x1	4115	9	1	215	2	214	120	0	0	0	1020	1	2	0	1	0	0				0	1
216	花図鑑コレクション その17	図鑑の入手キャラクター数を125体達成する	強化霊 赤のマニュ100才 x1	4116	9	1	216	2	215	125	0	0	0	1020	1	2	0	1	0	0				0	1
217	花図鑑コレクション その18	図鑑の入手キャラクター数を130体達成する	強化霊 青のマニュ100才 x1	4117	9	1	217	2	216	130	0	0	0	1020	1	2	0	1	0	0				0	1
218	花図鑑コレクション その19	図鑑の入手キャラクター数を135体達成する	強化霊 黄のマニュ100才 x1	4118	9	1	218	2	217	135	0	0	0	1020	1	2	0	1	0	0				0	1
219	花図鑑コレクション その20	図鑑の入手キャラクター数を140体達成する	強化霊 紫のマニュ100才 x1	4119	9	1	219	2	218	140	0	0	0	1020	1	2	0	1	0	0				0	1
220	花図鑑コレクション その21	図鑑の入手キャラクター数を145体達成する	強化霊 赤のマニュ100才 x1	4120	9	1	220	2	219	145	0	0	0	1020	1	2	0	1	0	0				0	1
221	花図鑑コレクション その22	図鑑の入手キャラクター数を150体達成する	強化霊 青のマニュ100才 x1	4122	9	1	221	2	220	150	0	0	0	1020	1	2	0	1	0	0				0	1
300	戦友協定 その1	戦友数を5人達成する	ガチャ種 x100	4600	12	1	300	1	0	5	0	0	0	8010	8	1	0	1	0	0				0	1
301	戦友協定 その2	戦友数を10人達成する	ガチャ種 x500	4601	12	1	301	2	300	10	0	0	0	8010	8	1	0	1	0	0				0	1
302	戦友協定 その3	戦友数を15人達成する	ガチャ種 x1000	4602	12	1	302	2	301	15	0	0	0	8010	8	1	0	1	0	0				0	1
303	戦友協定 その4	戦友数を20人達成する	ガチャ種 x1500	4603	12	1	303	2	302	20	0	0	0	8010	8	1	0	1	0	0				0	1
304	戦友協定 その5	戦友数を25人達成する	ガチャ種 x3000	4604	12	1	304	2	303	25	0	0	0	8010	8	1	0	1	0	0				0	1
305	戦友協定 その6	戦友数を30人達成する	ガチャ種 x5000	4605	12	1	305	2	304	30	0	0	0	8010	8	1	0	1	0	0				0	1
306	戦友協定 その7	戦友数を35人達成する	ガチャ種 x8000	4606	12	1	306	2	305	35	0	0	0	8010	8	1	0	1	0	0				0	1
307	戦友協定 その8	戦友数を40人達成する	ガチャ種 x9000	4607	12	1	307	2	306	40	0	0	0	8010	8	1	0	1	0	0				0	1
308	戦友協定 その9	戦友数を45人達成する	ガチャ種 x10000	4608	12	1	308	2	307	45	0	0	0	8010	8	1	0	1	0	0				0	1
309	戦友協定 その10	戦友数を50人達成する	華霊石x1	4609	12	1	309	2	308	50	0	0	0	8010	8	1	0	1	0	0				0	1
310	戦友協定 その11	戦友数を55人達成する	上級装備ガチャ種 x1000	4610	12	1	310	2	309	55	0	0	0	8010	8	1	0	1	0	0				0	1
311	戦友協定 その12	戦友数を60人達成する	上級装備ガチャ種 x1000	4611	12	1	311	2	310	60	0	0	0	8010	8	1	0	1	0	0				0	1
312	戦友協定 その13	戦友数を65人達成する	上級装備ガチャ種 x1000	4612	12	1	312	2	311	65	0	0	0	8010	8	1	0	1	0	0				0	1
313	戦友協定 その14	戦友数を70人達成する	上級装備ガチャ種 x1000	4613	12	1	313	2	312	70	0	0	0	8010	8	1	0	1	0	0				0	1
314	戦友協定 その15	戦友数を75人達成する	華霊石x1	4614	12	1	314	2	313	75	0	0	0	8010	8	1	0	1	0	0				0	1
315	戦友協定 その16	戦友数を80人達成する	上級装備ガチャ種 x1500	4615	12	1	315	2	314	80	0	0	0	8010	8	1	0	1	0	0				0	1
316	戦友協定 その17	戦友数を85人達成する	上級装備ガチャ種 x1500	4616	12	1	316	2	315	85	0	0	0	8010	8	1	0	1	0	0				0	1
317	戦友協定 その18	戦友数を90人達成する	上級装備ガチャ種 x1500	4617	12	1	317	2	316	90	0	0	0	8010	8	1	0	1	0	0				0	1
318	戦友協定 その19	戦友数を95人達成する	上級装備ガチャ種 x1500	4618	12	1	318	2	317	95	0	0	0	8010	8	1	0	1	0	0				0	1
319	戦友協定 その20	戦友数を100人達成する	華霊石x100	4619	12	1	319	2	318	100	0	0	0	8010	8	1	0	1	0	0				0	1
320	戦友同盟 その1	戦友数を110人達成する	霊獣 命のアンプルゥ・上、上級装備ガチャ種 x1000	4620	12	1	320	2	319	110	0	0	0	8010	8	1	0	1	0	0				0	1
321	戦友同盟 その2	戦友数を111人達成する	上級装備ガチャ種 x1000	4621	12	1	321	2	320	111	0	0	0	8010	8	1	0	1	0	0				0	1
322	戦友同盟 その3	戦友数を112人達成する	霊獣 守のアンプルゥ・上、上級装備ガチャ種 x1000	4622	12	1	322	2	321	112	0	0	0	8010	8	1	0	1	0	0				0	1
323	戦友同盟 その4	戦友数を113人達成する	上級装備ガチャ種 x1000	4623	12	1	323	2	322	113	0	0	0	8010	8	1	0	1	0	0				0	1
324	戦友同盟 その5	戦友数を114人達成する	霊獣 攻のアンプルゥ・上、上級装備ガチャ種 x1000	4624	12	1	324	2	323	114	0	0	0	8010	8	1	0	1	0	0				0	1
325	戦友同盟 その6	戦友数を115人達成する	上級装備ガチャ種 x1000	4625	12	1	325	2	324	115	0	0	0	8010	8	1	0	1	0	0				0	1
326	戦友同盟 その7	戦友数を116人達成する	霊獣 命のアンプルゥ・上、上級装備ガチャ種 x1000	4626	12	1	326	2	325	116	0	0	0	8010	8	1	0	1	0	0				0	1
327	戦友同盟 その8	戦友数を117人達成する	上級装備ガチャ種 x1000	4627	12	1	327	2	326	117	0	0	0	8010	8	1	0	1	0	0				0	1
328	戦友同盟 その9	戦友数を118人達成する	霊獣 守のアンプルゥ・上、上級装備ガチャ種 x1000	4628	12	1	328	2	327	118	0	0	0	8010	8	1	0	1	0	0				0	1
329	戦友同盟 その10	戦友数を119人達成する	上級装備ガチャ種 x1000	4629	12	1	329	2	328	119	0	0	0	8010	8	1	0	1	0	0				0	1
330	戦友同盟 その11	戦友数を120人達成する	霊獣 攻のアンプルゥ・上、上級装備ガチャ種 x1000	4630	12	1	330	2	329	120	0	0	0	8010	8	1	0	1	0	0				0	1
331	戦友同盟 その12	戦友数を121人達成する	上級装備ガチャ種 x1000	4631	12	1	331	2	330	121	0	0	0	8010	8	1	0	1	0	0				0	1
332	戦友同盟 その13	戦友数を122人達成する	霊獣 命のアンプルゥ・上、上級装備ガチャ種 x1000	4632	12	1	332	2	331	122	0	0	0	8010	8	1	0	1	0	0				0	1
333	戦友同盟 その14	戦友数を123人達成する	霊獣 攻のアンプルゥ・上、霊獣 守のアンプルゥ・上	4633	12	1	333	2	332	123	0	0	0	8010	8	1	0	1	0	0				0	1
400	花への感謝 その1	キャラクターの好感度MAXを<br>5体達成する	霊獣アンプルゥ 3種セット x1	4300	6	1	400	1	0	5	0	0	100	1010	1	1	0	1	0	0				0	1
401	花への感謝 その2	キャラクターの好感度MAXを<br>10体達成する	霊獣アンプルゥ 3種セット x1	4301	6	1	401	2	400	10	0	0	100	1010	1	1	0	1	0	0				0	1
402	花への感謝 その3	キャラクターの好感度MAXを<br>15体達成する	霊獣アンプルゥ 3種セット x1	4302	6	1	402	2	401	15	0	0	100	1010	1	1	0	1	0	0				0	1
403	花への感謝 その4	キャラクターの好感度MAXを<br>20体達成する	霊獣アンプルゥ 3種セット x1	4303	6	1	403	2	402	20	0	0	100	1010	1	1	0	1	0	0				0	1
404	花への感謝 その5	キャラクターの好感度MAXを<br>25体達成する	霊獣アンプルゥ 3種セット x1	4304	6	1	404	2	403	25	0	0	100	1010	1	1	0	1	0	0				0	1
405	花への感謝 その6	キャラクターの好感度MAXを<br>30体達成する	霊獣アンプルゥ 3種セット x1	4305	6	1	405	2	404	30	0	0	100	1010	1	1	0	1	0	0				0	1
406	花への感謝 その7	キャラクターの好感度MAXを<br>35体達成する	霊獣アンプルゥ 3種セット x1	4306	6	1	406	2	405	35	0	0	100	1010	1	1	0	1	0	0				0	1
407	花への感謝 その8	キャラクターの好感度MAXを<br>40体達成する	霊獣アンプルゥ 3種セット x1	4307	6	1	407	2	406	40	0	0	100	1010	1	1	0	1	0	0				0	1
408	花への感謝 その9	キャラクターの好感度MAXを<br>45体達成する	霊獣アンプルゥ 3種セット x1	4308	6	1	408	2	407	45	0	0	100	1010	1	1	0	1	0	0				0	1
409	花への感謝 その10	キャラクターの好感度MAXを<br>50体達成する	霊獣アンプルゥ 3種セット x1	4309	6	1	409	2	408	50	0	0	100	1010	1	1	0	1	0	0				0	1
410	花への感謝 その11	キャラクターの好感度MAXを<br>60体達成する	霊獣アンプルゥ 3種セット x1	4310	6	1	410	2	409	60	0	0	100	1010	1	1	0	1	0	0				0	1
411	花への感謝 その12	キャラクターの好感度MAXを<br>70体達成する	霊獣アンプルゥ 3種セット x1	4311	6	1	411	2	410	70	0	0	100	1010	1	1	0	1	0	0				0	1
412	花への感謝 その13	キャラクターの好感度MAXを<br>80体達成する	霊獣アンプルゥ 3種セット x1	4312	6	1	412	2	411	80	0	0	100	1010	1	1	0	1	0	0				0	1
413	花への感謝 その14	キャラクターの好感度MAXを<br>90体達成する	霊獣アンプルゥ 3種セット x1	4313	6	1	413	2	412	90	0	0	100	1010	1	1	0	1	0	0				0	1
414	花への感謝 その15	キャラクターの好感度MAXを<br>100体達成する	霊獣アンプルゥ 3種セット x1	4314	6	1	414	2	413	100	0	0	100	1010	1	1	0	1	0	0				0	1
415	花への感謝 その16	キャラクターの好感度MAXを<br>110体達成する	霊獣アンプルゥ 3種セット x1	4315	6	1	415	2	414	110	0	0	100	1010	1	1	0	1	0	0				0	1
416	花への感謝 その17	キャラクターの好感度MAXを<br>120体達成する	霊獣アンプルゥ 3種セット x1	4316	6	1	416	2	415	120	0	0	100	1010	1	1	0	1	0	0				0	1
417	花への感謝 その18	キャラクターの好感度MAXを<br>130体達成する	霊獣アンプルゥ 3種セット x1	4317	6	1	417	2	416	130	0	0	100	1010	1	1	0	1	0	0				0	1
418	花への感謝 その19	キャラクターの好感度MAXを<br>140体達成する	霊獣アンプルゥ 3種セット x1	4318	6	1	418	2	417	140	0	0	100	1010	1	1	0	1	0	0				0	1
419	花への感謝 その20	キャラクターの好感度MAXを<br>150体達成する	霊獣アンプルゥ 3種セット x1	4319	6	1	419	2	418	150	0	0	100	1010	1	1	0	1	0	0				0	1
420	花への感謝 その21	キャラクターの好感度MAXを<br>160体達成する	霊獣アンプルゥ 3種セット x1	4320	6	1	420	2	419	160	0	0	100	1010	1	1	0	1	0	0				0	1
421	花への感謝 その22	キャラクターの好感度MAXを<br>170体達成する	霊獣アンプルゥ 3種セット x1	4321	6	1	421	2	420	170	0	0	100	1010	1	1	0	1	0	0				0	1
422	花への感謝 その23	キャラクターの好感度MAXを<br>180体達成する	霊獣アンプルゥ 3種セット x1	4322	6	1	422	2	421	180	0	0	100	1010	1	1	0	1	0	0				0	1
423	花への感謝 その24	キャラクターの好感度MAXを<br>190体達成する	霊獣アンプルゥ 3種セット x1	4323	6	1	423	2	422	190	0	0	100	1010	1	1	0	1	0	0				0	1
424	花への感謝 その25	キャラクターの好感度MAXを<br>200体達成する	霊獣アンプルゥ 3種セット x1	4324	6	1	424	2	423	200	0	0	100	1010	1	1	0	1	0	0				0	1
425	咲へのきっかけ	常設任務　贈り物を求めて (上級)で勲章3を獲得する	咲花のハート x1	1899	13	1	425	1	0	1	5002	0	3	4000	4	2	100	1	0	0				0	1
426	花への感謝 その26	キャラクターの好感度MAXを<br>210体達成する	霊獣アンプルゥ 3種セット x1	4325	6	1	426	2	424	210	0	0	100	1010	1	1	0	1	0	0				0	1
427	花への感謝 その27	キャラクターの好感度MAXを<br>220体達成する	霊獣アンプルゥ 3種セット x1	4326	6	1	427	2	426	220	0	0	100	1010	1	1	0	1	0	0				0	1
428	花への感謝 その28	キャラクターの好感度MAXを<br>230体達成する	霊獣アンプルゥ 3種セット x1	4327	6	1	428	2	427	230	0	0	100	1010	1	1	0	1	0	0				0	1
429	花への感謝 その29	キャラクターの好感度MAXを<br>240体達成する	霊獣アンプルゥ 3種セット x1	4328	6	1	429	2	428	240	0	0	100	1010	1	1	0	1	0	0				0	1
430	花への感謝 その30	キャラクターの好感度MAXを<br>250体達成する	霊獣アンプルゥ 3種セット x1	4329	6	1	430	2	429	250	0	0	100	1010	1	1	0	1	0	0				0	1
431	花への感謝 その31	キャラクターの好感度MAXを<br>260体達成する	霊獣アンプルゥ 3種セット x1	4330	6	1	431	2	430	260	0	0	100	1010	1	1	0	1	0	0				0	1
432	花への感謝 その32	キャラクターの好感度MAXを<br>270体達成する	霊獣アンプルゥ 3種セット x1	4331	6	1	432	2	431	270	0	0	100	1010	1	1	0	1	0	0				0	1
433	花への感謝 その33	キャラクターの好感度MAXを<br>280体達成する	霊獣アンプルゥ 3種セット x1	4332	6	1	433	2	432	280	0	0	100	1010	1	1	0	1	0	0				0	1
434	花への感謝 その34	キャラクターの好感度MAXを<br>290体達成する	霊獣アンプルゥ 3種セット x1	4333	6	1	434	2	433	290	0	0	100	1010	1	1	0	1	0	0				0	1
435	花への感謝 その35	キャラクターの好感度MAXを<br>300体達成する	霊獣アンプルゥ 3種セット x1	4334	6	1	435	2	434	300	0	0	100	1010	1	1	0	1	0	0				0	1
724	害虫討伐要請	討伐に5回出撃してクリアする	生命の結晶x、霊獣 守のアンプルゥ x1	1	1	2	724	1	0	5	0	0	0	4000	4	2	0	2	0	0	2021-12-13 04:00:00	2421-12-13 00:00:00		0	1
725	探索へ行こう！	探索を3回プレイする	ゴールドx150000、霊獣 命のアンプルゥ x1	2	11	2	725	1	0	3	0	0	0	10010	10	1	0	2	0	0	2021-12-13 04:00:00	2421-12-13 00:00:00		0	1
726	花騎士共闘作戦	レイドボスと2回戦闘する	庭園メダルx2000、霊獣 攻のアンプルゥ x1	3	10	2	726	1	0	2	0	0	0	6010	6	1	0	2	0	0	2021-12-13 04:00:00	2421-12-13 00:00:00		0	1
727	世界探索へ行こう！	世界探索を1回プレイする	スタミナ50％回復蜜x2、特別功労賞「銀」x1	4	78	2	727	1	0	1	0	0	0	12000	40	1	0	2	0	0	2021-12-13 04:00:00	2421-12-13 00:00:00		0	1
800	団長の心得　討伐へ向かおう！	一部 任務1-1をクリアする	ナズナ特製ケーキ x1	2	13	1	800	1	0	1	1001	0	3	4000	4	1	2	1	0	0				0	1
801	団長の心得　さらに討伐を進めよう！	一部 任務1-2をクリアする	ガチャ種 x1000	3	13	1	801	2	800	1	1002	0	3	4000	4	1	2	1	0	0				0	1
802	団長の心得　花騎士を仲間にしよう！	ノーマルガチャを1回引く	ナズナ特製ケーキ x1	4	3	1	802	2	801	1	1	0	0	5060	5	6	0	1	0	0				0	1
803	団長の心得　討伐を完璧に行おう！	一部 任務1-3を勲章3を<br>獲得してクリアする	特別功労賞「銅」 x1	5	13	1	803	2	802	1	1003	0	3	4000	4	1	2	1	0	0				0	1
804	団長の心得　探索でスタミナを回復しよう！	探索を1回プレイする	強化霊 5才 4種セット x1	6	11	1	804	2	803	1	0	0	0	10010	10	1	0	1	0	0				0	1
805	団長の心得　第3パーティを編成しよう！	プレイヤーレベル5に到達する	華霊石 x1	7	4	1	805	2	804	5	0	0	0	4000	4	0	0	1	0	0				0	1
806	団長の心得　隠しステージを見つけよう！	任務1-3以降稀に出現するシークレットガーデン探索を1回クリア	特別功労賞「銅」 x1	8	21	1	806	2	801	1	3	0	1	4030	4	0	0	1	0	0				0	1
807	団長の心得　レイドボスと戦おう！	レイドボスと1回戦闘する	装備ガチャ種 x300	9	10	1	807	2	800	1	0	0	0	6010	6	1	0	1	0	0				0	1
808	団長の心得　ガチャで装備を手に入れよう！	初級装備ガチャを1回引く	ナズナ特製ケーキ x1	10	3	1	808	2	807	1	4	0	0	5070	5	7	0	1	0	0				0	1
809	団長の心得　戦友をつくろう！	戦友数を1人達成する	強化霊 5才 4種セット x1	11	12	1	809	2	808	1	0	0	0	8010	8	1	0	1	0	0				0	1
811	団長の心得　副団長を任命しよう！	キャラ確認画面でキャラを選択後「副団長に任命」ボタンを押す	贈り物（小） 4種セット x1	12	23	1	811	2	809	1	0	0	0	7010	7	2	0	1	0	0				0	1
1500	歴戦の団長を目指して その1	プレイヤーレベル10に到達する	ガチャ種 x500、特別功労賞「銀」×10	100	4	1	1500	1	0	10	0	0	0	4000	4	0	0	1	0	0				0	1
1501	歴戦の団長を目指して その2	プレイヤーレベル20に到達する	装備ガチャ種 x1000	101	4	1	1501	2	1500	20	0	0	0	4000	4	0	0	1	0	0				0	1
1502	歴戦の団長を目指して その3	プレイヤーレベル30に到達する	ゴールド x10000	102	4	1	1502	2	1501	30	0	0	0	4000	4	0	0	1	0	0				0	1
1503	歴戦の団長を目指して その4	プレイヤーレベル40に到達する	中級装備ガチャ種 x1000	103	4	1	1503	2	1502	40	0	0	0	4000	4	0	0	1	0	0				0	1
1504	歴戦の団長を目指して その5	プレイヤーレベル50に到達する	生命の結晶 x10	104	4	1	1504	2	1503	50	0	0	0	4000	4	0	0	1	0	0				0	1
1505	歴戦の団長を目指して その6	プレイヤーレベル60に到達する	霊獣アンプルゥ 3種セット x1	105	4	1	1505	2	1504	60	0	0	0	4000	4	0	0	1	0	0				0	1
1506	歴戦の団長を目指して その7	プレイヤーレベル70に到達する	生命の結晶 x10	106	4	1	1506	2	1505	70	0	0	0	4000	4	0	0	1	0	0				0	1
1507	歴戦の団長を目指して その8	プレイヤーレベル80に到達する	霊獣アンプルゥ 3種セット x1	107	4	1	1507	2	1506	80	0	0	0	4000	4	0	0	1	0	0				0	1
1508	歴戦の団長を目指して その9	プレイヤーレベル90に到達する	生命の結晶 x10	108	4	1	1508	2	1507	90	0	0	0	4000	4	0	0	1	0	0				0	1
1509	歴戦の団長を目指して その10	プレイヤーレベル100に到達する	霊獣アンプルゥ 3種セット x1、庭園アイテム×1、 霊獣 攻アンプルゥ・上×1	109	4	1	1509	2	1508	100	0	0	0	4000	4	0	0	1	0	0				0	1
1510	歴戦の団長を目指して その11	プレイヤーレベル110に到達する	生命の結晶 x10	110	4	1	1510	2	1509	110	0	0	0	4000	4	0	0	1	0	0				0	1
1511	歴戦の団長を目指して その12	プレイヤーレベル120に到達する	霊獣アンプルゥ 3種セット x1	111	4	1	1511	2	1510	120	0	0	0	4000	4	0	0	1	0	0				0	1
1512	歴戦の団長を目指して その13	プレイヤーレベル130に到達する	生命の結晶 x10	112	4	1	1512	2	1511	130	0	0	0	4000	4	0	0	1	0	0				0	1
1513	歴戦の団長を目指して その14	プレイヤーレベル140に到達する	霊獣アンプルゥ 3種セット x1	113	4	1	1513	2	1512	140	0	0	0	4000	4	0	0	1	0	0				0	1
1514	歴戦の団長を目指して その15	プレイヤーレベル150に到達する	生命の結晶 x20、 霊獣 命アンプルゥ・上×1	114	4	1	1514	2	1513	150	0	0	0	4000	4	0	0	1	0	0				0	1
1515	歴戦の団長を目指して その16	プレイヤーレベル160に到達する	霊獣アンプルゥ 3種セット x1	115	4	1	1515	2	1514	160	0	0	0	4000	4	0	0	1	0	0				0	1
1516	歴戦の団長を目指して その17	プレイヤーレベル170に到達する	生命の結晶 x10	116	4	1	1516	2	1515	170	0	0	0	4000	4	0	0	1	0	0				0	1
1517	歴戦の団長を目指して その18	プレイヤーレベル180に到達する	霊獣アンプルゥ 3種セット x1	117	4	1	1517	2	1516	180	0	0	0	4000	4	0	0	1	0	0				0	1
1518	歴戦の団長を目指して その19	プレイヤーレベル190に到達する	生命の結晶 x10	118	4	1	1518	2	1517	190	0	0	0	4000	4	0	0	1	0	0				0	1
1519	歴戦の団長を目指して その20	プレイヤーレベル200に到達する	霊獣アンプルゥ 3種セット x3、庭園アイテム×1、霊獣 守アンプルゥ・上×1	119	4	1	1519	2	1518	200	0	0	0	4000	4	0	0	1	0	0				0	1
1520	歴戦の団長を目指して その21	プレイヤーレベル210に到達する	生命の結晶 x20	120	4	1	1520	2	1519	210	0	0	0	4000	4	0	0	1	0	0				0	1
1521	歴戦の団長を目指して その22	プレイヤーレベル220に到達する	霊獣アンプルゥ 3種セット x2	121	4	1	1521	2	1520	220	0	0	0	4000	4	0	0	1	0	0				0	1
1522	歴戦の団長を目指して その23	プレイヤーレベル230に到達する	生命の結晶 x20	122	4	1	1522	2	1521	230	0	0	0	4000	4	0	0	1	0	0				0	1
1523	歴戦の団長を目指して その24	プレイヤーレベル240に到達する	霊獣アンプルゥ 3種セット x2	123	4	1	1523	2	1522	240	0	0	0	4000	4	0	0	1	0	0				0	1
1524	歴戦の団長を目指して その25	プレイヤーレベル250に到達する	生命の結晶 x40、 霊獣 攻アンプルゥ・上×1	124	4	1	1524	2	1523	250	0	0	0	4000	4	0	0	1	0	0				0	1
1525	歴戦の団長を目指して その26	プレイヤーレベル255に到達する	霊獣アンプルゥ 3種セット×2	125	4	1	1525	2	1524	255	0	0	0	4000	4	0	0	1	0	0				0	1
1526	歴戦の団長を目指して その27	プレイヤーレベル260に到達する	生命の結晶 x20	126	4	1	1526	2	1525	260	0	0	0	4000	4	0	0	1	0	0				0	1
1527	歴戦の団長を目指して その28	プレイヤーレベル265に到達する	霊獣アンプルゥ 3種セット x2	127	4	1	1527	2	1526	265	0	0	0	4000	4	0	0	1	0	0				0	1
1528	歴戦の団長を目指して その29	プレイヤーレベル270に到達する	生命の結晶 x20	128	4	1	1528	2	1527	270	0	0	0	4000	4	0	0	1	0	0				0	1
1529	歴戦の団長を目指して その30	プレイヤーレベル275に到達する	霊獣アンプルゥ 3種セット×3、霊獣 命アンプルゥ・上×1	129	4	1	1529	2	1528	275	0	0	0	4000	4	0	0	1	0	0				0	1
1530	歴戦の団長を目指して その31	プレイヤーレベル280に到達する	生命の結晶 x20	130	4	1	1530	2	1529	280	0	0	0	4000	4	0	0	1	0	0				0	1
1531	歴戦の団長を目指して その32	プレイヤーレベル285に到達する	霊獣アンプルゥ 3種セット x2	131	4	1	1531	2	1530	285	0	0	0	4000	4	0	0	1	0	0				0	1
1532	歴戦の団長を目指して その33	プレイヤーレベル290に到達する	生命の結晶 x20	132	4	1	1532	2	1531	290	0	0	0	4000	4	0	0	1	0	0				0	1
1533	歴戦の団長を目指して その34	プレイヤーレベル295に到達する	霊獣アンプルゥ 3種セット x2	133	4	1	1533	2	1532	295	0	0	0	4000	4	0	0	1	0	0				0	1
1534	歴戦の団長を目指して その35	プレイヤーレベル300に到達する	庭園アイテム×1、霊獣 守アンプルゥ・上×1	134	4	1	1534	2	1533	300	0	0	0	4000	4	0	0	1	0	0				0	1
1535	歴戦の団長を目指して その36	プレイヤーレベル305に到達する	霊獣アンプルゥ・上 3種セット x3	135	4	1	1535	2	1534	305	0	0	0	4000	4	0	0	1	0	0				0	1
1536	歴戦の団長を目指して その37	プレイヤーレベル310に到達する	霊獣アンプルゥ・上 3種セット x3	136	4	1	1536	2	1535	310	0	0	0	4000	4	0	0	1	0	0				0	1
1537	歴戦の団長を目指して その38	プレイヤーレベル315に到達する	霊獣アンプルゥ・上 3種セット x3	137	4	1	1537	2	1536	315	0	0	0	4000	4	0	0	1	0	0				0	1
1538	歴戦の団長を目指して その39	プレイヤーレベル320に到達する	霊獣アンプルゥ・上 3種セット x3	138	4	1	1538	2	1537	320	0	0	0	4000	4	0	0	1	0	0				0	1
1539	歴戦の団長を目指して その40	プレイヤーレベル325に到達する	霊獣アンプルゥ・上 3種セット x3	139	4	1	1539	2	1538	325	0	0	0	4000	4	0	0	1	0	0				0	1
1540	歴戦の団長を目指して その41	プレイヤーレベル330に到達する	霊獣アンプルゥ・上 3種セット x3	140	4	1	1540	2	1539	330	0	0	0	4000	4	0	0	1	0	0				0	1
1541	歴戦の団長を目指して その42	プレイヤーレベル335に到達する	霊獣アンプルゥ・上 3種セット x3	141	4	1	1541	2	1540	335	0	0	0	4000	4	0	0	1	0	0				0	1
1542	歴戦の団長を目指して その43	プレイヤーレベル340に到達する	霊獣アンプルゥ・上 3種セット x3	142	4	1	1542	2	1541	340	0	0	0	4000	4	0	0	1	0	0				0	1
1543	歴戦の団長を目指して その44	プレイヤーレベル345に到達する	霊獣アンプルゥ・上 3種セット x3	143	4	1	1543	2	1542	345	0	0	0	4000	4	0	0	1	0	0				0	1
1544	歴戦の団長を目指して その45	プレイヤーレベル350に到達する	霊獣アンプルゥ・上 3種セット x3	144	4	1	1544	2	1543	350	0	0	0	4000	4	0	0	1	0	0				0	1
1545	歴戦の団長を目指して その46	プレイヤーレベル355に到達する	霊獣アンプルゥ・上 3種セット x3	145	4	1	1545	2	1544	355	0	0	0	4000	4	0	0	1	0	0				0	1
1546	歴戦の団長を目指して その47	プレイヤーレベル360に到達する	霊獣アンプルゥ・上 3種セット x3	146	4	1	1546	2	1545	360	0	0	0	4000	4	0	0	1	0	0				0	1
1547	歴戦の団長を目指して その48	プレイヤーレベル365に到達する	霊獣アンプルゥ・上 3種セット x3	147	4	1	1547	2	1546	365	0	0	0	4000	4	0	0	1	0	0				0	1
