110806	110806	0	[5人]PT移動力の60%を攻撃力に追加<br>PT移動力上昇:100	0		0		0		
110807	110807	0		0		0		0		
110808	110808	0	[2人]攻撃力上昇:3%	0		0		0		
110809	110809	0	[自身]【回避】率上昇:55%、3ターン目以降40%	0		0		0		
110810	110810	0	[2人]攻撃力上昇:15%<br>[自身]【回避】率上昇:55%、3ターン目以降40%	0		0		0		
110811	110811	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%	0		0		0		
110812	110812	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%<br>[自身]【再行動】率上昇:25%	0		0		0		
110813	110813	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
110814	110814	0	[5人]攻撃力上昇:10%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
110815	110815	0	[5人]攻撃力上昇:15%	0		0		0		
110816	110816	0	[5人]攻撃力上昇:15%<br>[3人]【攻撃属性追加】:斬	0		0		0		
110817	110817	0	[4人]攻撃力上昇:10%	0		0		0		
110818	110818	0	[4人]攻撃力上昇:10%<br>[自身]防御力上昇:20%、【防御時軽減率】上昇:3%<br>[自身]確率【ガッツ】:3回	0		0		0		
110819	110819	0	[2人]攻撃力上昇:10%	0		0		0		
110820	110820	0	[2人]攻撃力上昇:10%<br>[2人]防御力上昇:15%、【防御時軽減率】上昇:2.2%<br>[自身]確率【ガッツ】:3回	0		0		0		
110821	110821	0	ソーラードライブの効果上昇:10%	0		0		0		
110822	110822	0	ソーラードライブの効果上昇:10%<br>[討伐開始時]ノーマルパネル3個～4個を陽力の祭壇パネルに変化する	0		0		0		
110823	110823	0	[5人]攻撃力上昇:5%	0		0		0		
110824	110824	0	[5人]攻撃力上昇:5%<br>[5人][ボス戦闘時]攻撃力上昇:5%	0		0		0		
110825	110825	0	[自身]攻撃力上昇:50%	0		0		0		
110826	110826	0	[自身]攻撃力上昇:50%<br>[自身]【クリティカル】率上昇:40%	0		0		0		
110901	110901	0	[3人]攻撃力上昇:10%	0		0		0		
110902	110902	0	[3人]攻撃力上昇:10%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
111001	111001	0	[5人]敵数に応じ攻撃力上昇:(3体:7%、2体:14%、1体:21%)	0		0		0		
111002	111002	0	[5人]敵数に応じ攻撃力上昇:(3体:7%、2体:14%、1体:21%)<br>[5人]攻撃力上昇:10%	0		0		0		
111101	111101	0		0		0		0		
111102	111102	0		0		0		0		
111103	111103	0	[敵全体]【攻撃力低下】:10%	0		0		0		
111104	111104	0	[3人][ボス戦闘時]攻撃力上昇:30%<br>[敵全体]【攻撃力低下】:10%	0		0		0		
111105	111105	0	[自身][1ターン目のみ]スキル発動率:1.5倍	0		0		0		
111106	111106	0	[5人]攻撃力上昇:10%<br>[自身][1ターン目のみ]スキル発動率:1.5倍	0		0		0		
111107	111107	0	[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
111108	111108	0	[5人]攻撃力上昇:10%<br>[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
111109	111109	0	[5人][ボス戦闘時]攻撃力上昇:20%	0		0		0		
111110	111110	0	[5人][ボス戦闘時]攻撃力上昇:20%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
111111	111111	0	[5人]ターン経過に応じ攻撃力上昇:20%(5ターンで最大)<br>[5人]ターン経過に応じ防御力上昇:20%(5ターンで最大)	0		0		0		
111112	111112	0	[5人]ターン経過に応じ攻撃力上昇:20%(5ターンで最大)<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]ターン経過に応じ防御力上昇:20%(5ターンで最大)<br>[5人]確定【ガッツ】:1回	0		0		0		
111501	111501	0		0		0		0		
111502	111502	0	[2人]攻撃力上昇:3%	0		0		0		
111503	111503	0		0		0		0		
111504	111504	0	[2人]攻撃力上昇:3%	0		0		0		
111505	111505	0		0		0		0		
111506	111506	0		0		0		0		
111601	111601	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%	0		0		0		
111602	111602	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%<br>PT移動力上昇:150	0		0		0		
111701	111701	0	[2人]攻撃力上昇:20%	0		0		0		
111702	111702	0	[2人]攻撃力上昇:20%<br>[5人]防御力上昇:10%、【防御時軽減率】上昇:1.5%<br>[自身]確率【ガッツ】:3回	0		0		0		
111703	111703	0	[3人]攻撃力上昇:15%	0		0		0		
111704	111704	0	[3人]攻撃力上昇:15%<br>[5人]【ボスダメージ】上昇:10%	0		0		0		
111901	111901	0	[2人]攻撃力上昇:65%<br>[5人]【スキルダメージ】上昇:15%	0		0		0		
111902	111902	0	[2人]攻撃力上昇:65%<br>[5人]【スキルダメージ】上昇:15%<br>[5人]防御力上昇:22%、【防御時軽減率】上昇:4%<br>[自身]確率【ガッツ】:3回	0		0		0		
111903	111903	0		0		0		0		
111904	111904	0	ソーラードライブの効果上昇:5%	0		0		0		
111905	111905	0		0		0		0		
111906	111906	0	[2人]攻撃力上昇:3%	0		0		0		
111907	111907	0	[2人]攻撃力上昇:15%	0		0		0		
111908	111908	0	[2人]攻撃力上昇:15%<br>[自身]【再行動】率上昇:15%	0		0		0		
111909	111909	0	[5人]【クリティカル】率上昇:20%<br>[5人]【クリティカル】ダメージ上昇:40%	0		0		0		
111910	111910	0	[5人]攻撃力上昇:25%<br>[5人]【クリティカル】率上昇:20%<br>[5人]【クリティカル】ダメージ上昇:40%	0		0		0		
111911	111911	0	[5人][1ターン目のみ]【与ダメージ上昇】:25%	0		0		0		
111912	111912	0	[5人][1ターン目のみ]スキル発動率:1.65倍<br>[5人][1ターン目のみ]【与ダメージ上昇】:25%	0		0		0		
111913	111913	0	[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
111914	111914	0	[5人]攻撃力上昇:10%<br>[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
111915	111915	0	[2人]攻撃力上昇:15%	0		0		0		
111916	111916	0	[2人]攻撃力上昇:15%<br>[2人]防御力上昇:15%、【防御時軽減率】上昇:2.2%<br>[自身]確率【ガッツ】:3回	0		0		0		
111917	111917	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
111918	111918	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[自身]【再行動】率上昇:25%	0		0		0		
112001	112001	0	[敵全体]【攻撃力低下】:20%	0		0		0		
112002	112002	0	[5人]攻撃力上昇:30%<br>[5人]ターン経過に応じ攻撃力上昇:35%(2ターンで最大)<br>[敵全体]【攻撃力低下】:20%	0		0		0		
112003	112003	0	[2人]攻撃力上昇:15%	0		0		0		
112004	112004	0	[2人]攻撃力上昇:15%<br>[5人][ボス戦闘時]攻撃力上昇:10%	0		0		0		
112005	112005	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
112006	112006	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]【クリティカル】率上昇:15%<br>[5人]【クリティカル】ダメージ上昇:25%	0		0		0		
112007	112007	0	[自身]【与ダメージ上昇】:80%<br>[自身]弱点属性ダメージ上昇:80%	0		0		0		
112008	112008	0	[自身]【与ダメージ上昇】:80%<br>[自身]弱点属性ダメージ上昇:80%<br>[自身]【再行動】率上昇(【上限解放】):100%	0		0		0		
112201	112201	0	[5人]攻撃力上昇:10%	0		0		0		
112202	112202	0	[5人]攻撃力上昇:10%<br>[自身][1ターン目のみ]スキル発動率:1.5倍	0		0		0		
112401	112401	0	[5人]攻撃力上昇:15%	0		0		0		
112402	112402	0	[5人]攻撃力上昇:15%<br>ソーラードライブの効果上昇:40%	0		0		0		
112601	112601	0		0		0		0		
112602	112602	0	[2人]攻撃力上昇:3%	0		0		0		
112603	112603	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]【スキルダメージ】上昇:10%	0		0		0		
112604	112604	0	[5人]攻撃力上昇:25%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]【スキルダメージ】上昇:10%	0		0		0		
112701	112701	0	[敵全体]【攻撃力低下】:5%	0		0		0		
112702	112702	0	[5人]【クリティカル】率上昇:5%<br>[敵全体]【攻撃力低下】:5%	0		0		0		
112801	112801	0	[5人]攻撃力上昇:10%	0		0		0		
112802	112802	0	[5人]攻撃力上昇:10%<br>PT移動力上昇:100	0		0		0		
112803	112803	0	[5人][1ターン目のみ]スキル発動率:2倍	0		0		0		
112804	112804	0	[5人][1ターン目のみ]スキル発動率:2倍<br>[3人]防御力上昇:15%、【防御時軽減率】上昇:2.2%<br>[自身]確率【ガッツ】:3回	0		0		0		
112805	112805	0	[自身]攻撃力上昇:50%<br>[自身][1ターン目のみ]攻撃力上昇:100%<br>[5人]攻撃力上昇:30%	0		0		0		
112806	112806	0	[自身]攻撃力上昇:50%<br>[自身][1ターン目のみ]攻撃力上昇:100%<br>[5人]攻撃力上昇:30%<br>[自身][1ターン目のみ]スキル発動率変更:100%<br>[自身][1ターン目のみ]【与ダメージ上昇】:50%	0		0		0		
112807	112807	0	[3人]攻撃力上昇:27%	0		0		0		
112808	112808	0	[3人]攻撃力上昇:27%<br>[討伐開始時]光GAUGE増加:50%	0		0		0		
112809	112809	0	[5人]攻撃力上昇:20%<br>[5人]【スキルダメージ】上昇:10%	0		0		0		
112810	112810	0	[5人]攻撃力上昇:20%<br>[5人]【スキルダメージ】上昇:10%<br>[自身]【再行動】率上昇:60%<br>[自身]【回避】率上昇:80%、3ターン目以降50%	0		0		0		
112811	112811	0	[5人]攻撃力上昇:25%	0		0		0		
112812	112812	0	[5人]攻撃力上昇:25%<br>[敵全体]【攻撃力低下】:15%	0		0		0		
112813	112813	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%	0		0		0		
112814	112814	0	[5人]それぞれの好感度に応じて攻撃力上昇:最大15%<br>[討伐開始時]光GAUGE増加:30%	0		0		0		
112815	112815	0	[自身のスキルLv(1~5)人]攻撃力上昇:18%	0		0		0		
112816	112816	0	[自身のスキルLv(1~5)人]攻撃力上昇:18%<br>[5人]【クリティカル】率上昇:10%	0		0		0		
112817	112817	0	[5人][1ターン目のみ]スキル発動率:1.65倍	0		0		0		
112818	112818	0	[5人]攻撃力上昇:25%<br>[5人][1ターン目のみ]攻撃力上昇:25%<br>[5人][1ターン目のみ]スキル発動率:1.65倍	0		0		0		
112819	112819	0	[5人]ターン経過に応じ【与ダメージ上昇】:10%(3ターンで最大)	0		0		0		
112820	112820	0	[5人]攻撃力上昇:20%<br>[5人]ターン経過に応じ【与ダメージ上昇】:10%(3ターンで最大)	0		0		0		
112821	112821	0	[5人][1ターン目のみ]攻撃力上昇:15%	0		0		0		
112822	112822	0	[5人][1ターン目のみ]攻撃力上昇:15%<br>[5人][1ターン目のみ]スキル発動率:1.2倍	0		0		0		
112823	112823	0	[5人]攻撃力上昇:30%	0		0		0		
112824	112824	0	[5人]攻撃力上昇:30%<br>[5人]【クリティカル】率上昇:20%<br>[5人]【クリティカル】ダメージ上昇:45%	0		0		0		
112825	112825	0	[5人]攻撃力上昇:10%	0		0		0		
112826	112826	0	[5人]攻撃力上昇:10%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
112827	112827	0	[5人]攻撃力上昇:10%	0		0		0		
112828	112828	0	[5人]攻撃力上昇:10%<br>[5人]敵数に応じ攻撃力上昇:(3体:7%、2体:14%、1体:21%)	0		0		0		
112829	112829	0	[5人]攻撃力上昇:10%	0		0		0		
112830	112830	0	[5人]攻撃力上昇:10%<br>[自身]100%の確率で【反撃】3倍	0		0		0		
112901	112901	0	ダメージギミックパネルの通過回数に応じ攻撃上昇:3%(最大4回)	0		0		0		
112902	112902	0	ダメージギミックパネルの通過回数に応じ攻撃上昇:3%(最大4回)<br>ダメージギミックパネルを通過すると最大HPの10%回復	0		0		0		
112903	112903	0	[自身]【追撃】40%	0		0		0		
112904	112904	0	[自身]攻撃力上昇:60%<br>[5人]攻撃力上昇:20%<br>[自身]【追撃】40%	0		0		0		
112905	112905	0	ダメージギミックパネルを通過すると最大HPの10%回復	0		0		0		
112906	112906	0	[2人][ボス戦闘時]攻撃力上昇:25%<br>ダメージギミックパネルを通過すると最大HPの10%回復	0		0		0		
112907	112907	0	[敵全体]毎ターン25%の確率で行動回数減少	0		0		0		
112908	112908	0	[5人]攻撃力上昇:15%<br>[敵全体]毎ターン25%の確率で行動回数減少	0		0		0		
112909	112909	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
112910	112910	0	[5人]攻撃力上昇:10%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
113001	113001	0	[2人]攻撃力上昇:15%	0		0		0		
113002	113002	0	[2人]攻撃力上昇:15%<br>[4人]防御力上昇:10%、【防御時軽減率】上昇:1.5%<br>[自身]確率【ガッツ】:3回	0		0		0		
113003	113003	0	[3人]攻撃力上昇:10%	0		0		0		
113004	113004	0	[3人]攻撃力上昇:10%<br>[3人]【クリティカル】率上昇:10%	0		0		0		
113005	113005	0	[5人]防御力上昇:15%、【防御時軽減率】上昇:2.2%<br>[自身]確率【ガッツ】:3回	0		0		0		
113006	113006	0	[5人]防御力上昇:15%、【防御時軽減率】上昇:2.2%<br>[自身]確率【ガッツ】:3回<br>[2人]1回ダメージ【無効化】	0		0		0		
113007	113007	0	[5人]【クリティカル】率上昇:5%	0		0		0		
113008	113008	0	[5人]【クリティカル】率上昇:5%<br>[自身]1回ダメージ【無効化】	0		0		0		
113101	113101	0	[5人]スキル発動率:自身のスキルLvに応じ(1.28～1.36)倍<br>[被攻撃1人][参戦]最大HPの15%回復する<br>[5人]自身がスキルを発動した次のターン開始時、最大HPの15%回復する	0		0		0		
113102	113102	0	[5人]自身が1回目のスキルを発動した次のターン中、攻撃力上昇:30%<br>[5人]自身がスキルを発動した次のターン開始時、最大HPの15%回復する<br>[5人]スキル発動率:自身のスキルLvに応じ(1.28～1.36)倍<br>[被攻撃1人][参戦]最大HPの15%回復する<br>[5人][参戦]3ターンごとに、最大HPの30%回復する	0		0		0		
113301	113301	0	[3人]攻撃力上昇:10%	0		0		0		
113302	113302	0	[3人]攻撃力上昇:10%<br>[自身]80%の確率で【反撃】2倍	0		0		0		
113303	113303	0	[自身][ボス戦闘時]攻撃力上昇:40%	0		0		0		
113304	113304	0	[自身][ボス戦闘時]攻撃力上昇:40%<br>[自身]【ボスダメージ】上昇:40%	0		0		0		
113501	113501	0	[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
113502	113502	0	[3人]攻撃力上昇:14%<br>[自身]【回避】率上昇:65%、3ターン目以降40%	0		0		0		
113503	113503	0	[敵全体]【攻撃力低下】:10%	0		0		0		
113504	113504	0	[5人]攻撃力上昇:10%<br>[敵全体]【攻撃力低下】:10%	0		0		0		
114203	114203	0	[5人]攻撃力上昇:10%	0		0		0		
114204	114204	0	[5人]攻撃力上昇:10%<br>[5人]ターン経過に応じ攻撃力上昇:20%(2ターンで最大)	0		0		0		
114205	114205	0	[自身]【クリティカル】ダメージ上昇:30%	0		0		0		
114206	114206	0	[自身]【クリティカル】ダメージ上昇:30%<br>[自身]【再行動】率上昇:30%	0		0		0		
114207	114207	0	[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]防御力上昇:35%(ターン経過で最大3回)	0		0		0		
114208	114208	0	[5人]攻撃力上昇:30%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍<br>[5人]防御力上昇:35%(ターン経過で最大3回)<br>[3人]【攻撃属性追加】:斬<br>[3人]【攻撃属性追加】:突<br>[3人]【攻撃属性追加】:魔	0		0		0		
114401	114401	0	[5人]攻撃力上昇:10%	0		0		0		
114402	114402	0	[5人]攻撃力上昇:10%<br>[5人][3ターン目まで]【スキルダメージ】上昇:10%	0		0		0		
114601	114601	0	[5人]攻撃力上昇:10%	0		0		0		
114602	114602	0	[5人]攻撃力上昇:10%<br>[5人]スキル発動率:それぞれの好感度に応じて最大1.2倍	0		0		0		
114603	114603	0	[自身]【再行動】率上昇:25%	0		0		0		
114604	114604	0	[5人]攻撃力上昇:10%<br>[自身]【再行動】率上昇:25%	0		0		0		
114701	114701	0	[2人]攻撃力上昇:15%	0		0		0		
