47	25	進化！パーフェクトランタナ！ 放送開始	※放送は終了しました	cMcsotB2klZ1dsH4CAOmKVdkcGgkPm.swf	0	1	1	0	2016-11-04 00:00:00	2016-11-04 00:00:00	0	2016-11-04 00:00:00
48	26	第4回ニコ生　スピンオフ		7SP65pnZ8roR7mTSNPergGwcowBR.swf	0	1	1	0	2016-11-24 00:00:00	2016-11-24 00:00:00	0	2016-11-24 00:00:00
49	27	スワンボートレース			4	1	1	0	2016-12-21 00:00:00	2016-12-21 00:00:00	0	2016-12-21 00:00:00
50	28	第4.5回ニコ生　スピンオフ		2KrhdOX9unyOxdlIcfo11pKkI9CcN.swf	0	1	1	0	2016-12-21 00:00:00	2016-12-21 00:00:00	0	2016-12-21 00:00:00
51	29	クリスマス花騎士劇場		FFaF18rKoMYJCQngFA718nhTmQSH.swf	0	1	1	0	2016-12-27 00:00:00	2016-12-27 00:00:00	0	2016-12-27 00:00:00
52	30	年末年始花騎士劇場		OtQhFvdPQiYuUIiw5Y12miK6z9DTR.swf	0	1	1	0	2017-01-04 00:00:00	2017-01-04 00:00:00	0	2017-01-04 00:00:00
53	31	カウントダウンinコラボカフェ あと4日	※放送は終了しました	QO1zIrsGJDX80lt9ETs48yvX7A25p.swf	0	5	1	0	2017-02-01 00:00:00	2017-02-01 00:00:00	0	2017-02-01 00:00:00
54	31	カウントダウンinコラボカフェ あと3日	※放送は終了しました	XxgbcbFRf2UD3sCoHUfmhjz1WWsmN.swf	0	4	1	0	2017-02-01 00:00:00	2017-02-01 00:00:00	0	2017-02-01 00:00:00
55	31	カウントダウンinコラボカフェ あと2日	※放送は終了しました	H4y1MbXEFmkioNI5jecmdbUBsjySC.swf	0	3	1	0	2017-02-01 00:00:00	2017-02-01 00:00:00	0	2017-02-01 00:00:00
56	31	カウントダウンinコラボカフェ あと1日	※放送は終了しました	bKdCEHQ0IoDI94mUQz8OqdqgC6uCk.swf	0	2	1	0	2017-02-01 00:00:00	2017-02-01 00:00:00	0	2017-02-01 00:00:00
57	31	カウントダウンinコラボカフェ 放送開始	※放送は終了しました	ERUq4R86ejfrwc3ejjI53Gh311gYQ.swf	0	1	1	0	2017-02-01 00:00:00	2017-02-01 00:00:00	0	2017-02-01 00:00:00
58	32	光華祭トロピカルプリンセス人気投票結果		PDCUgzcZsOgcC3jTn9LEt1SzmCaqfR.swf	0	1	1	0	2017-02-13 00:00:00	2017-02-13 00:00:00	0	2017-02-13 00:00:00
59	33	スワンボートレース　バレンタイン杯			5	1	1	0	2017-02-13 00:00:00	2017-02-13 00:00:00	0	2017-02-13 00:00:00
60	34	エピソードコレクション		XFwq3RJBfuX2sGio1oE4owrYkDuwLU.swf	0	1	1	0	2017-03-07 00:00:00	2017-03-07 00:00:00	0	2017-03-07 00:00:00
61	35	ガールズシンフォニーコラボ		Gwp3AANgnQlOBcAQVoWwiJtOv6R6pR.swf	0	1	1	0	2017-03-22 00:00:00	2017-03-22 00:00:00	0	2017-03-22 00:00:00
62	36	新大陸実装！？投票イベント開催！？		NNdfsBYtNN6DcAXj1RMdPFPFQnCukV.swf	0	1	1	0	2017-04-05 00:00:00	2017-04-05 00:00:00	0	2017-04-05 00:00:00
63	36	USOエイプリルフルール投票結果発表！		H2M4dpzo9SfChqryqR8yTzW5PFcKQK.swf	0	2	1	0	2017-04-05 00:00:00	2017-04-05 00:00:00	0	2017-04-05 00:00:00
64	37	スワンボートレース			6	1	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
65	38	爆誕！花の勇者ランタナ！ あと4日	※放送は終了しました	CcllAT2M25ngscZbVkIG4RCsgl8ZI1.swf	0	5	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
66	38	爆誕！花の勇者ランタナ！ あと3日	※放送は終了しました	8WnmZPvC3is5N1HtHvCgOCaLxxYF.swf	0	4	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
67	38	爆誕！花の勇者ランタナ！ あと2日	※放送は終了しました	6cJ6kkHMiwiRhVc2BGiqoqDzYGytm1.swf	0	3	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
68	38	爆誕！花の勇者ランタナ！ あと1日	※放送は終了しました	OScUYW0RsBPQo0DHaw5AXSeObK1Q7.swf	0	2	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
69	38	爆誕！花の勇者ランタナ！ 放送開始	※放送は終了しました	VncTYL3Xu4BVgraVVj5qBpbFQsQ2.swf	0	1	1	0	2017-04-26 00:00:00	2017-04-26 00:00:00	0	2017-04-26 00:00:00
70	39	第5回ニコ生　スピンオフ		2lLt6rSXI02on1rAZDtQuAVMyainuN.swf	0	1	1	0	2017-06-01 00:00:00	2017-06-01 00:00:00	0	2017-06-01 00:00:00
71	40	スワンボートレース			7	1	1	0	2017-06-28 00:00:00	2017-06-28 00:00:00	0	2017-06-28 00:00:00
72	41	盛りだくさんのリハーサル！あと4日	※放送は終了しました	c4HIzo1bmd7qpTxfjn7MGeiak7m6G.swf	0	5	1	0	2017-08-02 00:00:00	2017-08-02 00:00:00	0	2017-08-02 00:00:00
73	41	盛りだくさんのリハーサル！あと3日	※放送は終了しました	1qrb5okkUQiayKNZE1qpPzqqTLLeM.swf	0	4	1	0	2017-08-02 00:00:00	2017-08-02 00:00:00	0	2017-08-02 00:00:00
74	41	盛りだくさんのリハーサル！あと2日	※放送は終了しました	AygoLxbio8Txr1yHdVOYIJe0bg5DPA.swf	0	3	1	0	2017-08-02 00:00:00	2017-08-02 00:00:00	0	2017-08-02 00:00:00
75	41	盛りだくさんのリハーサル！あと1日	※放送は終了しました	p7ouUVsRtWQ8uKdq8v8tYJGd8HT09s.swf	0	2	1	0	2017-08-02 00:00:00	2017-08-02 00:00:00	0	2017-08-02 00:00:00
76	41	盛りだくさんのリハーサル！放送開始	※放送は終了しました	qcer2v7XqMhJE0EKXV0c15BVOAg20s.swf	0	1	1	0	2017-08-02 00:00:00	2017-08-02 00:00:00	0	2017-08-02 00:00:00
77	42	集まれ！コラボカフェ　あと4日	※放送は終了しました	GE7xoqsdDScmwDtXDrrPThgjI83L.swf	0	5	1	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
78	42	集まれ！コラボカフェ　あと3日	※放送は終了しました	Itt3hAti5BFamc0Q1gYxMH83WTrT1x.swf	0	4	1	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
79	42	集まれ！コラボカフェ　あと2日	※放送は終了しました	TrQV1WTJtRiwMDmgYc5aQNqVYh4SrZ.swf	0	3	1	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
80	42	集まれ！コラボカフェ　あと1日	※放送は終了しました	9lcYnuMhheLHEF4gXDuMNBgCYyqb5.swf	0	2	1	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
81	42	集まれ！コラボカフェ　放送開始	※放送は終了しました	3JcvXYj0LfyonDuIWXjpEpqzdLO.swf	0	1	1	0	2017-08-30 00:00:00	2017-08-30 00:00:00	0	2017-08-30 00:00:00
82	43	スワンボートレース			8	1	1	0	2017-09-12 00:00:00	2017-09-12 00:00:00	0	2017-09-12 00:00:00
83	44	光華のバナナ姫　バッナーナ！　あと2日	※放送は終了しました	FstnuxpaqLFdusppvK5E9Efy3dRz.swf	0	3	1	0	2017-09-28 00:00:00	2017-09-28 00:00:00	0	2017-09-28 00:00:00
84	44	光華のバナナ姫　バッナーナ！　あと1日	※放送は終了しました	hrTjJUHMRAFeOHLQ3OqmwVp67.swf	0	2	1	0	2017-09-28 00:00:00	2017-09-28 00:00:00	0	2017-09-28 00:00:00
85	44	光華のバナナ姫　バッナーナ！　放送開始	※放送は終了しました	zsKSdtYCPfzmSgqonad4Cqe3KKdt.swf	0	1	1	0	2017-09-28 00:00:00	2017-09-28 00:00:00	0	2017-09-28 00:00:00
86	45	またまた命懸けの大玉ころがし！？	※放送は終了しました	lSl533cpM8houHKwhf5E5dvsLjJvfg.swf	0	1	1	0	2017-11-29 00:00:00	2017-11-29 00:00:00	0	2017-11-29 00:00:00
87	46	スワンボートレース			9	1	1	0	2017-12-05 00:00:00	2017-12-05 00:00:00	0	2017-12-05 00:00:00
88	47	No.1は誰だ！クリスマス大作戦！あと4日	※放送は終了しました	adDlzmDm55IV9OET81THV1FoZEfo9.swf	0	5	1	0	2017-12-25 00:00:00	2017-12-25 00:00:00	0	2017-12-25 00:00:00
89	47	No.1は誰だ！クリスマス大作戦！あと3日	※放送は終了しました	Vfjo0UI74LpZBzN2ptVTRXDRMX5N4.swf	0	4	1	0	2017-12-25 00:00:00	2017-12-25 00:00:00	0	2017-12-25 00:00:00
90	47	No.1は誰だ！クリスマス大作戦！あと2日	※放送は終了しました	bTs6iroDrIB85p0jPuxqpp4pnNDH3i.swf	0	3	1	0	2017-12-25 00:00:00	2017-12-25 00:00:00	0	2017-12-25 00:00:00
91	47	No.1は誰だ！クリスマス大作戦！あと1日	※放送は終了しました	Z9ah5JMNGRMUnWPfdDtntr6vDt3Gm.swf	0	2	1	0	2017-12-25 00:00:00	2017-12-25 00:00:00	0	2017-12-25 00:00:00
92	47	No.1は誰だ！クリスマス大作戦！放送開始	※放送は終了しました	Gnf843xBXE6vunmMckqXBs9iSzMr0a.swf	0	1	1	0	2017-12-25 00:00:00	2017-12-25 00:00:00	0	2017-12-25 00:00:00
93	48	謹賀新年 花騎士おみくじ劇場 2018		tVL7bdPzFNES1Wc7vQWl8fK7xu11P4sb.swf	0	1	1	0	2018-01-05 00:00:00	2018-01-05 00:00:00	0	2018-01-05 00:00:00
94	49	あるカマキリともう一つの才華祭　あと4日	※放送は終了しました	QuZyZd87VdutSLHOCU6l3mOEoMb0a.swf	0	5	1	0	2018-01-23 00:00:00	2018-01-23 00:00:00	0	2018-01-23 00:00:00
95	49	あるカマキリともう一つの才華祭　あと3日	※放送は終了しました	hVsXk9kjBOm7EEScNPRJWQJFDzzcXB.swf	0	4	1	0	2018-01-23 00:00:00	2018-01-23 00:00:00	0	2018-01-23 00:00:00
96	49	あるカマキリともう一つの才華祭　あと2日	※放送は終了しました	OelsQUgwx2EPgAlkiGN4b4kp3pGLX.swf	0	3	1	0	2018-01-23 00:00:00	2018-01-23 00:00:00	0	2018-01-23 00:00:00
97	49	あるカマキリともう一つの才華祭　あと1日	※放送は終了しました	4CaucadLefHy1WXxcPFxRfbvlLtFKz.swf	0	2	1	0	2018-01-23 00:00:00	2018-01-23 00:00:00	0	2018-01-23 00:00:00
98	49	あるカマキリともう一つの才華祭　放送開始	※放送は終了しました	tHV0ZTJXIhiWAuoOQncsX4xLpHRnUs.swf	0	1	1	0	2018-01-23 00:00:00	2018-01-23 00:00:00	0	2018-01-23 00:00:00
99	50	才華祭ノーブル・グレイス人気投票結果		vadmBI22xY0AjzkLWtH6EyhAJ6IOme.swf	0	1	1	0	2018-02-14 00:00:00	2018-02-14 00:00:00	0	2018-02-14 00:00:00
100	51	炎熱と宵闇の化身　宵闇の眷属		tEfbr3yNlyllZqQ6X2e35L3Cp4MWtX.swf	0	3	2	0	2018-03-01 00:00:00	2018-03-01 00:00:00	0	2018-03-01 00:00:00
101	51	炎熱と宵闇の化身　炎熱の迷宮		vadqrq0O5Yh9nioMqqpRRgWul6KBpIx8.swf	0	2	2	0	2018-03-01 00:00:00	2018-03-01 00:00:00	0	2018-03-01 00:00:00
102	51	炎熱と宵闇の化身　封印の光		3pu3zqk2knSQNqf4ngEB2GRvHh5QTEMC.swf	0	1	2	0	2018-03-02 00:00:00	2018-03-02 00:00:00	0	2018-03-02 00:00:00
103	52	レアリティ昇華　解禁！！		fDk3J8JXcKkW8aoEU7VDVbvu5C3dUTK.swf	0	1	1	0	2018-03-14 00:00:00	2018-03-14 00:00:00	0	2018-03-14 00:00:00
104	53	スワンボートレース			10	1	1	0	2017-12-05 00:00:00	2017-12-05 00:00:00	0	2017-12-05 00:00:00
105	54	空上の宴より生まれし空想		MjoW7xmsWjlB1vHbztDPuIjJvZhghqB.swf	0	3	1	0	2018-04-05 00:00:00	2018-04-05 00:00:00	0	2018-04-05 00:00:00
106	54	ナイドホグル団長の眷属育成計画（開始）			0	2	3	3691	2018-04-05 00:00:00	2018-04-05 00:00:00	0	2018-04-05 00:00:00
107	54	ナイドホグル団長の眷属育成計画（終了）			0	1	3	3692	2018-04-05 00:00:00	2018-04-05 00:00:00	0	2018-04-05 00:00:00
108	55	お知らせいっぱいナズナさん！あと4日	※放送は終了しました	Aw4qcA1GjqORkUV9kIwWfZdp3bMH.swf	0	5	1	0	2018-04-23 00:00:00	2018-04-23 00:00:00	0	2018-04-23 00:00:00
109	55	お知らせいっぱいナズナさん！あと3日	※放送は終了しました	Jbsbvwf2MN9HepGmGXe2Nh5ELOHz.swf	0	4	1	0	2018-04-23 00:00:00	2018-04-23 00:00:00	0	2018-04-23 00:00:00
110	55	お知らせいっぱいナズナさん！あと2日	※放送は終了しました	VVUzs9eRwoR9oSszQcYkpYfqT2xr7G.swf	0	3	1	0	2018-04-23 00:00:00	2018-04-23 00:00:00	0	2018-04-23 00:00:00
111	55	お知らせいっぱいナズナさん！あと1日	※放送は終了しました	zkkmmzSdSKEu0mpj73Pnk7tkyRGr4v.swf	0	2	1	0	2018-04-23 00:00:00	2018-04-23 00:00:00	0	2018-04-23 00:00:00
112	55	お知らせいっぱいナズナさん！放送開始	※放送は終了しました	iv01cuASuZpka9JgrTJ0ySlVH4epe.swf	0	1	1	0	2018-04-23 00:00:00	2018-04-23 00:00:00	0	2018-04-23 00:00:00
113	56	スワンボートレース			11	1	1	0	2018-07-02 00:00:00	2018-07-02 00:00:00	0	2018-07-02 00:00:00
114	57	それゆけ！PV撮影！あと4日	※放送は終了しました	CVVBkHHioNJyJPmErzwW4FF7aypphLj.swf	0	5	1	0	2018-07-11 00:00:00	2018-07-11 00:00:00	0	2018-07-11 00:00:00
115	57	それゆけ！PV撮影！あと3日	※放送は終了しました	mUScc6NmjM3Y0sm4gITFg4zPSFFTqb8.swf	0	4	1	0	2018-07-11 00:00:00	2018-07-11 00:00:00	0	2018-07-11 00:00:00
116	57	それゆけ！PV撮影！あと2日	※放送は終了しました	K9OwpLYEF91IgD5WNrx1rcIDheId.swf	0	3	1	0	2018-07-11 00:00:00	2018-07-11 00:00:00	0	2018-07-11 00:00:00
117	57	それゆけ！PV撮影！あと1日	※放送は終了しました	8NodSt7MN263UOLsxlMtwvo0JYjyeL9P.swf	0	2	1	0	2018-07-11 00:00:00	2018-07-11 00:00:00	0	2018-07-11 00:00:00
118	57	それゆけ！PV撮影！放送開始	※放送は終了しました	eSmWLthiCC98bCuwVyVo0DUqFoEOO6J.swf	0	1	1	0	2018-07-11 00:00:00	2018-07-11 00:00:00	0	2018-07-11 00:00:00
119	58	2018年 ナズナの日 衣装人気投票			0	4	3	4071	2018-07-25 00:00:00	2018-07-25 00:00:00	0	2018-07-25 00:00:00
120	59	第7回ニコ生　スピンオフ	※放送は終了しました	E02AqnRIvWZBipjjIrXxzzsz0jIxcq.swf	0	1	1	0	2018-08-07 00:00:00	2018-08-07 00:00:00	0	2018-08-07 00:00:00
121	58	③　温泉タオルを身に着けて			0	1	3	4172	2018-08-24 00:00:00	2018-08-24 00:00:00	0	2018-08-24 00:00:00
123	58	②　古風なお姫様の着物を身に着けて			0	2	3	4173	2018-08-24 00:00:00	2018-08-24 00:00:00	0	2018-08-24 00:00:00
124	58	①　先生の制服を身に着けて			0	3	3	4174	2018-08-24 00:00:00	2018-08-24 00:00:00	0	2018-08-24 00:00:00
125	60	おさナズ誕生秘話　あと3つ		gbdc2V27Sn2sEd5Icqs7zON4kSMvDOjf.swf	0	4	1	0	2018-08-30 00:00:00	2018-08-30 00:00:00	0	2018-08-30 00:00:00
126	60	おさナズ誕生秘話　あと2つ		267OA0LND4jxnt8S2s4BZT4z6OtAt9d.swf	0	3	1	0	2018-08-30 00:00:00	2018-08-30 00:00:00	0	2018-08-30 00:00:00
127	60	おさナズ誕生秘話　あと1つ		4Rzb5g6tFLvLe3MQFu14ZXkRNYWs20.swf	0	2	1	0	2018-08-30 00:00:00	2018-08-30 00:00:00	0	2018-08-30 00:00:00
128	60	おさナズ誕生秘話		pihCzb8j3dMPFglrJbsDFoR8rEkbgT9E.swf	0	1	1	0	2018-08-30 00:00:00	2018-08-30 00:00:00	0	2018-08-30 00:00:00
129	61	旧オープニングムービー		sound/pv.mp4	0	1	4	0	2018-09-06 00:00:00	2018-09-06 00:00:00	0	2018-09-06 00:00:00
130	61	新オープニングムービー(2018公開ver)		sound/opening.mp4	0	2	4	0	2018-09-06 00:00:00	2018-09-06 00:00:00	0	2018-09-06 00:00:00
131	61	メインストーリー二部オープニングムービー		sound/st2_op.mp4	0	3	4	0	2018-09-06 00:00:00	2018-09-06 00:00:00	0	2018-09-06 00:00:00
132	62	クイズ！花騎士だ～れだ？　あと2日	※放送は終了しました	TxSZyZfjGn8yogIIb09EUVYsV2Rp1UD.swf	0	3	1	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
133	62	クイズ！花騎士だ～れだ？　あと1日	※放送は終了しました	6Ev6Y0ZVfDcgS7FpsEar0pvpXErt9a.swf	0	2	1	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
134	62	クイズ！花騎士だ～れだ？　放送開始	※放送は終了しました	XGwq74rA1XjrKRs26Bc78ZMRfvx8Wfp.swf	0	1	1	0	2018-09-26 00:00:00	2018-09-26 00:00:00	0	2018-09-26 00:00:00
135	63	クランベリーの教えて先生！	※放送は終了しました	ehp50n6irc15YAaXbS65GaXgDx6GlfG.swf	0	1	1	0	2018-11-28 00:00:00	2018-11-28 00:00:00	0	2018-11-28 00:00:00
136	64	クリスマスの夜を駆ける花騎士　あと4日	※放送は終了しました	WLa9I684wJbpiG1sgFhNz7tZItIFkRE.swf	0	5	1	0	2018-12-27 00:00:00	2018-12-27 00:00:00	0	2018-12-27 00:00:00
137	64	クリスマスの夜を駆ける花騎士　あと3日	※放送は終了しました	nwgKO0wB5DX00bOsWEAWm2NKNTf5MjQV.swf	0	4	1	0	2018-12-27 00:00:00	2018-12-27 00:00:00	0	2018-12-27 00:00:00
138	64	クリスマスの夜を駆ける花騎士　あと2日	※放送は終了しました	oQcETJNr6I1HrD7im7a7NunECAtMsTPi.swf	0	3	1	0	2018-12-27 00:00:00	2018-12-27 00:00:00	0	2018-12-27 00:00:00
139	64	クリスマスの夜を駆ける花騎士　あと1日	※放送は終了しました	6i0Dyf0wxblPhnoMjfE6a1bqDxZ3LPs.swf	0	2	1	0	2018-12-27 00:00:00	2018-12-27 00:00:00	0	2018-12-27 00:00:00
140	64	クリスマスの夜を駆ける花騎士　放送開始	※放送は終了しました	MnKhJ9jFhE98amqHvIqkSDbABRBmnu.swf	0	1	1	0	2018-12-27 00:00:00	2018-12-27 00:00:00	0	2018-12-27 00:00:00
