67	防御の首飾り+9	320021	0	0	130	0	0	391	200	0	4	0	0	0	0	0	0	300003	3	0		3	1	0		9	0	0	1	0	1	
68	防御の首飾り+10	320022	0	0	160	0	0	421	200	0	4	0	0	0	0	0	0	300003	3	0		3	1	0		10	0	0	1	0	1	
69	力の耳飾り	330001	0	10	0	0	39	0	100	0	1	0	0	0	0	0	0	300004	4	0		3	1	0		0	0	0	1	0	1	
70	力の耳飾り+1	330002	0	15	0	0	44	0	100	0	2	0	0	0	0	0	0	300004	4	0		3	1	0		1	0	0	1	0	1	
71	力の耳飾り+2	330003	0	20	0	0	49	0	100	0	3	0	0	0	0	0	0	300004	4	0		3	1	0		2	0	0	1	0	1	
72	力の耳飾り+3	330004	0	25	0	0	54	0	100	0	4	0	0	0	0	0	0	300004	4	0		3	1	0		3	0	0	1	0	1	
73	力の耳飾り+4	330005	0	30	0	0	59	0	100	0	5	0	0	0	0	0	0	300004	4	0		3	1	0		4	0	0	1	0	1	
74	力の耳飾り+5	330006	0	35	0	0	64	0	100	0	5	0	0	0	0	0	0	300004	4	0		3	1	0		5	0	0	1	0	1	
75	力の耳飾り+6	330007	0	40	0	0	69	0	100	0	2	0	0	0	0	0	0	300004	4	0		3	1	0		6	0	0	1	0	1	
76	力の耳飾り+7	330008	0	50	0	0	79	0	100	0	3	0	0	0	0	0	0	300004	4	0		3	1	0		7	0	0	1	0	1	
77	力の耳飾り+8	330009	0	60	0	0	89	0	100	0	4	0	0	0	0	0	0	300004	4	0		3	1	0		8	0	0	1	0	1	
78	力の耳飾り+9	330010	0	80	0	0	109	0	100	0	5	0	0	0	0	0	0	300004	4	0		3	1	0		9	0	0	1	0	1	
79	力の耳飾り+10	330011	0	100	0	0	129	0	100	0	5	0	0	0	0	0	0	300004	4	0		3	1	0		10	0	0	1	0	1	
80	戦士の耳飾り	330012	0	120	0	0	159	0	200	0	1	0	0	0	0	0	0	300004	4	0		5	1	0		0	0	0	1	0	1	
81	戦士の耳飾り+1	330013	0	124	0	0	163	0	200	0	2	0	0	0	0	0	0	300004	4	0		5	1	0		1	0	0	1	0	1	
82	戦士の耳飾り+2	330014	0	128	0	0	167	0	200	0	3	0	0	0	0	0	0	300004	4	0		5	1	0		2	0	0	1	0	1	
83	戦士の耳飾り+3	330015	0	132	0	0	171	0	200	0	4	0	0	0	0	0	0	300004	4	0		5	1	0		3	0	0	1	0	1	
84	戦士の耳飾り+4	330016	0	136	0	0	175	0	200	0	5	0	0	0	0	0	0	300004	4	0		5	1	0		4	0	0	1	0	1	
85	戦士の耳飾り+5	330017	0	140	0	0	218	0	200	0	5	0	0	0	0	0	0	300004	4	0		5	1	0		5	0	0	1	0	1	
86	戦士の耳飾り+6	330018	0	144	0	0	222	0	200	0	2	0	0	0	0	0	0	300004	4	0		5	1	0		6	0	0	1	0	1	
87	戦士の耳飾り+7	330019	0	150	0	0	228	0	200	0	3	0	0	0	0	0	0	300004	4	0		5	1	0		7	0	0	1	0	1	
88	戦士の耳飾り+8	330020	0	160	0	0	238	0	200	0	4	0	0	0	0	0	0	300004	4	0		5	1	0		8	0	0	1	0	1	
89	戦士の耳飾り+9	330021	0	180	0	0	258	0	200	0	5	0	0	0	0	0	0	300004	4	0		5	1	0		9	0	0	1	0	1	
90	戦士の耳飾り+10	330022	0	200	0	0	317	0	200	0	5	0	0	0	0	0	0	300004	4	0		5	1	0		10	0	0	1	0	1	
91	生命の首飾り	390000	0	400	200	0	939	494	100	0	0	0	0	0	0	0	0	300004	3	0		7	1	0		0	0	0	1	0	1	
92	MINISTOPの指輪	391000	0	300	100	0	594	296	100	0	0	0	0	0	0	0	0	300004	1	0		7	1	0		0	0	0	1	0	1	
93	癒しの腕輪	350000	0	0	0	0	0	0	100	1901	10	1	20	0	0	0	0	300004	2	0		200	1	0	"毎ターン20%の確率で自身の最大HPの10%回復する  ※HP回復は他アビリティとは別々に発動する"	0	0	0	1	0	1	
94	怒りの腕輪	350001	0	0	0	0	0	0	100	1701	5	1	0	0	0	0	0	300004	2	0		200	1	0	"自身のクリティカル攻撃発生率を5%上昇させる  ※他アビリティとの組み合わせで発生率は最大80%まで上昇可能"	0	0	0	1	0	1	
95	反撃の腕輪	350002	0	0	0	0	0	0	100	1201	5	0	200	0	0	0	0	300004	2	0		200	1	0	"攻撃を受けた時、5%の確率で防御力の2倍を攻撃力に転換し反撃する ※キャラクターアビリティと重複不可"	0	0	0	1	0	1	
96	陽力の腕輪	350003	0	0	0	0	0	0	100	401	15	5	0	0	0	0	0	300004	2	0		200	1	0	"戦闘中、パーティメンバーのシャインクリスタルのドロップ率が15%上昇 ※他アビリティとの組み合わせで最大75%まで上昇"	0	0	0	1	0	1	
97	美しい瞳の耳飾り	360000	0	213	60	0	409	109	0	0	0	0	0	0	0	0	0	300004	8	1	10	7	1	0	※オンシジュームのみ装備可※異なる衣装のオンシジュームには装備できません※装備合成の素材として選択不可	0	20000	5	0	0	1	
98	幸せな思い出の耳飾り	360001	0	275	28	0	520	77	0	0	0	0	0	0	0	0	0	300004	8	1	140	7	1	0	※ネリネのみ装備可※異なる衣装のネリネには装備できません※装備合成の素材として選択不可	0	20001	6	0	0	1	
99	喜びを運ぶ耳飾り	360002	0	265	55	0	510	104	0	0	0	0	0	0	0	0	0	300004	8	1	142	7	1	0	※クチナシのみ装備可※装備合成の素材として選択不可	0	20002	5	0	0	1	
100	きらめきの耳飾り	360003	0	212	38	0	408	87	0	0	0	0	0	0	0	0	0	300004	8	1	141	7	1	0	※サンゴバナのみ装備可※サンゴバナ(クリスマス)には装備できません※装備合成の素材として選択不可	0	20003	5	0	0	1	
101	幸福な家庭の耳飾り	360004	0	205	60	0	401	109	0	0	0	0	0	0	0	0	0	300004	8	1	36	7	1	0	※イチゴのみ装備可※装備合成の素材として選択不可	0	20004	2	0	0	1	
102	実らぬ恋の耳飾り	360005	0	205	62	0	401	111	0	0	0	0	0	0	0	0	0	300004	8	1	69	7	1	0	※イエローチューリップのみ装備可※装備合成の素材として選択不可	0	20005	4	0	0	1	
103	不信と期待の耳飾り	360006	0	223	47	0	419	96	0	0	0	0	0	0	0	0	0	300004	8	1	50	7	1	0	※ラベンダーのみ装備可※異なる衣装のラベンダーには装備できません※装備合成の素材として選択不可	0	20006	5	0	0	1	
104	危険な恋の耳飾り	360007	0	206	70	0	402	119	0	0	0	0	0	0	0	0	0	300004	8	1	144	7	1	0	※ディプラデニアのみ装備可※ディプラデニア(バレンタイン)には装備できません※装備合成の素材として選択不可	0	20007	5	0	0	1	
105	美徳の耳飾り	360008	0	218	36	0	414	85	0	0	0	0	0	0	0	0	0	300004	8	1	49	7	1	0	※ミントのみ装備可※ミント(成長する美徳)には装備できません※装備合成の素材として選択不可	0	20008	2	0	0	1	
106	自由な心の耳飾り	360009	0	230	38	0	426	87	0	0	0	0	0	0	0	0	0	300004	8	1	146	7	1	0	※ツキミソウのみ装備可※ツキミソウ(イースター)には装備できません※装備合成の素材として選択不可	0	20009	5	0	0	1	
107	温厚の耳飾り	360010	0	217	52	0	413	101	0	0	0	0	0	0	0	0	0	300004	8	1	147	7	1	0	※ナイトフロックスのみ装備可※ナイトフロックス(クリスマス)には装備できません※装備合成の素材として選択不可	0	20010	5	0	0	1	
108	神秘的な耳飾り	360011	0	246	67	0	442	116	0	0	0	0	0	0	0	0	0	300004	8	1	145	7	1	0	※オオオニバスのみ装備可※オオオニバス(ジューンブライド)には装備できません※装備合成の素材として選択不可	0	20011	6	0	0	1	
109	未来への憧れの耳飾り	360012	0	233	28	0	429	77	0	0	0	0	0	0	0	0	0	300004	8	1	9	7	1	0	※アルストロメリアのみ装備可※アルストロメリア(未来への感謝)には装備できません※装備合成の素材として選択不可	0	20012	3	0	0	1	
110	友情と思い出の耳飾り	360013	0	220	49	0	416	98	0	0	0	0	0	0	0	0	0	300004	8	1	66	7	1	0	※ライラックのみ装備可※装備合成の素材として選択不可	0	20013	4	0	0	1	
111	尊い思い出の耳飾り	360014	0	245	36	0	441	85	0	0	0	0	0	0	0	0	0	300004	8	1	60	7	1	0	※エーデルワイスのみ装備可※エーデルワイス(新春)には装備できません※装備合成の素材として選択不可	0	20014	5	0	0	1	
112	優れた美人の耳飾り	360015	0	255	50	0	500	99	0	0	0	0	0	0	0	0	0	300004	8	1	39	7	1	0	※サクラのみ装備可※異なる衣装のサクラには装備できません※装備合成の素材として選択不可	0	20015	6	0	0	1	
113	尊敬の耳飾り	360016	0	224	39	0	420	88	0	0	0	0	0	0	0	0	0	300004	8	1	7	7	1	0	※ロイヤルプリンセスのみ装備可※装備合成の素材として選択不可	0	20016	3	0	0	1	
114	清らかな幸福の耳飾り	360017	0	236	40	0	432	89	0	0	0	0	0	0	0	0	0	300004	8	1	150	7	1	0	※エピデンドラムのみ装備可※異なる衣装のエピデンドラムには装備できません※装備合成の素材として選択不可	0	20017	5	0	0	1	
115	清純な心の耳飾り	360018	0	222	51	0	418	100	0	0	0	0	0	0	0	0	0	300004	8	1	151	7	1	0	※キンギョソウのみ装備可※キンギョソウ(バレンタイン)には装備できません※装備合成の素材として選択不可	0	20018	5	0	0	1	
116	悲しい思い出の耳飾り	360019	0	252	52	0	497	101	0	0	0	0	0	0	0	0	0	300004	8	1	149	7	1	0	※ヒガンバナのみ装備可※装備合成の素材として選択不可	0	20019	6	0	0	1	
117	変化と恋慕の耳飾り	360020	0	223	45	0	419	94	0	0	0	0	0	0	0	0	0	300004	8	1	53	7	1	0	※ワレモコウのみ装備可※ワレモコウ(成長する軍師)には装備できません※装備合成の素材として選択不可	0	20020	4	0	0	1	
118	荘厳と純潔の耳飾り	360021	0	224	50	0	420	99	0	0	0	0	0	0	0	0	0	300004	8	1	28	7	1	0	※ヤマユリのみ装備可※装備合成の素材として選択不可	0	20021	5	0	0	1	
119	内気と臆病の耳飾り	360022	0	242	31	0	438	80	0	0	0	0	0	0	0	0	0	300004	8	1	148	7	1	0	※オシロイバナのみ装備可※オシロイバナ(きぐるみ花火師)には装備できません※装備合成の素材として選択不可	0	20022	5	0	0	1	
120	忍耐力の耳飾り	360023	0	263	41	0	508	90	0	0	0	0	0	0	0	0	0	300004	8	1	37	7	1	0	※ウメのみ装備可※ウメ(浴衣)には装備できません※装備合成の素材として選択不可	0	20023	6	0	0	1	
121	遊び心の耳飾り	360024	0	252	49	0	497	98	0	0	0	0	0	0	0	0	0	300004	8	1	154	7	1	0	※オンシジューム(フォスの花嫁)のみ装備可※異なる衣装のオンシジュームには装備できません※装備合成の素材として選択不可	0	20024	6	0	0	1	
122	気取らない美しさの耳飾り	360025	0	249	23	0	445	72	0	0	0	0	0	0	0	0	0	300004	8	1	153	7	1	0	※ツバキ(フォスの花嫁)のみ装備可※異なる衣装のツバキには装備できません※装備合成の素材として選択不可	0	20025	5	0	0	1	
123	貴婦人の耳飾り	360026	0	238	28	0	434	77	0	0	0	0	0	0	0	0	0	300004	8	1	72	7	1	0	※ギンランのみ装備可※異なる衣装のギンランには装備できません※装備合成の素材として選択不可	0	20026	4	0	0	1	
124	内気な乙女の耳飾り	360027	0	222	52	0	418	101	0	0	0	0	0	0	0	0	0	300004	8	1	155	7	1	0	※サボテン(フォスの花嫁)のみ装備可※異なる衣装のサボテンには装備できません※装備合成の素材として選択不可	0	20027	5	0	0	1	
125	不滅の愛の耳飾り	360028	0	238	26	0	434	75	0	0	0	0	0	0	0	0	0	300004	8	1	70	7	1	0	※パープルチューリップのみ装備可※装備合成の素材として選択不可	0	20028	4	0	0	1	
126	そっと見守る耳飾り	360029	0	224	47	0	420	96	0	0	0	0	0	0	0	0	0	300004	8	1	152	7	1	0	※ギンリョウソウのみ装備可※装備合成の素材として選択不可	0	20029	5	0	0	1	
127	夜の耳飾り	360030	0	240	35	0	436	84	0	0	0	0	0	0	0	0	0	300004	8	1	25	7	1	0	※ヨルガオのみ装備可※装備合成の素材として選択不可	0	20030	5	0	0	1	
128	成熟した魅力の耳飾り	360031	0	258	46	0	503	95	0	0	0	0	0	0	0	0	0	300004	8	1	13	7	1	0	※カトレアのみ装備可※異なる衣装のカトレアには装備できません※装備合成の素材として選択不可	0	20031	6	0	0	1	
129	親睦の耳飾り	360032	0	219	52	0	415	101	0	0	0	0	0	0	0	0	0	300004	8	1	156	7	1	0	※ハリエンジュのみ装備可※ハリエンジュ(ジューンブライド)には装備できません※装備合成の素材として選択不可	0	20032	5	0	0	1	
130	一時の美の耳飾り	360033	0	229	43	0	425	92	0	0	0	0	0	0	0	0	0	300004	8	1	157	7	1	0	※サンカクサボテンのみ装備可※異なる衣装のサンカクサボテンには装備できません※装備合成の素材として選択不可	0	20033	5	0	0	1	
131	心が通じる耳飾り	360034	0	239	35	0	435	84	0	0	0	0	0	0	0	0	0	300004	8	1	158	7	1	0	※ススキのみ装備可※異なる衣装のススキには装備できません※装備合成の素材として選択不可	0	20034	5	0	0	1	
132	はずむ心の耳飾り	360035	0	231	69	0	427	118	0	0	0	0	0	0	0	0	0	300004	8	1	159	7	1	0	※ウサギノオのみ装備可※異なる衣装のウサギノオには装備できません※装備合成の素材として選択不可	0	20035	6	0	0	1	
133	強い虚栄心の耳飾り	360036	0	231	31	0	427	80	0	0	0	0	0	0	0	0	0	300004	8	1	41	7	1	0	※アマリリスのみ装備可※装備合成の素材として選択不可	0	20036	2	0	0	1	
134	秘めた思いの耳飾り	360037	0	228	43	0	424	92	0	0	0	0	0	0	0	0	0	300004	8	1	58	7	1	0	※ホトトギスのみ装備可※異なる衣装のホトトギスには装備できません※装備合成の素材として選択不可	0	20037	5	0	0	1	
135	追憶と永遠の耳飾り	360038	0	234	38	0	430	87	0	0	0	0	0	0	0	0	0	300004	8	1	111	7	1	0	※タチバナのみ装備可※装備合成の素材として選択不可	0	20038	5	0	0	1	
136	一日だけの恋の耳飾り	360039	0	251	51	0	447	100	0	0	0	0	0	0	0	0	0	300004	8	1	20	7	1	0	※レッドジンジャーのみ装備可※装備合成の素材として選択不可	0	20039	6	0	0	1	
137	はかない美しさの耳飾り	360040	0	226	46	0	422	95	0	0	0	0	0	0	0	0	0	300004	8	1	160	7	1	0	※ルナリアのみ装備可※異なる衣装のルナリアには装備できません※装備合成の素材として選択不可	0	20040	5	0	0	1	
138	愛国心の耳飾り	360041	0	239	34	0	435	83	0	0	0	0	0	0	0	0	0	300004	8	1	161	7	1	0	※キンレンカのみ装備可※装備合成の素材として選択不可	0	20041	5	0	0	1	
139	優しい知らせの耳飾り	360042	0	232	44	0	428	93	0	0	0	0	0	0	0	0	0	300004	8	1	162	7	1	0	※ローレンティアのみ装備可※ローレンティア(忍者)には装備できません※装備合成の素材として選択不可	0	20042	5	0	0	1	
140	善良な家風の耳飾り	360043	0	251	76	0	447	125	0	0	0	0	0	0	0	0	0	300004	8	1	163	7	1	0	※ヘレニウムのみ装備可※異なる衣装のヘレニウムには装備できません※装備合成の素材として選択不可	0	20043	6	0	0	1	
141	親しみ深い耳飾り	360044	0	232	33	0	428	82	0	0	0	0	0	0	0	0	0	300004	8	1	31	7	1	0	※セントポーリアのみ装備可※セントポーリア(きぐるみのんびり貴族)には装備できません※装備合成の素材として選択不可	0	20044	4	0	0	1	
142	誇りの耳飾り	360045	0	224	47	0	420	96	0	0	0	0	0	0	0	0	0	300004	8	1	110	7	1	0	※ヒメユリのみ装備可※装備合成の素材として選択不可	0	20045	5	0	0	1	
143	明るい人柄の耳飾り	360046	0	245	28	0	441	77	0	0	0	0	0	0	0	0	0	300004	8	1	164	7	1	0	※ガイラルディアのみ装備可※装備合成の素材として選択不可	0	20046	5	0	0	1	
144	薄れゆく希望の耳飾り	360047	0	219	85	0	415	183	0	0	0	0	0	0	0	0	0	300004	8	1	115	7	1	0	※アネモネのみ装備可※異なる衣装のアネモネには装備できません※装備合成の素材として選択不可	0	20047	6	0	0	1	
145	騎士団の指輪	391001	0	1100	0	0	1541	0	200	0	0	0	0	0	0	0	0	300004	1	0		7	1	0		0	0	0	1	0	1	
146	永遠の幸せの耳飾り	360048	0	238	33	0	434	82	0	0	0	0	0	0	0	0	0	300004	8	1	165	7	1	0	※ユーカリのみ装備可※装備合成の素材として選択不可	0	20048	5	0	0	1	
147	鎮魂の耳飾り	360049	0	227	43	0	423	92	0	0	0	0	0	0	0	0	0	300004	8	1	166	7	1	0	※イチョウのみ装備可※装備合成の素材として選択不可	0	20049	5	0	0	1	
148	恋わずらいの耳飾り	360050	0	221	52	0	417	101	0	0	0	0	0	0	0	0	0	300004	8	1	168	7	1	0	※スズランノキのみ装備可※装備合成の素材として選択不可	0	20050	5	0	0	1	
149	大切な思い出の耳飾り	360051	0	260	44	0	505	93	0	0	0	0	0	0	0	0	0	300004	8	1	167	7	1	0	※モミジのみ装備可※異なる衣装のモミジには装備できません※装備合成の素材として選択不可	0	20051	6	0	0	1	
150	競争の耳飾り	360052	0	238	24	0	434	73	0	0	0	0	0	0	0	0	0	300004	8	1	30	7	1	0	※アブラナのみ装備可※異なる衣装のアブラナには装備できません※装備合成の素材として選択不可	0	20052	4	0	0	1	
151	小さな幸せの耳飾り	360053	0	239	33	0	424	82	0	0	0	0	0	0	0	0	0	300004	8	1	35	7	1	0	※スミレのみ装備可※装備合成の素材として選択不可	0	20053	5	0	0	1	
152	淡い初恋の耳飾り	360054	0	231	39	0	439	88	0	0	0	0	0	0	0	0	0	300004	8	1	109	7	1	0	※レシュノルティアのみ装備可※装備合成の素材として選択不可	0	20054	5	0	0	1	
153	恋の虜の耳飾り	360055	0	255	46	0	505	95	0	0	0	0	0	0	0	0	0	300004	8	1	113	7	1	0	※ハナモモのみ装備可※異なる衣装のハナモモには装備できません※装備合成の素材として選択不可	0	20055	6	0	0	1	
154	偽りの言葉の耳飾り	360056	0	238	33	0	483	82	0	0	0	0	0	0	0	0	0	300004	8	1	170	7	1	0	※フォックスフェイスのみ装備可※装備合成の素材として選択不可	0	20056	5	0	0	1	
155	心変わりの耳飾り	360057	0	228	42	0	424	91	0	0	0	0	0	0	0	0	0	300004	8	1	171	7	1	0	※ランタナのみ装備可※ランタナ(花祭り)には装備できません※装備合成の素材として選択不可	0	20057	5	0	0	1	
156	正義と勝利の耳飾り	360058	0	243	29	0	488	78	0	0	0	0	0	0	0	0	0	300004	8	1	173	7	1	0	※リンドウのみ装備可※装備合成の素材として選択不可	0	20058	5	0	0	1	
157	大きさと広さの耳飾り	360059	0	260	42	0	505	91	0	0	0	0	0	0	0	0	0	300004	8	1	172	7	1	0	※ペポのみ装備可※異なる衣装のペポには装備できません※装備合成の素材として選択不可	0	20059	6	0	0	1	
158	おばけカボチャの指輪	391002	0	800	400	0	1190	595	100	0	0	0	0	0	0	0	0	300004	1	0		5	1	0		0	0	0	1	0	3	
