116	28	136901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
117	28	145101	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
118	28	155401	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
119	29	132403	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
120	29	136901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
121	29	145101	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
122	29	132405	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
123	30	132403	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
124	30	136901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
125	30	145101	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
126	30	113501	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
127	31	132403	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
128	31	136901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
129	31	145101	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
130	31	121301	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
131	32	132403	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
132	32	136901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
133	32	145101	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
134	32	142503	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
135	33	132403	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
136	33	136901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
137	33	145101	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
138	33	113001	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
139	34	157301	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
140	34	144401	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
141	34	147501	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
142	34	132907	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
143	35	157301	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
144	35	144401	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
145	35	147501	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
146	35	132907	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
147	36	157301	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
148	36	144401	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
149	36	147501	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
150	36	132907	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
151	37	157301	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
152	37	144401	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
153	37	147501	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
154	37	132907	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
155	38	157301	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
156	38	144401	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
157	38	147501	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
158	38	132907	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
159	39	157301	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
160	39	144401	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
161	39	147501	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
162	39	132907	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
163	40	155201	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
164	40	121701	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
165	40	117601	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
166	40	110901	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
167	40	122001	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
168	41	155201	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
169	41	121701	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
170	41	117601	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
171	41	110901	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
172	41	122001	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
173	42	155201	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
174	42	121701	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
175	42	117601	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
176	42	110901	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
177	42	122001	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
178	43	155201	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
179	43	121701	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
180	43	117601	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
181	43	110901	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
182	43	122001	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
183	44	155201	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
184	44	121701	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
185	44	117601	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
186	44	110901	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
187	44	122001	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
188	45	155201	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
189	45	121701	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
190	45	117601	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
191	45	110901	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
192	45	122001	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
193	46	112401	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
194	46	152901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
195	46	111105	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
196	46	110803	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
197	47	112401	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
198	47	152901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
199	47	111105	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
200	47	110803	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
201	48	112401	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
202	48	152901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
203	48	111105	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
204	48	110803	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
205	49	112401	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
206	49	152901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
207	49	111105	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
208	49	110803	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
209	50	112401	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
210	50	152901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
211	50	111105	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
212	50	110803	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
213	51	112401	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
214	51	152901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
215	51	111105	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
216	51	110803	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
217	52	131917	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
218	52	125901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
219	52	124201	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
220	52	140811	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
221	52	151901	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
222	53	131917	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
223	53	125901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
224	53	124201	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
225	53	140811	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
226	53	151901	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
227	54	131917	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
228	54	125901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
229	54	124201	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
230	54	140811	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
231	54	151901	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
232	55	131917	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
233	55	125901	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
234	55	124201	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
235	55	140811	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
236	55	151901	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
237	56	131917	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
238	56	125901	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
239	56	124201	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
240	56	140811	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
241	56	151901	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
242	57	131917	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
243	57	125901	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
244	57	124201	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
245	57	140811	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
246	57	151901	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
247	58	120805	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
248	58	145701	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
249	58	140701	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
250	58	120803	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
251	59	120805	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
252	59	145701	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
253	59	140701	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
254	59	120803	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
255	60	120805	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
256	60	145701	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
257	60	140701	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
258	60	120803	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
259	61	120805	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
260	61	145701	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
261	61	140701	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
262	61	120803	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
263	62	120805	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
264	62	145701	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
265	62	140701	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
266	62	120803	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
267	63	120805	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
268	63	145701	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
269	63	140701	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
270	63	120803	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
271	64	110403	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
272	64	124001	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
273	64	150805	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
274	64	144403	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
275	65	110403	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
276	65	124001	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
277	65	150805	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
278	65	144403	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
279	66	110403	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
280	66	124001	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
281	66	150805	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
282	66	144403	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
283	67	110403	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
284	67	124001	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
285	67	150805	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
286	67	144403	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
287	68	110403	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
288	68	124001	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
289	68	150805	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
290	68	144403	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
291	69	110403	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
292	69	124001	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
293	69	150805	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
294	69	144403	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
295	70	155301	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
296	70	135801	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
297	70	155401	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
298	70	154203	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
299	71	155301	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
300	71	135801	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
301	71	155401	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
302	71	154203	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
303	72	155301	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
304	72	135801	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
305	72	155401	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
306	72	154203	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
307	73	155301	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
308	73	135801	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
309	73	155401	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
310	73	154203	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
311	74	155301	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
312	74	135801	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
313	74	155401	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
314	74	154203	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
315	75	155301	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
316	75	135801	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
317	75	155401	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
318	75	154203	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
319	76	112807	1	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
320	76	112801	2	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
321	76	111701	3	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
322	76	141103	4	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
323	77	112807	1	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
324	77	112801	2	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
325	77	111701	3	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
326	77	141103	4	5	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
327	78	112807	1	15	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
328	78	112801	2	15	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
329	78	111701	3	15	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
330	78	141103	4	15	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
331	79	112807	1	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
332	79	112801	2	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
333	79	111701	3	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
334	79	141103	4	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
335	80	112807	1	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
336	80	112801	2	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
337	80	111701	3	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
338	80	141103	4	10	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
339	81	112807	1	20	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
340	81	112801	2	20	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
341	81	111701	3	20	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
342	81	141103	4	20	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
343	82	112001	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
344	82	117001	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
345	82	142701	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
346	82	154205	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
347	82	122401	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
348	83	112001	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
349	83	117001	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
350	83	142701	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
351	83	154205	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
352	83	122401	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
353	84	112001	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
354	84	117001	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
355	84	142701	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
356	84	154205	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
357	84	122401	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
358	85	112001	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
359	85	117001	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
360	85	142701	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
361	85	154205	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
362	85	122401	5	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
363	86	112001	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
364	86	117001	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
365	86	142701	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
366	86	154205	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
367	86	122401	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
368	87	112001	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
369	87	117001	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
370	87	142701	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
371	87	154205	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
372	87	122401	5	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
373	88	124003	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
374	88	125601	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
375	88	125501	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
376	88	144501	4	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
377	89	124003	1	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
378	89	125601	2	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
379	89	125501	3	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
380	89	144501	4	50	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
381	90	124003	1	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
382	90	125601	2	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
383	90	125501	3	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
384	90	144501	4	60	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
385	91	124003	1	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
386	91	125601	2	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
387	91	125501	3	35	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0			0
