1907	1701	0	10	1	0	0	0	0	1702	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	
1908	1701	0	5	5	0	0	0	0	1702	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	
1909	1701	0	35	5	0	0	0	0	1702	0	45	5	0	0	0	0	0	0	0	0	0	0	0	0	
1910	1203	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1911	1203	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1912	1203	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1913	1203	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1914	1203	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1920	2001	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1921	1205	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1922	1205	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1930	1	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1931	1	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1932	1	0	10	4	0	0	0	0	101	0	10	4	150	1	0	0	0	0	0	0	0	0	0	0	
1933	1205	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1934	11	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1935	701	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1936	101	0	15	2	220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1937	1	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1938	5001	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1939	1	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1940	1701	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1941	8	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1942	2002	0	75	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1943	1702	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1944	1204	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1945	10	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1946	13	0	20	5	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1947	701	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1948	1	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1949	1901	0	5	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1950	1701	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1951	1204	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1952	8	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1953	101	0	20	1	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1954	15	0	21	5	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1955	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1956	14	0	5	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	5001	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1958	15	0	60	5	40	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959	701	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1960	1901	0	5	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1961	8	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1962	18	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1963	1	0	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1964	701	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1965	5002	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1966	1210	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1967	18	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1968	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1969	13	0	5	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	8	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	2002	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	13	0	5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	17	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	1	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	1	0	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	11	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	101	0	15	5	220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	101	0	20	4	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	101	0	27	3	400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	101	0	35	2	530	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	101	0	14	5	210	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	101	0	25	3	370	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	1	0	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2018	101	0	22	5	400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2019	101	0	25	5	450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2020	501	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2021	501	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2022	501	0	70	0	0	0	0	0	7001	0	80	0	350	200	0	0	0	0	0	0	0	0	0	0	
2023	501	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2031	801	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2041	401	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2042	401	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2051	201	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2061	602	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2071	302	0	20	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2072	302	0	25	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2073	302	0	30	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2074	302	0	35	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2075	301	0	45	5	1	0	0	0	301	0	50	1	1	0	0	0	0	0	0	0	0	0	0	0	
2076	301	0	50	5	1	0	0	0	301	0	50	1	1	0	0	0	0	0	0	0	0	0	0	0	
2081	701	0	35	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2082	701	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2083	701	0	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2084	701	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2085	3	0	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2086	701	0	25	1	0	0	0	0	3	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	
2091	1201	0	100	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2092	7001	0	100	0	400	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2093	7001	0	80	0	375	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2094	1	0	30	5	0	0	0	0	1102	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	
2095	1	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2096	1	0	50	1	0	0	0	0	701	0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	
2097	1	0	20	5	0	0	0	0	701	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	
2101	1101	0	200	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2102	1101	0	165	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2201	1401	0	16	1	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2301	2	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2401	1501	0	14	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2402	1502	0	10	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2403	1501	0	15	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2500	1801	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2501	1801	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2502	1801	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2503	1801	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2550	1802	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2600	1701	0	15	5	0	0	0	0	1702	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	
2601	1701	0	20	5	0	0	0	0	1702	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	
2602	1701	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2603	1704	0	60	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2604	1701	0	15	5	0	0	0	0	1702	0	25	5	0	0	0	0	0	0	0	0	0	0	0	0	
2605	1701	0	50	1	0	0	0	0	1702	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	
2606	1701	0	20	5	0	0	0	0	1702	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	
2607	1701	0	20	5	0	0	0	0	1702	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0	
2608	1702	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2700	2001	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2701	2001	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702	2003	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2703	2001	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2710	2201	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2711	2201	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2800	8	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2801	8	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2802	8	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2803	8	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804	8	0	10	5	0	0	0	0	1209	0	200	5	0	0	0	0	0	0	0	0	0	0	0	0	
2810	18	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2820	19	0	50	5	35	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2821	19	0	30	5	20	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2822	1206	0	70	40	2	0	0	0	7002	0	100	1	100	0	0	0	0	0	0	0	0	0	0	0	
2823	1203	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
