126		126	22300	0	50	371	0	4	0	0			0	
127		127	23100	0	50	372	0	4	0	0			0	
128		128	23900	0	50	373	0	4	0	0			0	
129		129	24700	0	50	374	0	4	0	0			0	
130		130	25500	0	50	375	0	4	0	0			0	
131		131	26700	0	50	376	0	4	0	0			0	
132		132	27900	0	50	377	0	4	0	0			0	
133		133	29100	0	50	378	0	4	0	0			0	
134		134	30300	0	50	379	0	4	0	0			0	
135		135	31500	0	50	380	0	4	0	0			0	
136		136	32700	0	50	381	0	4	0	0			0	
137		137	33900	0	50	382	0	4	0	0			0	
138		138	35100	0	50	383	0	4	0	0			0	
139		139	36300	0	50	384	0	4	0	0			0	
140		140	37500	0	50	385	0	4	0	0			0	
141		141	39000	0	50	386	0	4	0	0			0	
142		142	40500	0	50	387	0	4	0	0			0	
143		143	42000	0	50	388	0	4	0	0			0	
144		144	43500	0	50	389	0	4	0	0			0	
145		145	45000	0	50	390	0	4	0	0			0	
146		146	46500	0	50	391	0	4	0	0			0	
147		147	48000	0	50	392	0	4	0	0			0	
148		148	49500	0	50	393	0	4	0	0			0	
149		149	51000	0	50	394	0	4	0	0			0	
150		150	52500	0	50	395	0	4	0	0			0	
151		151	55000	0	50	396	0	4	0	0			0	
152		152	57500	0	50	397	0	4	0	0			0	
153		153	60000	0	50	398	0	4	0	0			0	
154		154	62500	0	50	399	0	4	0	0			0	
155		155	65000	0	50	400	0	4	0	0			0	
156		156	67500	0	50	400	0	4	0	0			0	
157		157	70000	0	50	401	0	4	0	0			0	
158		158	72500	0	50	401	0	4	0	0			0	
159		159	75000	0	50	402	0	4	0	0			0	
160		160	78500	0	50	402	0	4	0	0			0	
161		161	82000	0	50	403	0	4	0	0			0	
162		162	85500	0	50	403	0	4	0	0			0	
163		163	89000	0	50	404	0	4	0	0			0	
164		164	92500	0	50	404	0	4	0	0			0	
165		165	96000	0	50	405	0	4	0	0			0	
166		166	99500	0	50	405	0	4	0	0			0	
167		167	103000	0	50	406	0	4	0	0			0	
168		168	106500	0	50	406	0	4	0	0			0	
169		169	110000	0	50	407	0	4	0	0			0	
170		170	115000	0	50	407	0	4	0	0			0	
171		171	120000	0	50	408	0	4	0	0			0	
172		172	125000	0	50	408	0	4	0	0			0	
173		173	130000	0	50	409	0	4	0	0			0	
174		174	135000	0	50	409	0	4	0	0			0	
175		175	140000	0	50	410	0	4	0	0			0	
176		176	145000	0	50	410	0	4	0	0			0	
177		177	150000	0	50	411	0	4	0	0			0	
178		178	155000	0	50	411	0	4	0	0			0	
179		179	160000	0	50	412	0	4	0	0			0	
180		180	167500	0	50	412	0	4	0	0			0	
181		181	175000	0	50	413	0	4	0	0			0	
182		182	182500	0	50	413	0	4	0	0			0	
183		183	190000	0	50	414	0	4	0	0			0	
184		184	197500	0	50	414	0	4	0	0			0	
185		185	205000	0	50	415	0	4	0	0			0	
186		186	212500	0	50	415	0	4	0	0			0	
187		187	220000	0	50	416	0	4	0	0			0	
188		188	227500	0	50	416	0	4	0	0			0	
189		189	235000	0	50	417	0	4	0	0			0	
190		190	245000	0	50	417	0	4	0	0			0	
191		191	255000	0	50	418	0	4	0	0			0	
192		192	265000	0	50	418	0	4	0	0			0	
193		193	275000	0	50	419	0	4	0	0			0	
194		194	285000	0	50	419	0	4	0	0			0	
195		195	295000	0	50	420	0	4	0	0			0	
196		196	305000	0	50	420	0	4	0	0			0	
197		197	315000	0	50	421	0	4	0	0			0	
198		198	325000	0	50	421	0	4	0	0			0	
199		199	335000	0	50	422	0	4	0	0			0	
200		200	350000	0	50	422	0	4	0	0			0	
201		201	365000	0	50	422	0	4	0	0			0	
202		202	380000	0	50	423	0	4	0	0			0	
203		203	395000	0	50	423	0	4	0	0			0	
204		204	410000	0	50	423	0	4	0	0			0	
205		205	425000	0	50	423	0	4	0	0			0	
206		206	440000	0	50	424	0	4	0	0			0	
207		207	455000	0	50	424	0	4	0	0			0	
208		208	470000	0	50	424	0	4	0	0			0	
209		209	485000	0	50	424	0	4	0	0			0	
210		210	500000	0	50	425	0	4	0	0			0	
211		211	515000	0	50	425	0	4	0	0			0	
212		212	530000	0	50	425	0	4	0	0			0	
213		213	545000	0	50	425	0	4	0	0			0	
214		214	560000	0	50	426	0	4	0	0			0	
215		215	575000	0	50	426	0	4	0	0			0	
216		216	590000	0	50	426	0	4	0	0			0	
217		217	605000	0	50	426	0	4	0	0			0	
218		218	620000	0	50	427	0	4	0	0			0	
219		219	635000	0	50	427	0	4	0	0			0	
220		220	650000	0	50	427	0	4	0	0			0	
221		221	650000	0	50	427	0	4	0	0			0	
222		222	650000	0	50	428	0	4	0	0			0	
223		223	650000	0	50	428	0	4	0	0			0	
224		224	650000	0	50	428	0	4	0	0			0	
225		225	650000	0	50	428	0	4	0	0			0	
226		226	650000	0	50	429	0	4	0	0			0	
227		227	650000	0	50	429	0	4	0	0			0	
228		228	650000	0	50	429	0	4	0	0			0	
229		229	650000	0	50	429	0	4	0	0			0	
230		230	740000	0	50	430	0	4	0	0			0	
231		231	740000	0	50	430	0	4	0	0			0	
232		232	740000	0	50	430	0	4	0	0			0	
233		233	740000	0	50	430	0	4	0	0			0	
234		234	740000	0	50	431	0	4	0	0			0	
235		235	740000	0	50	431	0	4	0	0			0	
236		236	740000	0	50	431	0	4	0	0			0	
237		237	740000	0	50	431	0	4	0	0			0	
238		238	740000	0	50	432	0	4	0	0			0	
239		239	740000	0	50	432	0	4	0	0			0	
240		240	830000	0	50	432	0	4	0	0			0	
241		241	830000	0	50	432	0	4	0	0			0	
242		242	830000	0	50	433	0	4	0	0			0	
243		243	830000	0	50	433	0	4	0	0			0	
244		244	830000	0	50	433	0	4	0	0			0	
245		245	830000	0	50	433	0	4	0	0			0	
246		246	830000	0	50	434	0	4	0	0			0	
247		247	830000	0	50	434	0	4	0	0			0	
248		248	830000	0	50	434	0	4	0	0			0	
249		249	830000	0	50	434	0	4	0	0			0	
250		250	920000	0	50	435	0	4	0	0			0	
251		251	920000	0	50	435	0	4	0	0			0	
252		252	920000	0	50	435	0	4	0	0			0	
253		253	920000	0	50	435	0	4	0	0			0	
254		254	920000	0	50	436	0	4	0	0			0	
255		255	920000	0	50	436	0	4	0	0			0	
256		256	920000	0	50	436	0	4	0	0			0	
257		257	920000	0	50	436	0	4	0	0			0	
258		258	920000	0	50	437	0	4	0	0			0	
259		259	920000	0	50	437	0	4	0	0			0	
260		260	987500	0	50	437	0	4	0	0			0	
261		261	987500	0	50	437	0	4	0	0			0	
262		262	987500	0	50	438	0	4	0	0			0	
263		263	987500	0	50	438	0	4	0	0			0	
264		264	987500	0	50	438	0	4	0	0			0	
265		265	987500	0	50	438	0	4	0	0			0	
266		266	987500	0	50	439	0	4	0	0			0	
267		267	987500	0	50	439	0	4	0	0			0	
268		268	987500	0	50	439	0	4	0	0			0	
269		269	987500	0	50	439	0	4	0	0			0	
270		270	1055000	0	50	440	0	4	0	0			0	
271		271	1055000	0	50	440	0	4	0	0			0	
272		272	1055000	0	50	440	0	4	0	0			0	
273		273	1055000	0	50	440	0	4	0	0			0	
274		274	1055000	0	50	441	0	4	0	0			0	
275		275	1055000	0	50	441	0	4	0	0			0	
276		276	1055000	0	50	441	0	4	0	0			0	
277		277	1055000	0	50	441	0	4	0	0			0	
278		278	1055000	0	50	442	0	4	0	0			0	
279		279	1055000	0	50	442	0	4	0	0			0	
280		280	1122500	0	50	442	0	4	0	0			0	
281		281	1122500	0	50	442	0	4	0	0			0	
282		282	1122500	0	50	443	0	4	0	0			0	
283		283	1122500	0	50	443	0	4	0	0			0	
284		284	1122500	0	50	443	0	4	0	0			0	
285		285	1122500	0	50	443	0	4	0	0			0	
286		286	1122500	0	50	444	0	4	0	0			0	
287		287	1122500	0	50	444	0	4	0	0			0	
288		288	1122500	0	50	444	0	4	0	0			0	
289		289	1122500	0	50	444	0	4	0	0			0	
290		290	1167500	0	50	445	0	4	0	0			0	
291		291	1167500	0	50	445	0	4	0	0			0	
292		292	1167500	0	50	445	0	4	0	0			0	
293		293	1167500	0	50	445	0	4	0	0			0	
294		294	1167500	0	50	446	0	4	0	0			0	
295		295	1167500	0	50	446	0	4	0	0			0	
296		296	1167500	0	50	446	0	4	0	0			0	
297		297	1167500	0	50	446	0	4	0	0			0	
298		298	1167500	0	50	447	0	4	0	0			0	
299		299	1167500	0	50	447	0	4	0	0			0	
300		300	1212500	0	50	447	0	4	0	0			0	
301		301	2667500	0	50	448	0	4	0	0			0	
302		302	2667500	0	50	449	0	4	0	0			0	
303		303	2667500	0	50	450	0	4	0	0			0	
304		304	2667500	0	50	451	0	4	0	0			0	
305		305	2667500	0	50	452	0	4	0	0			0	
306		306	2667500	0	50	453	0	4	0	0			0	
307		307	2667500	0	50	454	0	4	0	0			0	
308		308	2667500	0	50	455	0	4	0	0			0	
309		309	2667500	0	50	456	0	4	0	0			0	
310		310	2766500	0	50	457	0	4	0	0			0	
311		311	2766500	0	50	458	0	4	0	0			0	
312		312	2766500	0	50	459	0	4	0	0			0	
313		313	2766500	0	50	460	0	4	0	0			0	
314		314	2766500	0	50	461	0	4	0	0			0	
315		315	2766500	0	50	462	0	4	0	0			0	
316		316	2766500	0	50	463	0	4	0	0			0	
317		317	2766500	0	50	464	0	4	0	0			0	
318		318	2766500	0	50	465	0	4	0	0			0	
319		319	2766500	0	50	466	0	4	0	0			0	
320		320	2865500	0	50	467	0	4	0	0			0	
321		321	2865500	0	50	468	0	4	0	0			0	
322		322	2865500	0	50	469	0	4	0	0			0	
323		323	2865500	0	50	470	0	4	0	0			0	
324		324	2865500	0	50	471	0	4	0	0			0	
325		325	2865500	0	50	472	0	4	0	0			0	
326		326	2865500	0	50	473	0	4	0	0			0	
327		327	2865500	0	50	474	0	4	0	0			0	
328		328	2865500	0	50	475	0	4	0	0			0	
329		329	2865500	0	50	476	0	4	0	0			0	
330		330	2934800	0	50	477	0	4	0	0			0	
331		331	2934800	0	50	478	0	4	0	0			0	
332		332	2934800	0	50	479	0	4	0	0			0	
333		333	2934800	0	50	480	0	4	0	0			0	
334		334	2934800	0	50	481	0	4	0	0			0	
335		335	2934800	0	50	482	0	4	0	0			0	
336		336	2934800	0	50	483	0	4	0	0			0	
337		337	2934800	0	50	484	0	4	0	0			0	
338		338	2934800	0	50	485	0	4	0	0			0	
339		339	2934800	0	50	486	0	4	0	0			0	
340		340	3004100	0	50	487	0	4	0	0			0	
341		341	3004100	0	50	488	0	4	0	0			0	
342		342	3004100	0	50	489	0	4	0	0			0	
343		343	3004100	0	50	490	0	4	0	0			0	
344		344	3004100	0	50	491	0	4	0	0			0	
345		345	3004100	0	50	492	0	4	0	0			0	
346		346	3004100	0	50	493	0	4	0	0			0	
347		347	3004100	0	50	494	0	4	0	0			0	
348		348	3004100	0	50	495	0	4	0	0			0	
349		349	3004100	0	50	496	0	4	0	0			0	
350		350	3073400	0	50	500	1	4	0	0			0	
