100	8	6	"2017-09-09 12:10:00"	"2017-09-10 12:00:00"	スワンボートレース　特別レース	special68.png		0	0	0	39		
101	8	7	"2017-09-10 12:10:00"	"2017-09-11 12:00:00"	スワンボートレース　前半戦決勝	final68a.png		0	1	164401	40		
102	8	8	"2017-09-11 12:10:00"	"2017-09-12 12:00:00"	スワンボートレース　予選6日目	qualifying68.png	予選6日目	0	0	0	41		
103	8	9	"2017-09-12 12:10:00"	"2017-09-13 12:00:00"	スワンボートレース　予選7日目	qualifying68.png	予選7日目	0	0	0	42		
104	8	10	"2017-09-13 12:10:00"	"2017-09-14 12:00:00"	スワンボートレース　予選8日目	qualifying68.png	予選8日目	0	0	0	43		
105	8	11	"2017-09-14 12:10:00"	"2017-09-15 12:00:00"	スワンボートレース　予選9日目	qualifying68.png	予選9日目	0	0	0	44		
106	8	12	"2017-09-15 12:10:00"	"2017-09-16 12:00:00"	スワンボートレース　予選10日目	qualifying68.png	予選10日目	0	0	0	45		
107	8	13	"2017-09-16 12:10:00"	"2017-09-17 12:00:00"	スワンボートレース　特別レース	special68.png		0	0	0	46		
108	8	14	"2017-09-17 12:10:00"	"2017-09-18 12:00:00"	スワンボートレース　後半戦決勝	final68b.png		0	1	164401	47		
109	8	15	"2017-09-18 12:10:00"	"2017-09-19 12:00:00"	スワンボートレース　エキシビション	exhibition68.png		0	1	164401	48		
110	9	1	"2017-11-21 00:00:00"	"2017-11-28 12:00:00"	スワンボートレース　予選1日目	qualifying74.png	予選1日目	0	0	0	49		
111	9	2	"2017-11-28 12:10:00"	"2017-11-29 12:00:00"	スワンボートレース　予選2日目	qualifying74.png	予選2日目	0	0	0	50		
112	9	3	"2017-11-29 12:10:00"	"2017-11-30 12:00:00"	スワンボートレース　予選3日目	qualifying74.png	予選3日目	0	0	0	51		
113	9	4	"2017-11-30 12:10:00"	"2017-12-01 12:00:00"	スワンボートレース　予選4日目	qualifying74.png	予選4日目	0	0	0	52		
114	9	5	"2017-12-01 12:10:00"	"2017-12-02 12:00:00"	スワンボートレース　予選5日目	qualifying74.png	予選5日目	0	0	0	53		
115	9	6	"2017-12-02 12:10:00"	"2017-12-03 12:00:00"	スワンボートレース　特別レース	special74.png		0	0	0	54		
116	9	7	"2017-12-03 12:10:00"	"2017-12-04 12:00:00"	スワンボートレース　前半戦決勝	final74a.png		0	1	140821	55		
117	9	8	"2017-12-04 12:10:00"	"2017-12-05 12:00:00"	スワンボートレース　予選6日目	qualifying74.png	予選6日目	0	0	0	56		
118	9	9	"2017-12-05 12:10:00"	"2017-12-06 12:00:00"	スワンボートレース　予選7日目	qualifying74.png	予選7日目	0	0	0	57		
119	9	10	"2017-12-06 12:10:00"	"2017-12-07 12:00:00"	スワンボートレース　予選8日目	qualifying74.png	予選8日目	0	0	0	58		
120	9	11	"2017-12-07 12:10:00"	"2017-12-08 12:00:00"	スワンボートレース　予選9日目	qualifying74.png	予選9日目	0	0	0	59		
121	9	12	"2017-12-08 12:10:00"	"2017-12-09 12:00:00"	スワンボートレース　予選10日目	qualifying74.png	予選10日目	0	0	0	60		
122	9	13	"2017-12-09 12:10:00"	"2017-12-10 12:00:00"	スワンボートレース　特別レース	special74.png		0	0	0	61		
123	9	14	"2017-12-10 12:10:00"	"2017-12-11 12:00:00"	スワンボートレース　後半戦決勝	final74b.png		0	1	140821	62		
124	10	1	"2018-03-13 00:00:00"	"2018-03-20 12:00:00"	スワンボートレース　予選1日目	qualifying82.png	予選1日目	0	0	0	63		
125	10	2	"2018-03-20 12:10:00"	"2018-03-21 12:00:00"	スワンボートレース　予選2日目	qualifying82.png	予選2日目	0	0	0	64		
126	10	3	"2018-03-21 12:10:00"	"2018-03-22 12:00:00"	スワンボートレース　予選3日目	qualifying82.png	予選3日目	0	0	0	65		
127	10	4	"2018-03-22 12:10:00"	"2018-03-23 12:00:00"	スワンボートレース　予選4日目	qualifying82.png	予選4日目	0	0	0	66		
128	10	5	"2018-03-23 12:10:00"	"2018-03-24 12:00:00"	スワンボートレース　予選5日目	qualifying82.png	予選5日目	0	0	0	67		
129	10	6	"2018-03-24 12:10:00"	"2018-03-25 12:00:00"	スワンボートレース　特別レース	special82.png		0	0	0	68		
130	10	7	"2018-03-25 12:10:00"	"2018-03-26 12:00:00"	スワンボートレース　前半戦決勝	final82a.png		0	1	130807	69		
131	10	8	"2018-03-26 12:10:00"	"2018-03-27 12:00:00"	スワンボートレース　予選6日目	qualifying82.png	予選6日目	0	0	0	70		
132	10	9	"2018-03-27 12:10:00"	"2018-03-28 12:00:00"	スワンボートレース　予選7日目	qualifying82.png	予選7日目	0	0	0	71		
133	10	10	"2018-03-28 12:10:00"	"2018-03-29 12:00:00"	スワンボートレース　予選8日目	qualifying82.png	予選8日目	0	0	0	72		
134	10	11	"2018-03-29 12:10:00"	"2018-03-30 12:00:00"	スワンボートレース　予選9日目	qualifying82.png	予選9日目	0	0	0	73		
135	10	12	"2018-03-30 12:10:00"	"2018-03-31 12:00:00"	スワンボートレース　予選10日目	qualifying82.png	予選10日目	0	0	0	74		
136	10	13	"2018-03-31 12:10:00"	"2018-04-01 12:00:00"	スワンボートレース　特別レース	special82.png		0	0	0	75		
137	10	14	"2018-04-01 12:10:00"	"2018-04-02 12:00:00"	スワンボートレース　後半戦決勝	final82b.png		0	1	130807	76		
138	11	1	"2018-06-21 00:00:00"	"2018-06-26 12:00:00"	スワンボートレース　予選1日目	qualifying89.png	予選1日目	0	0	0	77		
139	11	2	"2018-06-26 12:10:00"	"2018-06-27 12:00:00"	スワンボートレース　予選2日目	qualifying89.png	予選2日目	0	0	0	78		
140	11	3	"2018-06-27 12:10:00"	"2018-06-28 12:00:00"	スワンボートレース　予選3日目	qualifying89.png	予選3日目	0	0	0	79		
141	11	4	"2018-06-28 12:10:00"	"2018-06-29 12:00:00"	スワンボートレース　予選4日目	qualifying89.png	予選4日目	0	0	0	80		
142	11	5	"2018-06-29 12:10:00"	"2018-06-30 12:00:00"	スワンボートレース　予選5日目	qualifying89.png	予選5日目	0	0	0	81		
143	11	6	"2018-06-30 12:10:00"	"2018-07-01 12:00:00"	スワンボートレース　特別レース	special89.png		0	0	0	82		
144	11	7	"2018-07-01 12:10:00"	"2018-07-02 12:00:00"	スワンボートレース　前半戦決勝	final89a.png		0	1	135001	83		
145	11	8	"2018-07-02 12:10:00"	"2018-07-03 12:00:00"	スワンボートレース　予選6日目	qualifying89.png	予選6日目	0	0	0	84		
146	11	9	"2018-07-03 12:10:00"	"2018-07-04 12:00:00"	スワンボートレース　予選7日目	qualifying89.png	予選7日目	0	0	0	85		
147	11	10	"2018-07-04 12:10:00"	"2018-07-05 12:00:00"	スワンボートレース　予選8日目	qualifying89.png	予選8日目	0	0	0	86		
148	11	11	"2018-07-05 12:10:00"	"2018-07-06 12:00:00"	スワンボートレース　予選9日目	qualifying89.png	予選9日目	0	0	0	87		
149	11	12	"2018-07-06 12:10:00"	"2018-07-07 12:00:00"	スワンボートレース　予選10日目	qualifying89.png	予選10日目	0	0	0	88		
150	11	13	"2018-07-07 12:10:00"	"2018-07-08 12:00:00"	スワンボートレース　特別レース	special89.png		0	0	0	89		
151	11	14	"2018-07-08 12:10:00"	"2018-07-09 12:00:00"	スワンボートレース　後半戦決勝	final89b.png		0	1	135001	90		
152	12	1	"2019-02-08 00:00:00"	"2019-02-19 12:00:00"	スワンボートレース　予選1日目	qualifying106.png	予選1日目	0	0	0	91		
153	12	2	"2019-02-19 12:10:00"	"2019-02-20 12:00:00"	スワンボートレース　予選2日目	qualifying106.png	予選2日目	0	0	0	92		
154	12	3	"2019-02-20 12:10:00"	"2019-02-21 12:00:00"	スワンボートレース　予選3日目	qualifying106.png	予選3日目	0	0	0	93		
155	12	4	"2019-02-21 12:10:00"	"2019-02-22 12:00:00"	スワンボートレース　予選4日目	qualifying106.png	予選4日目	0	0	0	94		
156	12	5	"2019-02-22 12:10:00"	"2019-02-23 12:00:00"	スワンボートレース　予選5日目	qualifying106.png	予選5日目	0	0	0	95		
157	12	6	"2019-02-23 12:10:00"	"2019-02-24 12:00:00"	スワンボートレース　特別レース	special106.png		0	0	0	96		
158	12	7	"2019-02-24 12:10:00"	"2019-02-25 12:00:00"	スワンボートレース　前半戦決勝	final106a.png		0	1	160017	97		
159	12	8	"2019-02-25 12:10:00"	"2019-02-26 12:00:00"	スワンボートレース　予選6日目	qualifying106.png	予選6日目	0	0	0	98		
160	12	9	"2019-02-26 12:10:00"	"2019-02-27 12:00:00"	スワンボートレース　予選7日目	qualifying106.png	予選7日目	0	0	0	99		
161	12	10	"2019-02-27 12:10:00"	"2019-02-28 12:00:00"	スワンボートレース　予選8日目	qualifying106.png	予選8日目	0	0	0	100		
162	12	11	"2019-02-28 12:10:00"	"2019-03-01 12:00:00"	スワンボートレース　予選9日目	qualifying106.png	予選9日目	0	0	0	101		
163	12	12	"2019-03-01 12:10:00"	"2019-03-02 12:00:00"	スワンボートレース　予選10日目	qualifying106.png	予選10日目	0	0	0	102		
164	12	13	"2019-03-02 12:10:00"	"2019-03-03 12:00:00"	スワンボートレース　特別レース	special106.png		0	0	0	103		
165	12	14	"2019-03-03 12:10:00"	"2019-03-04 12:00:00"	スワンボートレース　後半戦決勝	final106b.png		0	1	160017	104		
166	13	1	"2019-05-20 00:00:00"	"2019-05-28 12:00:00"	スワンボートレース　予選1日目	qualifying113.png	予選1日目	0	0	0	105		
167	13	2	"2019-05-28 12:10:00"	"2019-05-29 12:00:00"	スワンボートレース　予選2日目	qualifying113.png	予選2日目	0	0	0	106		
168	13	3	"2019-05-29 12:10:00"	"2019-05-30 12:00:00"	スワンボートレース　予選3日目	qualifying113.png	予選3日目	0	0	0	107		
169	13	4	"2019-05-30 12:10:00"	"2019-05-31 12:00:00"	スワンボートレース　予選4日目	qualifying113.png	予選4日目	0	0	0	108		
170	13	5	"2019-05-31 12:10:00"	"2019-06-01 12:00:00"	スワンボートレース　予選5日目	qualifying113.png	予選5日目	0	0	0	109		
171	13	6	"2019-06-01 12:10:00"	"2019-06-02 12:00:00"	スワンボートレース　特別レース	special113.png		0	0	0	110		
172	13	7	"2019-06-02 12:10:00"	"2019-06-03 12:00:00"	スワンボートレース　前半戦決勝	final113a.png		0	1	160023	111		
173	13	8	"2019-06-03 12:10:00"	"2019-06-04 12:00:00"	スワンボートレース　予選6日目	qualifying113.png	予選6日目	0	0	0	112		
174	13	9	"2019-06-04 12:10:00"	"2019-06-05 12:00:00"	スワンボートレース　予選7日目	qualifying113.png	予選7日目	0	0	0	113		
175	13	10	"2019-06-05 12:10:00"	"2019-06-06 12:00:00"	スワンボートレース　予選8日目	qualifying113.png	予選8日目	0	0	0	114		
176	13	11	"2019-06-06 12:10:00"	"2019-06-07 12:00:00"	スワンボートレース　予選9日目	qualifying113.png	予選9日目	0	0	0	115		
177	13	12	"2019-06-07 12:10:00"	"2019-06-08 12:00:00"	スワンボートレース　予選10日目	qualifying113.png	予選10日目	0	0	0	116		
178	13	13	"2019-06-08 12:10:00"	"2019-06-09 12:00:00"	スワンボートレース　特別レース	special113.png		0	0	0	117		
179	13	14	"2019-06-09 12:10:00"	"2019-06-10 12:00:00"	スワンボートレース　後半戦決勝	final113b.png		0	1	160023	118		
180	14	1	"2019-08-13 00:00:00"	"2019-08-20 12:00:00"	スワンボートレース　予選1日目	qualifying119.png	予選1日目	0	0	0	119		
181	14	2	"2019-08-20 12:10:00"	"2019-08-21 12:00:00"	スワンボートレース　予選2日目	qualifying119.png	予選2日目	0	0	0	120		
182	14	3	"2019-08-21 12:10:00"	"2019-08-22 12:00:00"	スワンボートレース　予選3日目	qualifying119.png	予選3日目	0	0	0	121		
183	14	4	"2019-08-22 12:10:00"	"2019-08-23 12:00:00"	スワンボートレース　予選4日目	qualifying119.png	予選4日目	0	0	0	122		
184	14	5	"2019-08-23 12:10:00"	"2019-08-24 12:00:00"	スワンボートレース　予選5日目	qualifying119.png	予選5日目	0	0	0	123		
185	14	6	"2019-08-24 12:10:00"	"2019-08-25 12:00:00"	スワンボートレース　特別レース	special119.png		0	0	0	124		
186	14	7	"2019-08-25 12:10:00"	"2019-08-26 12:00:00"	スワンボートレース　前半戦決勝	final119a.png		0	1	128001	125		
187	14	8	"2019-08-26 12:10:00"	"2019-08-27 12:00:00"	スワンボートレース　予選6日目	qualifying119.png	予選6日目	0	0	0	126		
188	14	9	"2019-08-27 12:10:00"	"2019-08-28 12:00:00"	スワンボートレース　予選7日目	qualifying119.png	予選7日目	0	0	0	127		
189	14	10	"2019-08-28 12:10:00"	"2019-08-29 12:00:00"	スワンボートレース　予選8日目	qualifying119.png	予選8日目	0	0	0	128		
190	14	11	"2019-08-29 12:10:00"	"2019-08-30 12:00:00"	スワンボートレース　予選9日目	qualifying119.png	予選9日目	0	0	0	129		
191	14	12	"2019-08-30 12:10:00"	"2019-08-31 12:00:00"	スワンボートレース　予選10日目	qualifying119.png	予選10日目	0	0	0	130		
192	14	13	"2019-08-31 12:10:00"	"2019-09-01 12:00:00"	スワンボートレース　特別レース	special119.png		0	0	0	131		
193	14	14	"2019-09-01 12:10:00"	"2019-09-02 12:00:00"	スワンボートレース　後半戦決勝	final119b.png		0	1	128001	132		
194	15	1	"2019-09-25 00:00:00"	"2019-10-01 12:00:00"	スワンボートレース　予選1日目	qualifying122.png	予選1日目	0	0	0	133	"SGⅡ ベテランの走りを見せてくれ"	
195	15	2	"2019-10-01 12:10:00"	"2019-10-02 12:00:00"	スワンボートレース　予選2日目	qualifying122.png	予選2日目	0	0	0	134	"SGⅢ 昇華せし花々"	
196	15	3	"2019-10-02 12:10:00"	"2019-10-03 12:00:00"	スワンボートレース　予選3日目	qualifying122.png	予選3日目	0	0	0	135	"SGⅠ 光華の姫君vs精華の王女"	
197	15	4	"2019-10-03 12:10:00"	"2019-10-04 12:00:00"	スワンボートレース　予選4日目	qualifying122.png	予選4日目	0	0	0	136	"SGⅢ 星の数は重要じゃない"	
198	15	5	"2019-10-04 12:10:00"	"2019-10-05 12:00:00"	スワンボートレース　予選5日目	qualifying122.png	予選5日目	0	0	0	137	"SGⅡ 最後に選ばれし者"	
199	15	6	"2019-10-05 12:10:00"	"2019-10-06 12:00:00"	スワンボートレース　特別レース	special122.png		0	0	0	138	"SGⅢ The First Half Losers Final"	
200	15	7	"2019-10-06 12:10:00"	"2019-10-07 12:00:00"	スワンボートレース　前半戦決勝	final122a.png		0	1	110821	139	"SGⅠ The First Half Grand Final"	
201	15	8	"2019-10-07 12:10:00"	"2019-10-08 12:00:00"	スワンボートレース　予選6日目	qualifying122.png	予選6日目	0	0	0	140	"SGⅡ 姉より優れた妹はいない"	
202	15	9	"2019-10-08 12:10:00"	"2019-10-09 12:00:00"	スワンボートレース　予選7日目	qualifying122.png	予選7日目	0	0	0	141	"SGⅢ 新人選手総出演白鳥ショー"	
