231	30260	華霊石	2	200	0	0	0	0	0			0
232	30260	特別功労賞「銅」	500500	1	1	0	1	1	0			0
233	30270	華霊石	2	200	0	0	0	0	0			0
234	30270	特別功労賞「銀」	500501	1	1	0	1	1	0			0
235	30300	華霊石	2	200	0	0	0	0	0			0
236	30300	特別功労賞「銅」	500500	1	1	0	1	1	0			0
237	30310	華霊石	2	200	0	0	0	0	0			0
238	30310	特別功労賞「銅」	500500	1	1	0	1	1	0			0
239	30320	華霊石	2	200	0	0	0	0	0			0
240	30320	特別功労賞「銅」	500500	1	1	0	1	1	0			0
241	30330	華霊石	2	200	0	0	0	0	0			0
242	30330	特別功労賞「銀」	500501	1	1	0	1	1	0			0
243	30340	華霊石	2	200	0	0	0	0	0			0
244	30340	特別功労賞「銅」	500500	1	1	0	1	1	0			0
245	30350	華霊石	2	200	0	0	0	0	0			0
246	30350	特別功労賞「銅」	500500	1	1	0	1	1	0			0
247	30360	華霊石	2	200	0	0	0	0	0			0
248	30360	特別功労賞「銅」	500500	1	1	0	1	1	0			0
249	30370	華霊石	2	200	0	0	0	0	0			0
250	30370	特別功労賞「銀」	500501	1	1	0	1	1	0			0
251	30400	華霊石	2	200	0	0	0	0	0			0
252	30400	特別功労賞「銅」	500500	1	1	0	1	1	0			0
253	30410	華霊石	2	200	0	0	0	0	0			0
254	30410	特別功労賞「銅」	500500	1	1	0	1	1	0			0
255	30420	華霊石	2	200	0	0	0	0	0			0
256	30420	特別功労賞「銅」	500500	1	1	0	1	1	0			0
257	30430	華霊石	2	200	0	0	0	0	0			0
258	30430	特別功労賞「銀」	500501	1	1	0	1	1	0			0
259	30440	華霊石	2	200	0	0	0	0	0			0
260	30440	特別功労賞「銅」	500500	1	1	0	1	1	0			0
261	30450	華霊石	2	200	0	0	0	0	0			0
262	30450	特別功労賞「銅」	500500	1	1	0	1	1	0			0
263	30460	華霊石	2	200	0	0	0	0	0			0
264	30460	特別功労賞「銅」	500500	1	1	0	1	1	0			0
265	30470	華霊石	2	200	0	0	0	0	0			0
266	30470	特別功労賞「銀」	500501	1	1	0	1	1	0			0
267	1061	普通の文学書	500402	2	0	0	0	0	0			0
268	1062	ルビー	500102	2	0	0	0	0	0			0
269	1063	大きなクマのぬいぐるみ	500202	2	0	0	0	0	0			0
270	1064	ホールケーキ	500302	2	0	0	0	0	0			0
271	1065	豪華な文学書	500403	1	0	0	0	0	0			0
272	1066	普通の文学書	500402	2	0	0	0	0	0			0
273	1067	ルビー	500102	2	0	0	0	0	0			0
274	1068	大きなクマのぬいぐるみ	500202	2	0	0	0	0	0			0
275	1069	ホールケーキ	500302	2	0	0	0	0	0			0
276	1070	豪華な文学書	500403	1	0	0	0	0	0			0
277	1071	普通の文学書	500402	1	0	0	0	0	0			0
278	1072	ルビー	500102	1	0	0	0	0	0			0
279	1073	大きなクマのぬいぐるみ	500202	1	0	0	0	0	0			0
280	1074	がっつりなケーキ	500302	1	0	0	0	0	0			0
281	1075	豪華な文学書	500403	1	0	0	0	0	0			0
282	1076	普通の文学書	500402	1	0	0	0	0	0			0
283	1077	ルビー	500102	1	0	0	0	0	0			0
284	1078	大きなクマのぬいぐるみ	500202	1	0	0	0	0	0			0
285	1079	がっつりなケーキ	500302	1	0	0	0	0	0			0
286	1080	豪華な文学書	500403	1	0	0	0	0	0			0
287	30500	華霊石	2	200	0	0	0	0	0			0
288	30500	特別功労賞「銅」	500500	1	1	0	1	1	0			0
289	30510	華霊石	2	200	0	0	0	0	0			0
290	30510	特別功労賞「銅」	500500	1	1	0	1	1	0			0
291	30520	華霊石	2	200	0	0	0	0	0			0
292	30520	特別功労賞「銅」	500500	1	1	0	1	1	0			0
293	30530	華霊石	2	200	0	0	0	0	0			0
294	30530	特別功労賞「銀」	500501	1	1	0	1	1	0			0
295	30540	華霊石	2	200	0	0	0	0	0			0
296	30540	特別功労賞「銅」	500500	1	1	0	1	1	0			0
297	30550	華霊石	2	200	0	0	0	0	0			0
298	30550	特別功労賞「銅」	500500	1	1	0	1	1	0			0
299	30560	華霊石	2	200	0	0	0	0	0			0
300	30560	特別功労賞「銅」	500500	1	1	0	1	1	0			0
301	30570	華霊石	2	200	0	0	0	0	0			0
302	30570	特別功労賞「銀」	500501	1	1	0	1	1	0			0
303	30600	華霊石	2	200	0	0	0	0	0			0
304	30600	特別功労賞「銅」	500500	1	1	0	1	1	0			0
305	30610	華霊石	2	200	0	0	0	0	0			0
306	30610	特別功労賞「銅」	500500	1	1	0	1	1	0			0
307	30620	華霊石	2	200	0	0	0	0	0			0
308	30620	特別功労賞「銅」	500500	1	1	0	1	1	0			0
309	30630	華霊石	2	200	0	0	0	0	0			0
310	30630	特別功労賞「銀」	500501	1	1	0	1	1	0			0
311	30640	華霊石	2	200	0	0	0	0	0			0
312	30640	特別功労賞「銅」	500500	1	1	0	1	1	0			0
313	30650	華霊石	2	200	0	0	0	0	0			0
314	30650	特別功労賞「銅」	500500	1	1	0	1	1	0			0
315	30660	華霊石	2	200	0	0	0	0	0			0
316	30660	特別功労賞「銅」	500500	1	1	0	1	1	0			0
317	30670	華霊石	2	200	0	0	0	0	0			0
318	30670	特別功労賞「銀」	500501	1	1	0	1	1	0			0
319	30700	華霊石	2	200	0	0	0	0	0			0
320	30700	特別功労賞「銅」	500500	1	1	0	1	1	0			0
321	30710	華霊石	2	200	0	0	0	0	0			0
322	30710	特別功労賞「銅」	500500	1	1	0	1	1	0			0
323	30720	華霊石	2	200	0	0	0	0	0			0
324	30720	特別功労賞「銅」	500500	1	1	0	1	1	0			0
325	30730	華霊石	2	200	0	0	0	0	0			0
326	30730	特別功労賞「銀」	500501	1	1	0	1	1	0			0
327	30740	華霊石	2	200	0	0	0	0	0			0
328	30740	特別功労賞「銅」	500500	1	1	0	1	1	0			0
329	30750	華霊石	2	200	0	0	0	0	0			0
330	30750	特別功労賞「銅」	500500	1	1	0	1	1	0			0
331	30760	華霊石	2	200	0	0	0	0	0			0
332	30760	特別功労賞「銅」	500500	1	1	0	1	1	0			0
333	30770	華霊石	2	200	0	0	0	0	0			0
334	30770	特別功労賞「銀」	500501	1	1	0	1	1	0			0
335	60000	特別功労賞「銀」	500501	1	1	0	1	1	0			0
336	60000	生命の首飾り	390000	1	1	0	1	1	0			0
337	60010	特別功労賞「銀」	500501	1	1	0	1	1	0			0
338	60010	生命の首飾り	390000	1	1	0	1	1	0			0
339	60020	特別功労賞「銀」	500501	1	1	0	1	1	0			0
340	60020	生命の首飾り	390000	1	1	0	1	1	0			0
341	60030	特別功労賞「銀」	500501	1	1	0	1	1	0			0
342	60030	生命の首飾り	390000	1	1	0	1	1	0			0
343	30800	華霊石	2	200	0	0	0	0	0			0
344	30800	特別功労賞「銅」	500500	1	1	0	1	1	0			0
345	30810	華霊石	2	200	0	0	0	0	0			0
346	30810	特別功労賞「銅」	500500	1	1	0	1	1	0			0
347	30820	華霊石	2	200	0	0	0	0	0			0
348	30820	特別功労賞「銅」	500500	1	1	0	1	1	0			0
349	30830	華霊石	2	200	0	0	0	0	0			0
350	30830	特別功労賞「銀」	500501	1	1	0	1	1	0			0
351	30840	華霊石	2	200	0	0	0	0	0			0
352	30840	特別功労賞「銅」	500500	1	1	0	1	1	0			0
353	30850	華霊石	2	200	0	0	0	0	0			0
354	30850	特別功労賞「銅」	500500	1	1	0	1	1	0			0
355	30860	華霊石	2	200	0	0	0	0	0			0
356	30860	特別功労賞「銅」	500500	1	1	0	1	1	0			0
357	30870	華霊石	2	200	0	0	0	0	0			0
358	30870	特別功労賞「銀」	500501	1	1	0	1	1	0			0
359	30900	華霊石	2	200	0	0	0	0	0			0
360	30900	特別功労賞「銅」	500500	1	1	0	1	1	0			0
361	30910	華霊石	2	200	0	0	0	0	0			0
362	30910	特別功労賞「銅」	500500	1	1	0	1	1	0			0
363	30920	華霊石	2	200	0	0	0	0	0			0
364	30920	特別功労賞「銅」	500500	1	1	0	1	1	0			0
365	30930	華霊石	2	200	0	0	0	0	0			0
366	30930	特別功労賞「銀」	500501	1	1	0	1	1	0			0
367	30940	華霊石	2	200	0	0	0	0	0			0
368	30940	特別功労賞「銅」	500500	1	1	0	1	1	0			0
369	30950	華霊石	2	200	0	0	0	0	0			0
370	30950	特別功労賞「銅」	500500	1	1	0	1	1	0			0
371	30960	華霊石	2	200	0	0	0	0	0			0
372	30960	特別功労賞「銅」	500500	1	1	0	1	1	0			0
373	30970	華霊石	2	200	0	0	0	0	0			0
374	30970	特別功労賞「銀」	500501	1	1	0	1	1	0			0
375	60100	特別功労賞「銀」	500501	1	1	0	1	1	0			0
376	60100	癒しの腕輪	350000	1	1	0	1	1	0			0
377	60110	特別功労賞「銀」	500501	1	1	0	1	1	0			0
378	60110	怒りの腕輪	350001	1	1	0	1	1	0			0
379	60120	特別功労賞「銀」	500501	1	1	0	1	1	0			0
380	60120	反撃の腕輪	350002	1	1	0	1	1	0			0
381	60130	特別功労賞「銀」	500501	1	1	0	1	1	0			0
382	60130	陽力の腕輪	350003	1	1	0	1	1	0			0
383	31000	華霊石	2	200	0	0	0	0	0			0
384	31000	特別功労賞「銅」	500500	1	1	0	1	1	0			0
385	31010	華霊石	2	200	0	0	0	0	0			0
386	31010	特別功労賞「銅」	500500	1	1	0	1	1	0			0
387	31020	華霊石	2	200	0	0	0	0	0			0
388	31020	特別功労賞「銅」	500500	1	1	0	1	1	0			0
389	31030	華霊石	2	200	0	0	0	0	0			0
390	31030	特別功労賞「銀」	500501	1	1	0	1	1	0			0
391	31040	華霊石	2	200	0	0	0	0	0			0
392	31040	特別功労賞「銅」	500500	1	1	0	1	1	0			0
393	31050	華霊石	2	200	0	0	0	0	0			0
394	31050	特別功労賞「銅」	500500	1	1	0	1	1	0			0
395	31060	華霊石	2	200	0	0	0	0	0			0
396	31060	特別功労賞「銅」	500500	1	1	0	1	1	0			0
397	31070	華霊石	2	200	0	0	0	0	0			0
398	31070	特別功労賞「銀」	500501	1	1	0	1	1	0			0
399	31100	華霊石	2	200	0	0	0	0	0			0
400	31100	特別功労賞「銅」	500500	1	1	0	1	1	0			0
401	31110	華霊石	2	200	0	0	0	0	0			0
402	31110	特別功労賞「銅」	500500	1	1	0	1	1	0			0
403	31120	華霊石	2	100	0	0	0	0	0			0
404	31120	特別功労賞「銅」	500500	1	1	0	1	1	0			0
405	31200	華霊石	2	200	0	0	0	0	0			0
406	31200	特別功労賞「銅」	500500	1	1	0	1	1	0			0
407	31210	華霊石	2	200	0	0	0	0	0			0
408	31210	特別功労賞「銅」	500500	1	1	0	1	1	0			0
409	31220	華霊石	2	100	0	0	0	0	0			0
410	31220	特別功労賞「銅」	500500	1	1	0	1	1	0			0
411	80000	華霊石	2	100	0	0	0	0	0			0
412	80010	華霊石	2	100	0	0	0	0	0			0
413	80100	華霊石	2	100	0	0	0	0	0			0
414	80110	華霊石	2	100	0	0	0	0	0			0
415	80200	華霊石	2	100	0	0	0	0	0			0
416	80210	華霊石	2	100	0	0	0	0	0			0
417	80300	華霊石	2	100	0	0	0	0	0			0
418	80310	華霊石	2	100	0	0	0	0	0			0
419	80400	華霊石	2	100	0	0	0	0	0			0
420	80410	華霊石	2	100	0	0	0	0	0			0
421	60200	特別功労賞「銀」	500501	1	1	0	1	1	0			0
422	60200	生命の結晶	101	20	0	0	0	0	0			0
423	60210	特別功労賞「銀」	500501	1	1	0	1	1	0			0
424	60210	生命の結晶	101	20	0	0	0	0	0			0
425	60220	特別功労賞「銀」	500501	1	1	0	1	1	0			0
426	60220	生命の結晶	101	20	0	0	0	0	0			0
427	60230	特別功労賞「銀」	500501	1	1	0	1	1	0			0
428	60230	生命の結晶	101	20	0	0	0	0	0			0
429	31130	華霊石	2	100	0	0	0	0	0			0
430	31130	特別功労賞「銅」	500500	1	1	0	1	1	0			0
431	31140	華霊石	2	100	0	0	0	0	0			0
432	31140	特別功労賞「銅」	500500	1	1	0	1	1	0			0
433	31150	華霊石	2	100	0	0	0	0	0			0
434	31150	特別功労賞「銀」	500501	1	1	0	1	1	0			0
435	31230	華霊石	2	100	0	0	0	0	0			0
436	31230	特別功労賞「銅」	500500	1	1	0	1	1	0			0
437	31240	華霊石	2	100	0	0	0	0	0			0
438	31240	特別功労賞「銅」	500500	1	1	0	1	1	0			0
439	31250	華霊石	2	100	0	0	0	0	0			0
440	31250	特別功労賞「銀」	500501	1	1	0	1	1	0			0
441	31300	華霊石	2	200	0	0	0	0	0			0
442	31300	特別功労賞「銅」	500500	1	1	0	1	1	0			0
443	31310	華霊石	2	200	0	0	0	0	0			0
444	31310	特別功労賞「銅」	500500	1	1	0	1	1	0			0
445	31320	華霊石	2	200	0	0	0	0	0			0
446	31320	特別功労賞「銅」	500500	1	1	0	1	1	0			0
447	31330	華霊石	2	200	0	0	0	0	0			0
448	31330	特別功労賞「銀」	500501	1	1	0	1	1	0			0
449	31340	華霊石	2	200	0	0	0	0	0			0
450	31340	特別功労賞「銅」	500500	1	1	0	1	1	0			0
451	31350	華霊石	2	200	0	0	0	0	0			0
452	31350	特別功労賞「銅」	500500	1	1	0	1	1	0			0
453	31360	華霊石	2	200	0	0	0	0	0			0
454	31360	特別功労賞「銅」	500500	1	1	0	1	1	0			0
455	31370	華霊石	2	200	0	0	0	0	0			0
456	31370	特別功労賞「銀」	500501	1	1	0	1	1	0			0
457	130000	ラベンダーの封印石	105	10	0	0	0	0	0			0
458	130010	ラベンダーの封印石	105	20	0	0	0	0	0			0
459	130020	ラベンダーの封印石	105	30	0	0	0	0	0			0
460	130030	ラベンダーの封印石	105	50	0	0	0	0	0			0
461	130030	華霊石	2	100	0	0	0	0	0			0
462	130040	ラベンダーの封印石	105	10	0	0	0	0	0			0
463	130050	ラベンダーの封印石	105	20	0	0	0	0	0			0
464	130060	ラベンダーの封印石	105	30	0	0	0	0	0			0
465	130070	ラベンダーの封印石	105	50	0	0	0	0	0			0
466	130070	華霊石	2	100	0	0	0	0	0			0
467	80020	華霊石	2	100	0	0	0	0	0			0
468	80120	華霊石	2	100	0	0	0	0	0			0
469	80220	華霊石	2	100	0	0	0	0	0			0
470	80320	華霊石	2	100	0	0	0	0	0			0
471	80420	華霊石	2	100	0	0	0	0	0			0
472	31400	華霊石	2	200	0	0	0	0	0			0
473	31400	特別功労賞「銅」	500500	1	1	0	1	1	0			0
474	31410	華霊石	2	200	0	0	0	0	0			0
475	31410	特別功労賞「銅」	500500	1	1	0	1	1	0			0
476	31420	華霊石	2	200	0	0	0	0	0			0
477	31420	特別功労賞「銅」	500500	1	1	0	1	1	0			0
478	31430	華霊石	2	200	0	0	0	0	0			0
479	31430	特別功労賞「銀」	500501	1	1	0	1	1	0			0
480	31440	華霊石	2	200	0	0	0	0	0			0
481	31440	特別功労賞「銅」	500500	1	1	0	1	1	0			0
482	31450	華霊石	2	200	0	0	0	0	0			0
483	31450	特別功労賞「銅」	500500	1	1	0	1	1	0			0
484	31460	華霊石	2	200	0	0	0	0	0			0
485	31460	特別功労賞「銅」	500500	1	1	0	1	1	0			0
486	31470	華霊石	2	200	0	0	0	0	0			0
487	31470	特別功労賞「銀」	500501	1	1	0	1	1	0			0
488	130100	エーデルワイスの封印石	106	10	0	0	0	0	0			0
489	130110	エーデルワイスの封印石	106	20	0	0	0	0	0			0
490	130120	エーデルワイスの封印石	106	30	0	0	0	0	0			0
491	130130	エーデルワイスの封印石	106	50	0	0	0	0	0			0
492	130130	華霊石	2	100	0	0	0	0	0			0
493	130140	エーデルワイスの封印石	106	10	0	0	0	0	0			0
494	130150	エーデルワイスの封印石	106	20	0	0	0	0	0			0
495	130160	エーデルワイスの封印石	106	30	0	0	0	0	0			0
496	130170	エーデルワイスの封印石	106	50	0	0	0	0	0			0
497	130170	華霊石	2	100	0	0	0	0	0			0
498	60300	特別功労賞「銀」	500501	1	1	0	1	1	0			0
499	60300	生命の結晶	101	50	0	0	0	0	0			0
500	60310	特別功労賞「銀」	500501	1	1	0	1	1	0			0
501	60310	生命の結晶	101	50	0	0	0	0	0			0
502	60320	特別功労賞「銀」	500501	1	1	0	1	1	0			0
503	60320	生命の結晶	101	50	0	0	0	0	0			0
504	60330	特別功労賞「銀」	500501	1	1	0	1	1	0			0
505	60330	生命の結晶	101	50	0	0	0	0	0			0
506	80030	華霊石	2	100	0	0	0	0	0			0
507	80130	華霊石	2	100	0	0	0	0	0			0
508	80230	華霊石	2	100	0	0	0	0	0			0
509	80330	華霊石	2	100	0	0	0	0	0			0
510	80430	華霊石	2	100	0	0	0	0	0			0
511	31500	華霊石	2	200	0	0	0	0	0			0
512	31500	特別功労賞「銅」	500500	1	1	0	1	1	0			0
513	31510	華霊石	2	200	0	0	0	0	0			0
514	31510	特別功労賞「銅」	500500	1	1	0	1	1	0			0
515	31520	華霊石	2	200	0	0	0	0	0			0
516	31520	特別功労賞「銅」	500500	1	1	0	1	1	0			0
517	31530	華霊石	2	200	0	0	0	0	0			0
518	31530	特別功労賞「銀」	500501	1	1	0	1	1	0			0
