1014	3-4　天国か地獄	4	20	21	1015	0	stage_map_00007	1014	240	2124	120	0	fkg_bgm_stage001	1014	battlebg_0001						battlebg_0001	0	0	0	31200		0	0			23	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1015	3-5　山の上の罠	4	21	22	1016	0	stage_map_00004	1015	254	2233	130	0	fkg_bgm_stage003	1015	battlebg_0001						battlebg_0001	0	0	0	33600		0	0			24	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1016	4-1　避けられぬ戦い	5	22	23	1017	0	stage_map_00006	1016	268	2341	139	0	fkg_bgm_stage001	1016	battlebg_0001						battlebg_0001	0	0	0	36000		0	0			26	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1017	4-2　時には遠回りも	5	23	24	1018	0	stage_map_00002	1017	283	2449	149	0	fkg_bgm_stage001	1017	battlebg_0001						battlebg_0001	0	0	0	39600		0	0			27	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1018	4-3　島に何か見える	5	25	25	1019	0	stage_map_00006	1018	313	2668	169	0	fkg_bgm_stage001	1018	battlebg_0001						battlebg_0001	0	0	0	43200		0	0			30	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1019	4-4　集束点の泉	5	21	26	1020	0	stage_map_00005	1019	254	2233	130	0	fkg_bgm_stage001	1019	battlebg_0001						battlebg_0001	0	0	0	46800		0	0			25	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1020	4-5　金のなる木	5	22	27	1021	0	stage_map_00010	1020	268	2341	139	0	fkg_bgm_stage003	1020	battlebg_0001						battlebg_0001	0	0	0	50400		0	0			26	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1021	5-1　背後から迫る脅威	6	23	28	1022	0	stage_map_00016	1021	283	2449	149	0	fkg_bgm_stage002	2001	battlebg_0002						battlebg_0002	0	0	0	54000		0	0			28	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1022	5-2　四つの陽力	6	24	29	1023	0	stage_map_00017	1022	298	2559	159	0	fkg_bgm_stage002	2002	battlebg_0002						battlebg_0002	0	0	0	58400		0	0			29	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1023	5-3　中央ルートの恐怖	6	25	30	1024	0	stage_map_00015	1023	313	2668	169	0	fkg_bgm_stage002	2003	battlebg_0002						battlebg_0002	0	0	0	62800		0	0			30	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1024	5-4　北の巣	6	28	31	1025	0	stage_map_00017	1024	358	2997	202	0	fkg_bgm_stage002	2004	battlebg_0002						battlebg_0002	0	0	0	67200		0	0			34	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1025	5-5　高い所がお好き	6	22	32	1026	0	stage_map_00016	1025	268	2341	139	0	fkg_bgm_stage003	2005	battlebg_0002						battlebg_0002	0	0	0	71600		0	0			27	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1026	6-1　それぞれの道筋	7	24	33	1027	0	stage_map_00014	1026	298	2559	159	0	fkg_bgm_stage002	2006	battlebg_0002						battlebg_0002	0	0	0	76000		0	0			30	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1027	6-2　懐の害虫達	7	25	34	1028	0	stage_map_00016	1027	313	2668	169	0	fkg_bgm_stage002	2007	battlebg_0002						battlebg_0002	0	0	0	80500		0	0			31	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1028	6-3　富か死か	7	26	35	1029	0	stage_map_00014	1028	328	2778	180	0	fkg_bgm_stage002	2008	battlebg_0002						battlebg_0002	0	0	0	85000		0	0			32	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1029	6-4　ブルーフラッグ	7	27	36	1030	0	stage_map_00015	1029	343	2887	130	0	fkg_bgm_stage002	2009	battlebg_0002						battlebg_0002	0	0	0	89500		0	0			34	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1030	6-5　隠された入り口	7	30	37	1031	0	stage_map_00022	1030	390	3217	225	0	fkg_bgm_stage003	2010	battlebg_0002						battlebg_0002	0	0	0	94000		0	0			38	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1031	7-1　森を抜けて	8	25	38	1032	0	stage_map_00020	1031	313	2668	169	0	fkg_bgm_stage002	2011	battlebg_0002						battlebg_0002	0	0	0	98000		0	0			31	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1032	7-2　害虫ウォール	8	26	39	1033	0	stage_map_00021	1032	328	2778	180	0	fkg_bgm_stage002	2012	battlebg_0002						battlebg_0002	0	0	0	102400		0	0			33	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1033	7-3　高みの見物	8	27	40	1034	0	stage_map_00022	1033	343	2887	130	0	fkg_bgm_stage002	2013	battlebg_0002						battlebg_0002	0	0	0	106800		0	0			34	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1034	7-4　一点集中	8	28	41	1035	0	stage_map_00023	1034	358	2997	202	0	fkg_bgm_stage002	2014	battlebg_0002						battlebg_0002	0	0	0	111200		0	0			36	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1035	7-5　ランドマークツリー	8	30	42	1036	0	stage_map_00016	1035	390	3217	225	0	fkg_bgm_stage003	2015	battlebg_0002						battlebg_0002	0	0	0	115600		0	0			38	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1036	8-1　クライムナイツ	9	33	43	1037	0	stage_map_00017	1036	439	3549	263	0	fkg_bgm_stage002	2016	battlebg_0002						battlebg_0002	0	0	0	120000		0	0			42	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1037	8-2　近きは遠し	9	27	44	1038	0	stage_map_00020	1037	343	2887	130	0	fkg_bgm_stage002	2017	battlebg_0002						battlebg_0002	0	0	0	126000		0	0			35	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1038	8-3　籠城如し	9	28	45	1039	0	stage_map_00023	1038	358	2997	202	0	fkg_bgm_stage002	2018	battlebg_0002						battlebg_0002	0	0	0	132000		0	0			36	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1039	8-4　三点攻撃	9	29	46	1040	0	stage_map_00023	1039	374	3106	214	0	fkg_bgm_stage002	2019	battlebg_0002						battlebg_0002	0	0	0	138000		0	0			37	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1040	8-5　深き森の罠	9	30	47	1041	21040	stage_map_00022	1040	390	3217	225	0	fkg_bgm_stage003	2020	battlebg_0002						battlebg_0002	0	0	0	144000		0	0			39	0	0	0	0	0	0			1	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
21040	8＋　イオル外郭　高EXP	9	30	48	0	0	stage_map_00022	21040	468	3217	225	0	fkg_bgm_stage003	21040	battlebg_0002						battlebg_0002	0	0	0	144000		0	0			39	0	0	0	0	0	0			0	0	0				0	1		0	0	0	0	0	0	0	0	1	5466	1533	
1041	9-1　白き欲望	10	32	49	1042	0	stage_map_00024	1041	422	3438	250	0	fkg_bgm_stage004	3001	battlebg_0004						battlebg_0004	0	0	0	150000		0	0			42	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1042	9-2　足元注意	10	35	50	1043	0	stage_map_00026	1042	473	3772	289	0	fkg_bgm_stage004	3002	battlebg_0004						battlebg_0004	0	0	0	160000		0	0			46	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1043	9-3　ホワイトシュガー	10	29	51	1044	0	stage_map_00027	1043	374	3106	214	0	fkg_bgm_stage004	3003	battlebg_0004						battlebg_0004	0	0	0	170000		0	0			38	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1044	9-4　背水の陣	10	30	52	1045	0	stage_map_00029	1044	390	3217	225	0	fkg_bgm_stage004	3004	battlebg_0004						battlebg_0004	0	0	0	180000		0	0			39	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1045	9-5　プリズム	10	31	53	1046	0	stage_map_00030	1045	406	3328	238	0	fkg_bgm_stage003	3005	battlebg_0004						battlebg_0004	0	0	0	190000		0	0			41	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1046	10-1　ワイヤーアクション	11	32	54	1047	0	stage_map_00031	1046	422	3438	250	0	fkg_bgm_stage004	3006	battlebg_0004						battlebg_0004	0	0	0	200000		0	0			42	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1047	10-2　アップダウン	11	34	55	1048	0	stage_map_00024	1047	456	3660	276	0	fkg_bgm_stage004	3007	battlebg_0004						battlebg_0004	0	0	0	206000		0	0			45	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1048	10-3　ゲレンデスリル	11	37	56	1049	0	stage_map_00025	1048	507	3994	317	0	fkg_bgm_stage004	3008	battlebg_0004						battlebg_0004	0	0	0	212000		0	0			49	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1049	10-4　イタダキスト	11	31	57	1050	0	stage_map_00026	1049	406	3328	238	0	fkg_bgm_stage004	3009	battlebg_0004						battlebg_0004	0	0	0	218000		0	0			41	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1050	10-5　先手必勝	11	32	58	1051	0	stage_map_00027	1050	422	3438	250	0	fkg_bgm_stage003	3010	battlebg_0004						battlebg_0004	0	0	0	224000		0	0			43	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1051	11-1　定められた道筋	12	33	59	1052	0	stage_map_00026	1051	439	3549	263	0	fkg_bgm_stage004	3011	battlebg_0004						battlebg_0004	9	0	0	230000		0	0			44	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1052	11-2　ウィンターカオス	12	34	60	1053	0	stage_map_00030	1052	456	3660	276	0	fkg_bgm_stage004	3012	battlebg_0004						battlebg_0004	0	0	0	242000		0	0			46	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1053	11-3　回り込み	12	35	61	1054	0	stage_map_00026	1053	473	3772	289	0	fkg_bgm_stage004	3013	battlebg_0004						battlebg_0004	0	0	0	254000		0	0			47	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1054	11-4　迂回路	12	38	62	1055	0	stage_map_00027	1054	524	4107	331	0	fkg_bgm_stage004	3014	battlebg_0004						battlebg_0004	0	0	0	266000		0	0			51	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1055	11-5　四方散開	12	32	63	1056	0	stage_map_00030	1055	422	3438	250	0	fkg_bgm_stage003	3015	battlebg_0004						battlebg_0004	0	0	0	278000		0	0			43	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1056	12-1　害虫の渦	13	33	64	1057	0	stage_map_00029	1056	439	3549	263	0	fkg_bgm_stage004	3016	battlebg_0004						battlebg_0004	10	0	0	290000		0	0			45	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1057	12-2　ダウンヒル	13	34	65	1058	0	stage_map_00026	1057	456	3660	276	0	fkg_bgm_stage004	3017	battlebg_0004						battlebg_0004	14	0	0	304000		0	0			46	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1058	12-3　効率良く進むには	13	35	66	1059	0	stage_map_00027	1058	473	3772	289	0	fkg_bgm_stage004	3018	battlebg_0004						battlebg_0004	0	0	0	318000		0	0			48	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1059	12-4　宝の丘	13	37	67	1060	0	stage_map_00027	1059	507	3994	317	0	fkg_bgm_stage004	3019	battlebg_0004						battlebg_0004	0	0	0	332000		0	0			51	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1060	12-5　氷の神殿に住む悪魔	13	40	68	1061	0	stage_map_00028	1060	560	5600	466	0	fkg_bgm_stage003	3020	battlebg_0004						battlebg_0004	0	0	0	346000		0	0			55	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1061	13-1　くるくるりんぱ	14	34	69	1062	0	stage_map_00001	1061	452	3551	263	0	fkg_bgm_stage001	4001	battlebg_0001						battlebg_0001	0	0	0	360000		0	0			47	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1062	13-2　東の山	14	35	70	1063	0	stage_map_00003	1062	469	3662	276	0	fkg_bgm_stage001	4002	battlebg_0001						battlebg_0001	0	0	0	366000		0	0			48	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1063	13-3　我ラ水軍ナリ	14	36	71	1064	0	stage_map_00004	1063	487	3773	289	0	fkg_bgm_stage001	4003	battlebg_0001						battlebg_0001	0	0	0	372000		0	0			50	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1064	13-4　沿岸の害虫要塞	14	38	72	1065	0	stage_map_00012	1064	524	3996	317	0	fkg_bgm_stage001	4004	battlebg_0001						battlebg_0001	0	0	0	378000		0	0			53	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1065	13-5　害虫テリトリー	14	40	73	1066	0	stage_map_00001	1065	528	4332	360	0	fkg_bgm_stage003	4005	battlebg_0001						battlebg_0001	0	0	0	384000		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1066	14-1　外郭への入り口	15	36	74	1067	0	stage_map_00501	1066	475	3551	263	0	fkg_bgm_stage001	4006	battlebg_0005						battlebg_0005	0	0	0	390000		0	0			50	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1067	14-2　害虫渓谷	15	38	75	1068	0	stage_map_00503	1067	492	3662	276	0	fkg_bgm_stage001	4007	battlebg_0005						battlebg_0005	0	0	0	400000		0	0			53	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1068	14-3　巣の駆除専門部隊	15	40	76	1069	0	stage_map_00505	1068	511	3773	289	0	fkg_bgm_stage001	4008	battlebg_0005						battlebg_0005	0	0	0	410000		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1069	14-4　崖の上の	15	42	77	1070	0	stage_map_00503	1069	550	3996	317	0	fkg_bgm_stage001	4009	battlebg_0005						battlebg_0005	0	0	0	420000		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1070	14-5　害虫包囲網	15	44	78	1071	0	stage_map_00501	1070	554	4332	360	0	fkg_bgm_stage003	4010	battlebg_0005						battlebg_0005	0	0	0	430000		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1071	15-1　樹林を駆け抜けて	16	38	79	1072	0	stage_map_00510	1071	475	3551	263	0	fkg_bgm_stage001	4011	battlebg_0002						battlebg_0002	0	0	0	400000		0	0			53	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1072	15-2　近道と回り道	16	40	80	1073	0	stage_map_00512	1072	492	3662	276	0	fkg_bgm_stage001	4012	battlebg_0002						battlebg_0002	0	0	0	410000		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1073	15-3　害虫に追われ	16	42	81	1074	0	stage_map_00513	1073	511	3773	289	0	fkg_bgm_stage002	4013	battlebg_0002						battlebg_0002	0	0	0	420000		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1074	15-4　双子山を目指して	16	44	82	1075	0	stage_map_00511	1074	550	3996	317	0	fkg_bgm_stage003	4014	battlebg_0002						battlebg_0002	12	0	0	430000		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1075	15-5　樹林の先に	16	46	83	1076	0	stage_map_00516	1075	554	4332	360	0	fkg_bgm_stage004	4015	battlebg_0002						battlebg_0002	0	0	0	440000		0	0			65	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1076	16-1　保護区の入り口	17	38	84	1077	0	stage_map_04003	1076	477	3569	264	0	fkg_bgm_stage001	4016	battlebg_0002						battlebg_0002	0	0	0	405000		0	0			53	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1077	16-2　神霊の滝を越えて	17	40	85	1078	0	stage_map_04000	1077	495	3680	277	0	fkg_bgm_stage001	4017	battlebg_0002						battlebg_0002	0	0	0	415000		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1078	16-3　英霊の足跡周辺	17	42	86	1079	0	stage_map_04002	1078	514	3792	290	0	fkg_bgm_stage001	4018	battlebg_0002						battlebg_0002	0	0	0	425000		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1079	16-4　白百合街道の終着点	17	44	87	1080	0	stage_map_04004	1079	553	4016	319	0	fkg_bgm_stage001	4019	battlebg_0002						battlebg_0002	0	0	0	435000		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1080	16-5　深森と風谷の狭間	17	46	88	1081	21080	stage_map_04007	1080	557	4354	362	0	fkg_bgm_stage003	4020	battlebg_0002						battlebg_0002	0	0	0	445000		0	0			65	0	0	0	0	0	0			1	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
21080	16＋　白百合街道　高EXP	17	46	89	0	0	stage_map_04007	21080	669	4354	362	0	fkg_bgm_stage003	21080	battlebg_0002						battlebg_0002	0	0	0	445000		0	0			65	0	0	0	0	0	0			0	0	0				0	1		0	0	0	0	0	0	0	0	1	5466	1533	
1081	17-1　グンス湖のほとり	18	38	90	1082	0	stage_map_00507	1081	481	3587	266	0	fkg_bgm_stage001	6001	battlebg_0005						battlebg_0005	0	0	0	407500		0	0			53	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1082	17-2　渓間にそびえるは	18	40	91	1083	0	stage_map_00504	1082	499	3699	279	0	fkg_bgm_stage002	6002	battlebg_0005						battlebg_0005	0	0	0	417500		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1083	17-3　濁り水は足元に注意	18	42	92	1084	0	stage_map_00501	1083	519	3815	292	0	fkg_bgm_stage002	6003	battlebg_0005						battlebg_0005	0	0	0	427500		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1084	17-4　山からの奇襲作戦	18	44	93	1085	0	stage_map_00502	1084	557	4044	344	0	fkg_bgm_stage001	6004	battlebg_0005						battlebg_0005	0	0	0	437500		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1085	17-5　ベーズリー跡地にて	18	46	94	1086	0	stage_map_00503	1085	560	4375	363	0	fkg_bgm_stage003	6005	battlebg_0005						battlebg_0005	0	0	0	447500		0	0			65	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1086	18-1　戦跡を踏む	19	40	95	1087	0	stage_map_00507	1086	505	3587	266	0	fkg_bgm_stage001	6006	battlebg_0005						battlebg_0005	0	0	0	410000		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1087	18-2　全てを見渡す塔の名は	19	42	96	1088	0	stage_map_01602	1087	534	3699	279	0	fkg_bgm_stage001	6007	battlebg_0005						battlebg_0005	0	0	0	420000		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1088	18-3　窪地の罠	19	44	97	1089	0	stage_map_01604	1088	558	3815	292	0	fkg_bgm_stage002	6008	battlebg_0005						battlebg_0005	0	0	0	430000		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1089	18-4　障害を越えて	19	46	98	1090	0	stage_map_01605	1089	591	4044	344	0	fkg_bgm_stage001	6009	battlebg_0005						battlebg_0005	0	0	0	440000		0	0			65	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1090	18-5　高台を目指せ	19	48	99	1091	0	stage_map_01601	1090	612	4375	363	0	fkg_bgm_stage003	6010	battlebg_0005						battlebg_0005	0	0	0	450000		0	0			68	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1091	19-1　飛ばされた先は	20	40	100	1092	0	stage_map_00801	1091	510	3587	266	0	fkg_bgm_stage001	6011	battlebg_0008						battlebg_0008	0	0	0	412500		0	0			56	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1092	19-2　ヘーオスの密林	20	42	101	1093	0	stage_map_00813	1092	545	3699	279	0	fkg_bgm_stage001	6012	battlebg_0008						battlebg_0008	0	0	0	422500		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1093	19-3　迷子に注意	20	44	102	1094	0	stage_map_00824	1093	559	3815	292	0	fkg_bgm_stage004	6013	battlebg_0008						battlebg_0008	0	0	0	432500		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1094	19-4　潮風に誘われて	20	46	103	1095	0	stage_map_00828	1094	591	4044	344	0	fkg_bgm_stage002	6014	battlebg_0008						battlebg_0008	0	0	0	442500		0	0			65	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1095	19-5　海路を開け	20	48	104	1096	0	stage_map_00818	1095	613	4375	363	0	fkg_bgm_stage003	6015	battlebg_0008						battlebg_0008	0	0	0	452500		0	0			68	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1096	20-1　懐かしき土地の今	21	42	105	1097	0	stage_map_00007	1096	542	3587	266	0	fkg_bgm_stage001	6016	battlebg_0001						battlebg_0001	0	0	0	415000		0	0			59	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1097	20-2　応援要請の報せを聞いて	21	44	106	1098	0	stage_map_00011	1097	580	3699	279	0	fkg_bgm_stage001	6017	battlebg_0001						battlebg_0001	0	0	0	425000		0	0			62	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1098	20-3　平原を駆ける花騎士	21	46	107	1099	0	stage_map_00001	1098	604	3815	292	0	fkg_bgm_stage004	6018	battlebg_0001						battlebg_0001	0	0	0	435000		0	0			65	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
1099	20-4　害虫の脅威を排除せよ	21	48	108	1100	0	stage_map_01004	1099	652	4044	344	0	fkg_bgm_stage002	6019	battlebg_0011						battlebg_0011	0	0	0	445000		0	0			67	0	0	0	0	0	0			0	0	0				0	0		0	0	0	0	0	0	0	0	0	0	0	
