77	7	330011	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
78	8	330012	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
79	8	330013	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
80	8	330014	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
81	8	330015	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
82	8	330016	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
83	8	330017	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
84	8	330018	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
85	8	330019	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
86	8	330020	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
87	8	330021	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
88	8	330022	"2016-09-29 00:00:00"	"2016-09-29 00:00:00"	0	"2016-09-29 00:00:00"
89	9	300024	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
90	9	300025	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
91	9	300026	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
92	9	300027	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
93	9	300028	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
94	9	300029	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
95	9	300030	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
96	9	300031	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
97	9	300032	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
98	9	300033	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
99	9	300034	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
100	10	310024	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
101	10	310025	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
102	10	310026	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
103	10	310027	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
104	10	310028	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
105	10	310029	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
106	10	310030	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
107	10	310031	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
108	10	310032	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
109	10	310033	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
110	10	310034	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
111	11	320023	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
112	11	320024	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
113	11	320025	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
114	11	320026	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
115	11	320027	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
116	11	320028	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
117	11	320029	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
118	11	320030	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
119	11	320031	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
120	11	320032	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
121	11	320033	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
122	12	330023	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
123	12	330024	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
124	12	330025	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
125	12	330026	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
126	12	330027	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
127	12	330028	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
128	12	330029	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
129	12	330030	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
130	12	330031	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
131	12	330032	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
132	12	330033	"2017-02-24 00:00:00"	"2017-02-24 00:00:00"	0	"2017-02-24 00:00:00"
133	13	109937	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
134	14	109938	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
135	15	109939	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
136	16	109940	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
137	17	109941	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
138	18	109942	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
139	19	109943	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
140	20	109944	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
141	21	109945	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
142	22	109946	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
143	23	109947	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
144	24	109948	"2017-04-19 00:00:00"	"2017-04-19 00:00:00"	0	"2017-04-19 00:00:00"
145	25	109937	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
146	26	109938	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
147	27	109939	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
148	28	109940	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
149	29	109941	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
150	30	109942	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
151	31	109943	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
152	32	109944	"2017-05-09 00:00:00"	"2017-05-09 00:00:00"	0	"2017-05-09 00:00:00"
153	33	109961	"2017-05-23 00:00:00"	"2017-05-23 00:00:00"	0	"2017-05-23 00:00:00"
154	34	109962	"2017-05-23 00:00:00"	"2017-05-23 00:00:00"	0	"2017-05-23 00:00:00"
155	35	109937	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
156	36	109938	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
157	37	109939	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
158	38	109940	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
159	39	109941	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
160	40	109942	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
161	41	109943	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
162	42	109944	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
163	43	1100001	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
164	44	109945	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
165	45	109946	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
166	46	109947	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
167	47	109948	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
168	48	1100002	"2019-08-20 00:00:00"	"2019-08-20 00:00:00"	0	"2019-08-20 00:00:00"
