600009	600009	害虫との死闘			fkg_bgm_battle002	5	0	0	0	0	0	0	10	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600010	600010	運命ひらり(instrumental)			fkg_bgm_battle003	5	0	0	0	0	0	0	11	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600011	600011	truth(instrumental)			fkg_bgm_battle004_long	5	0	0	0	0	0	0	12	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600012	600012	サマーバケーション			fkg_bgm_summer001	5	0	0	0	0	0	0	13	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600013	600013	秋の祭り			fkg_bgm_autumn001	5	0	0	0	0	0	0	14	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600014	600014	月見の坂を越えて			fkg_bgm_autumn002	5	0	0	0	0	0	0	15	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600015	600015	紅葉狩り			fkg_bgm_autumn003	5	0	0	0	0	0	0	16	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600016	600016	トリック・オア・トリート			fkg_bgm_stage009	5	0	0	0	0	0	0	17	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
600017	600017	冬の高揚			fkg_bgm_stage010	5	0	0	0	0	0	0	18	0	0	0	"2016-01-05 00:00:00"	"2016-01-05 00:00:00"	0	
600018	600018	クリスマス・フェスタ			fkg_bgm_stage011	5	0	0	0	0	0	0	19	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
600019	600019	笑う花には福来る			fkg_bgm_stage012	5	0	0	0	0	0	0	20	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
600020	600020	一姫当千			fkg_bgm_general002	5	0	0	0	0	0	0	21	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
600021	600021	花騎士に栄光あれ			fkg_bgm_stage013	5	0	0	0	0	0	0	22	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
600022	600022	高鳴る花は			fkg_bgm_stage014	5	0	0	0	0	0	0	23	0	0	0	"2016-02-02 00:00:00"	"2016-02-02 00:00:00"	0	
600023	600023	咲き乱れるは雅			fkg_bgm_stage015	5	0	0	0	0	0	0	24	0	0	0	"2016-02-15 00:00:00"	"2016-02-15 00:00:00"	0	
600024	600024	開花の兆し			fkg_bgm_stage016	5	0	0	0	0	0	0	25	0	0	0	"2016-03-01 00:00:00"	"2016-03-01 00:00:00"	0	
600025	600025	桜華剣乱			fkg_bgm_stage017	5	0	0	0	0	0	0	26	0	0	0	"2016-03-15 00:00:00"	"2016-03-15 00:00:00"	0	
600026	600026	新たに芽吹くは花の誇り			fkg_bgm_stage018	5	0	0	0	0	0	0	27	0	0	0	"2016-03-28 00:00:00"	"2016-03-28 00:00:00"	0	
600027	600027	花よ舞え大空へ			fkg_bgm_stage019	5	0	0	0	0	0	0	28	0	0	0	"2016-04-14 00:00:00"	"2016-04-14 00:00:00"	0	
600028	600028	蒼穹をゆく船			fkg_bgm_kujira_stage001	5	0	0	0	0	0	0	29	0	0	0	"2016-04-25 00:00:00"	"2016-04-25 00:00:00"	0	
600029	600029	風を裂く雲上の戦い			fkg_bgm_kujira_battle001	5	0	0	0	0	0	0	30	0	0	0	"2016-04-25 00:00:00"	"2016-04-25 00:00:00"	0	
600030	600030	襲来セシ空ノ脅威			fkg_bgm_kujira_battle002	5	0	0	0	0	0	0	31	0	0	0	"2016-04-25 00:00:00"	"2016-04-25 00:00:00"	0	
600031	600031	碧空へ飛び立つ華			fkg_bgm_general003	5	0	0	0	0	0	0	32	0	0	0	"2016-04-27 00:00:00"	"2016-04-27 00:00:00"	0	
600032	600032	花の雫は湖面を揺らし			fkg_bgm_stage020	5	0	0	0	0	0	0	33	0	0	0	"2016-05-11 00:00:00"	"2016-05-11 00:00:00"	0	
600033	600033	恵雨に舞い踊る花娘			fkg_bgm_stage021	5	0	0	0	0	0	0	34	0	0	0	"2016-05-25 00:00:00"	"2016-05-25 00:00:00"	0	
600034	600034	彩り舞う華の舞踏会			fkg_bgm_stage022	5	0	0	0	0	0	0	35	0	0	0	"2016-06-09 00:00:00"	"2016-06-09 00:00:00"	0	
600035	600035	華やぐ天の河を越えて			fkg_bgm_stage023	5	0	0	0	0	0	0	36	0	0	0	"2016-06-22 00:00:00"	"2016-06-22 00:00:00"	0	
600036	600036	南風にふわり舞うはなびら			fkg_bgm_stage024	5	0	0	0	0	0	0	37	0	0	0	"2016-07-07 00:00:00"	"2016-07-07 00:00:00"	0	
600037	600037	青い悪魔			fkg_bgm_stage025	5	0	0	0	0	0	0	38	0	0	0	"2016-07-21 00:00:00"	"2016-07-21 00:00:00"	0	
600038	600038	指踊り弾く鉄線風車の如く			fkg_bgm_stage026	5	0	0	0	0	0	0	39	0	0	0	"2016-08-04 00:00:00"	"2016-08-04 00:00:00"	0	
600039	600039	影ニ浮ク幻華			fkg_bgm_stage027	5	0	0	0	0	0	0	40	0	0	0	"2016-08-18 00:00:00"	"2016-08-18 00:00:00"	0	
600040	600040	世界花のある日々			fkg_bgm_stage028	5	0	0	0	0	0	0	41	0	0	0	"2016-08-31 00:00:00"	"2016-08-31 00:00:00"	0	
600041	600041	陽気に花が踊る様に			fkg_bgm_stage029	5	0	0	0	0	0	0	42	0	0	0	"2016-09-14 00:00:00"	"2016-09-14 00:00:00"	0	
600042	600042	女王の輝きは永久に			fkg_bgm_stage030	5	0	0	0	0	0	0	43	0	0	0	"2016-09-28 00:00:00"	"2016-09-28 00:00:00"	0	
600043	600043	駆け抜ける紅の風			fkg_bgm_stage031	5	0	0	0	0	0	0	44	0	0	0	"2016-10-12 00:00:00"	"2016-10-12 00:00:00"	0	
600044	600044	誘惑にはためく野望			fkg_bgm_stage032	5	0	0	0	0	0	0	45	0	0	0	"2016-10-27 00:00:00"	"2016-10-27 00:00:00"	0	
600045	600045	海風から広がる旅立ちの湊			fkg_bgm_stage033	5	0	0	0	0	0	0	46	0	0	0	"2016-11-08 00:00:00"	"2016-11-10 00:00:00"	0	
600046	600046	祝祭前の楽しいひと時			fkg_bgm_stage034	5	0	0	0	0	0	0	47	0	0	0	"2016-11-24 00:00:00"	"2016-11-24 00:00:00"	0	
600047	600047	祝祭に華やぐ燈			fkg_bgm_stage035	5	0	0	0	0	0	0	48	0	0	0	"2016-12-07 00:00:00"	"2016-12-07 00:00:00"	0	
600048	600048	彩で終わり始まりから咲く			fkg_bgm_stage036	5	0	0	0	0	0	0	49	0	0	0	"2016-12-21 00:00:00"	"2016-12-21 00:00:00"	0	
600049	600049	追憶にゆらぐ秘湯			fkg_bgm_stage037	5	0	0	0	0	0	0	50	0	0	0	"2017-01-05 00:00:00"	"2017-01-06 00:00:00"	0	
600050	600050	清心秘めたる華祭			fkg_bgm_stage038	5	0	0	0	0	0	0	51	0	0	0	"2017-01-18 00:00:00"	"2017-01-18 00:00:00"	0	
600051	600051	恋心秘める楽しい祭事			fkg_bgm_stage039	5	0	0	0	0	0	0	52	0	0	0	"2017-02-03 00:00:00"	"2017-02-03 00:00:00"	0	
600052	600052	静謐かつ神聖な都			fkg_bgm_stage040	5	0	0	0	0	0	0	53	0	0	0	"2017-02-16 00:00:00"	"2017-02-16 00:00:00"	0	
600053	600053	柔和に花開く楽しい旅路			fkg_bgm_stage041	5	0	0	0	0	0	0	54	0	0	0	"2017-03-02 00:00:00"	"2017-03-02 00:00:00"	0	
600054	600054	独創的な刺激と香る野営地			fkg_bgm_stage042	5	0	0	0	0	0	0	55	0	0	0	"2017-03-15 00:00:00"	"2017-03-15 00:00:00"	0	
600055	600055	思いやりと行楽の歓迎会			fkg_bgm_stage043	5	0	0	0	0	0	0	56	0	0	0	"2017-03-30 00:00:00"	"2017-03-30 00:00:00"	0	
600056	600056	楽しく語る春の便り			fkg_bgm_stage044	5	0	0	0	0	0	0	57	0	0	0	"2017-04-12 00:00:00"	"2017-04-12 00:00:00"	0	
600057	600057	開かれた花の祝祭			fkg_bgm_stage045	5	0	0	0	0	0	0	58	0	0	0	"2017-04-26 00:00:00"	"2017-04-26 00:00:00"	0	
600058	600058	予断を許さない南海の孤島			fkg_bgm_stage046	5	0	0	0	0	0	0	59	0	0	0	"2017-05-10 00:00:00"	"2017-05-10 00:00:00"	0	
600059	600059	誘惑と雑踏に溢れる商売の街			fkg_bgm_stage047	5	0	0	0	0	0	0	60	0	0	0	"2017-05-24 00:00:00"	"2017-05-24 00:00:00"	0	
600060	600060	自然と親交と共存の国			fkg_bgm_stage048	5	0	0	0	0	0	0	61	0	0	0	"2017-06-07 00:00:00"	"2017-06-07 00:00:00"	0	
600061	600061	風と渓谷に包まれた雅な国			fkg_bgm_country_bergamotvalley001	5	0	0	0	0	0	0	62	0	0	0	"2017-06-23 00:00:00"	"2017-06-23 00:00:00"	0	
600062	600062	ちょっとした平穏な南の避暑地			fkg_bgm_stage049	5	0	0	0	0	0	0	63	0	0	0	"2017-07-05 00:00:00"	"2017-07-05 00:00:00"	0	
600063	600063	熱情を帯びる開港された街			fkg_bgm_stage050	5	0	0	0	0	0	0	64	0	0	0	"2017-07-20 00:00:00"	"2017-07-20 00:00:00"	0	
600064	600064	指導響く自然の騎士学校			fkg_bgm_stage051	5	0	0	0	0	0	0	65	0	0	0	"2017-08-16 00:00:00"	"2017-08-16 00:00:00"	0	
600065	600065	内気な期待は魅惑的？			fkg_bgm_stage052	5	0	0	0	0	0	0	66	0	0	0	"2017-08-31 00:00:00"	"2017-08-31 00:00:00"	0	
600066	600066	悲しき別れ、耐える愛の叙事伝			fkg_bgm_stage053	5	0	0	0	0	0	0	67	0	0	0	"2017-09-15 00:00:00"	"2017-09-15 00:00:00"	0	
600067	600067	癒しの桃、恋し郷人			fkg_bgm_stage054	5	0	0	0	0	0	0	68	0	0	0	"2017-09-28 00:00:00"	"2017-09-28 00:00:00"	0	
600068	600068	真実と欺瞞による駆け引き			fkg_bgm_stage055	5	0	0	0	0	0	0	69	0	0	0	"2017-10-11 00:00:00"	"2017-10-11 00:00:00"	0	
600069	600069	節度無き欲望の末映す滅びの都			fkg_bgm_stage056	5	0	0	0	0	0	0	70	0	0	0	"2017-11-09 00:00:00"	"2017-11-09 00:00:00"	0	
600070	600070	心躍る聖夜の春庭			fkg_bgm_stage057	5	0	0	0	0	0	0	71	0	0	0	"2017-12-08 00:00:00"	"2017-12-08 00:00:00"	0	
600071	600071	壮大なる氷上と麗容の国			fkg_bgm_country_winterrose001	5	0	0	0	0	0	0	72	0	0	0	"2017-12-20 00:00:00"	"2017-12-20 00:00:00"	0	
600072	600072	豊穣の予感、霊峰に射す曙光			fkg_bgm_stage058	5	0	0	0	0	0	0	73	0	0	0	"2017-12-20 00:00:00"	"2017-12-20 00:00:00"	0	
600073	600073	銀の大地に芽吹くもの			fkg_bgm_stage059	5	0	0	0	0	0	0	74	0	0	0	"2018-01-09 00:00:00"	"2018-01-09 00:00:00"	0	
600074	600074	傑物集結せし才華祭			fkg_bgm_stage060	5	0	0	0	0	0	0	75	0	0	0	"2018-01-19 00:00:00"	"2018-01-19 00:00:00"	0	
600075	600075	雪原に舞う怒りの火花			fkg_bgm_stage061	5	0	0	0	0	0	0	76	0	0	0	"2018-02-13 00:00:00"	"2018-02-13 00:00:00"	0	
600076	600076	千の脅威に立ち向かう戦花			fkg_bgm_battle006	5	0	0	0	0	0	0	77	0	0	0	"2018-02-13 00:00:00"	"2018-02-13 00:00:00"	0	
600077	600077	千の足の胎動			fkg_bgm_nidhogg_general001	5	0	0	0	0	0	0	78	0	0	0	"2018-02-13 00:00:00"	"2018-02-13 00:00:00"	0	
600078	600078	迫る炎熱と宵闇の眷属			fkg_bgm_nidhogg_general002	5	0	0	0	0	0	0	79	0	0	0	"2018-02-21 00:00:00"	"2018-02-21 00:00:00"	0	
600079	600079	白き日に感謝の気持ちを貴女へ			fkg_bgm_stage062	5	0	0	0	0	0	0	80	0	0	0	"2018-02-27 00:00:00"	"2018-02-27 00:00:00"	0	
600080	600080	競技者たちの鋭気は常夏に燃え			fkg_bgm_stage063	5	0	0	0	0	0	0	81	0	0	0	"2018-03-16 00:00:00"	"2018-03-16 00:00:00"	0	
600081	600081	春風と共に爛漫の丘へ			fkg_bgm_stage064	5	0	0	0	0	0	0	82	0	0	0	"2018-03-28 00:00:00"	"2018-03-28 00:00:00"	0	
600082	600082	純潔による導きと冷徹な希望			fkg_bgm_stage065	5	0	0	0	0	0	0	83	0	0	0	"2018-04-27 00:00:00"	"2018-04-27 00:00:00"	0	
600083	600083	宵に忍ぶ者たちの驀進			fkg_bgm_stage066	5	0	0	0	0	0	0	84	0	0	0	"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
600084	600084	天雫から生まれる奇跡			fkg_bgm_stage067	5	0	0	0	0	0	0	85	0	0	0	"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
600085	600085	水影の騎士			fkg_bgm_battle005	5	0	0	0	0	0	0	86	0	0	0	"2018-05-10 00:00:00"	"2018-05-10 00:00:00"	0	
600086	600086	踊りし仮面に捧ぐ円舞曲			fkg_bgm_stage068	5	0	0	0	0	0	0	87	0	0	0	"2018-06-05 00:00:00"	"2018-06-05 00:00:00"	0	
600087	600087	水面の風に赴くまま			fkg_bgm_stage069	5	0	0	0	0	0	0	88	0	0	0	"2018-06-21 00:00:00"	"2018-06-21 00:00:00"	0	
600088	600088	霧と共に出づる幽霊船			fkg_bgm_stage070	5	0	0	0	0	0	0	89	0	0	0	"2018-07-04 00:00:00"	"2018-07-04 00:00:00"	0	
600089	600089	満天の星を観にいこう！			fkg_bgm_stage071	5	0	0	0	0	0	0	90	0	0	0	"2018-07-19 00:00:00"	"2018-07-19 00:00:00"	0	
600090	600090	潜入！監獄島地下へ			fkg_bgm_stage072	5	0	0	0	0	0	0	91	0	0	0	"2018-08-17 00:00:00"	"2018-08-17 00:00:00"	0	
600091	600091	サーカステントをくぐれば			fkg_bgm_stage073	5	0	0	0	0	0	0	92	0	0	0	"2018-08-30 00:00:00"	"2018-08-30 00:00:00"	0	
600092	600092	新たに芽吹く花の物語			fkg_bgm_battle007	5	0	0	0	0	0	0	93	0	0	0	"2018-09-06 00:00:00"	"2018-09-06 00:00:00"	0	
600093	600093	豊穣を祝う水都祭			fkg_bgm_stage074	5	0	0	0	0	0	0	94	0	0	0	"2018-09-11 00:00:00"	"2018-09-11 00:00:00"	0	
600094	600094	メイドさんと癒しのカフェへ			fkg_bgm_stage075	5	0	0	0	0	0	0	95	0	0	0	"2018-09-27 00:00:00"	"2018-09-27 00:00:00"	0	
600095	600095	浮かれたオバケと至極の甘味			fkg_bgm_stage076	5	0	0	0	0	0	0	96	0	0	0	"2018-10-12 00:00:00"	"2018-10-12 00:00:00"	0	
600096	600096	天つ花の令嬢			fkg_bgm_stage077	5	0	0	0	0	0	0	97	0	0	0	"2018-10-23 00:00:00"	"2018-10-23 00:00:00"	0	
600097	600097	輝く大海に囲まれし祭祀の国			fkg_bgm_country_bananaocean001	5	0	0	0	0	0	0	98	0	0	0	"2018-11-09 00:00:00"	"2018-11-09 00:00:00"	0	
600098	600098	奏で彩るは賛美の調べ			fkg_bgm_stage078	5	0	0	0	0	0	0	99	0	0	0	"2018-12-04 00:00:00"	"2018-12-04 00:00:00"	0	
600099	600099	新たな年を祝賀して			fkg_bgm_stage079	5	0	0	0	0	0	0	100	0	0	0	"2018-12-21 00:00:00"	"2018-12-21 00:00:00"	0	
600100	600100	灯り揺らめく湖畔			fkg_bgm_stage080	5	0	0	0	0	0	0	101	0	0	0	"2019-01-07 00:00:00"	"2019-01-07 00:00:00"	0	
600101	600101	雪原に彩り添える精華祭			fkg_bgm_stage081	5	0	0	0	0	0	0	102	0	0	0	"2019-01-21 00:00:00"	"2019-01-21 00:00:00"	0	
600102	600102	奇跡を起こせ！大逆転劇！？			fkg_bgm_stage082	5	0	0	0	0	0	0	103	0	0	0	"2019-02-18 00:00:00"	"2019-02-18 00:00:00"	0	
600103	600103	意外な来訪者と紡ぐ冒険譚			fkg_bgm_collabo_tensura	5	0	0	0	0	0	0	104	0	0	0	"2019-02-28 00:00:00"	"2019-02-28 00:00:00"	0	
600104	600104	絢爛たる賭博と遊戯			fkg_bgm_stage083	5	0	0	0	0	0	0	105	0	0	0	"2019-03-14 00:00:00"	"2019-03-14 00:00:00"	0	
600105	600105	監獄より目覚めしもの			fkg_bgm_stage084	5	0	0	0	0	0	0	106	0	0	0	"2019-04-02 00:00:00"	"2019-04-02 00:00:00"	0	
600106	600106	華やぐ街と生命の息吹			fkg_bgm_stage085	5	0	0	0	0	0	0	107	0	0	0	"2019-04-11 00:00:00"	"2019-04-11 00:00:00"	0	
600107	600107	一投一打に想いを込めて			fkg_bgm_stage086	5	0	0	0	0	0	0	108	0	0	0	"2019-04-25 00:00:00"	"2019-04-25 00:00:00"	0	
600108	600108	識者達の論戦場			fkg_bgm_stage087	5	0	0	0	0	0	0	109	0	0	0	"2019-05-09 00:00:00"	"2019-05-09 00:00:00"	0	
600109	600109	マフルの夢見るキノコ			fkg_bgm_stage088	5	0	0	0	0	0	0	110	0	0	0	"2019-05-23 00:00:00"	"2019-05-23 00:00:00"	0	
600110	600110	ウェディングブーケは誰の手に			fkg_bgm_stage089	5	0	0	0	0	0	0	111	0	0	0	"2019-06-06 00:00:00"	"2019-06-06 00:00:00"	0	
600111	600111	常夏の風を感じて			fkg_bgm_stage090	5	0	0	0	0	0	0	112	0	0	0	"2019-07-05 00:00:00"	"2019-07-05 00:00:00"	0	
600112	600112	相対するは未解明の領域			fkg_bgm_stage091	5	0	0	0	0	0	0	113	0	0	0	"2019-07-19 00:00:00"	"2019-07-19 00:00:00"	0	
600113	600113	根源への進撃			fkg_bgm_Midzwolm_general001	5	0	0	0	0	0	0	114	0	0	0	"2019-07-19 00:00:00"	"2019-07-19 00:00:00"	0	
600114	600114	千の頭の強襲			fkg_bgm_Midzwolm_general002	5	0	0	0	0	0	0	115	0	0	0	"2019-07-19 00:00:00"	"2019-07-19 00:00:00"	0	
600115	600115	不滅と黄昏の蔓延する支配			fkg_bgm_Midzwolm_general003	5	0	0	0	0	0	0	116	0	0	0	"2019-07-25 00:00:00"	"2019-07-25 00:00:00"	0	
600116	600116	ギラギラゴーイングマイウェイ			fkg_bgm_osnz001	5	0	0	0	0	0	0	117	0	0	0	"2019-07-23 00:00:00"	"2019-07-23 00:00:00"	0	
600117	600117	荒野を往く花風			fkg_bgm_stage092	5	0	0	0	0	0	0	118	0	0	0	"2019-09-12 00:00:00"	"2019-09-12 00:00:00"	0	
600118	600118	王女たちの絢爛なる舞踏会			fkg_bgm_stage093	5	0	0	0	0	0	0	119	0	0	0	"2019-09-26 00:00:00"	"2019-09-26 00:00:00"	0	
600119	600119	希望の夜露と万華の祭典			fkg_bgm_stage094	5	0	0	0	0	0	0	120	0	0	0	"2020-01-15 00:00:00"	"2020-01-15 00:00:00"	0	
600120	600120	手洗いうがい消毒のうた			fkg_bgm_fkgtheater	5	0	0	0	0	0	0	121	0	0	0	"2020-04-01 00:00:00"	"2020-04-01 00:00:00"	0	
600121	600121	黄金の世界花			fkg_bgm_stage095	5	0	0	0	0	0	0	122	0	0	0	"2021-02-05 00:00:00"	"2021-02-05 00:00:00"	0	
600122	600122	天雷と暁の空へ			fkg_bgm_hraesvelg_general001	5	0	0	0	0	0	0	123	0	0	0	"2021-02-05 00:00:00"	"2021-02-05 00:00:00"	0	
600123	600123	千の羽の降臨			fkg_bgm_hraesvelg_general002	5	0	0	0	0	0	0	124	0	0	0	"2021-02-05 00:00:00"	"2021-02-05 00:00:00"	0	
600124	600124	運命ひらり(orchestra)			fkg_bgm_hraesvelg_general003	5	0	0	0	0	0	0	125	0	0	0	"2021-02-05 00:00:00"	"2021-02-05 00:00:00"	0	
600125	600125	死にゆく世界の支配者			fkg_bgm_battle008_lastbattle	5	0	0	0	0	0	0	126	0	0	0	"2021-03-09 00:00:00"	"2021-03-09 00:00:00"	0	
600126	600126	"Ancient Messiah"			fkg_bgm_kodai001	5	0	0	0	0	0	0	127	0	0	0	"2022-01-18 00:00:00"	"2022-01-18 00:00:00"	0	
600127	600127	封印されし古の花			fkg_bgm_kodai002	5	0	0	0	0	0	0	128	0	0	0	"2022-01-18 00:00:00"	"2022-01-18 00:00:00"	0	
600128	600128	道草マーチ			fkg_bgm_stage096	5	0	0	0	0	0	0	129	0	0	0	"2022-01-18 00:00:00"	"2022-01-18 00:00:00"	0	
601000	601000	ノーマルガーデン	のーまるがーでん	標準的な庭<br>原点回帰したいときに<br>設定しよう！		1	0	0	0	0	0	0	1	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
601001	601001	ローズガーデン(暗)	ろーずがーでん(あん)	綺麗に整ったお城の庭<br>ちょっと暗め		1	0	0	0	0	0	0	10001	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
601002	601002	ローズガーデン(明)	ろーずがーでん(めい)	綺麗に整ったお城の庭<br>ちょっと明るめ		1	0	0	0	0	0	0	10002	0	0	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
601003	601003	スノーガーデン	すのーがーでん	雪と氷の幻想が降り注ぐ庭<br>転倒にご用心！？		1	0	0	0	0	0	0	20001	0	4	0	"2016-01-22 00:00:00"	"2016-01-22 00:00:00"	0	
601004	601004	チョコレートガーデン	ちょこれーとがーでん	チョコレートを<br>イメージした庭<br>暖かいと溶けちゃうかも！？		1	0	0	0	0	0	0	30001	0	4	0	"2016-02-02 00:00:00"	"2016-02-02 00:00:00"	0	
601005	601005	桃宴の庭(菱)	とうえんのにわ(あおい)	ひし餅をイメージした庭<br>とてもやわらかそうだが<br>食べられない		1	0	0	0	0	0	0	40001	0	1	0	"2016-02-18 00:00:00"	"2016-02-18 00:00:00"	0	
601006	601006	桃宴の庭(桃)	とうえんのにわ(もも)	ひし餅をイメージした庭<br>お雛様の愛らしさが<br>引き立つ桃色で彩られている		1	0	0	0	0	0	0	40002	0	1	0	"2016-02-18 00:00:00"	"2016-02-18 00:00:00"	0	
601007	601007	桃宴の庭(雪)	とうえんのにわ(ゆき)	ひし餅をイメージした庭<br>残雪のような<br>美しさを感じさせる<br>雪色で彩られている		1	0	0	0	0	0	0	40003	0	1	0	"2016-02-18 00:00:00"	"2016-02-18 00:00:00"	0	
601008	601008	桃宴の庭(蓬)	とうえんのにわ(よもぎ)	ひし餅をイメージした庭<br>春の訪れを感じさせる<br>蓬色で彩られている		1	0	0	0	0	0	0	40004	0	1	0	"2016-02-18 00:00:00"	"2016-02-18 00:00:00"	0	
601009	601009	アカデミーフロア	あかでみーふろあ	准騎士達が通う騎士学校の床<br>豪華な校章が描かれている		1	0	0	0	0	0	0	50001	0	0	0	"2016-03-01 00:00:00"	"2016-03-01 00:00:00"	0	
601010	601010	チェリーガーデン	ちぇりーがーでん	桜の花びらが舞い落ちる庭<br>ひらひらと舞う桜と戯れる<br>花騎士も……エノ……		1	0	0	0	0	0	0	60001	0	1	0	"2016-03-15 00:00:00"	"2016-03-15 00:00:00"	0	
601011	601011	カレッジガーデン	かれっじがーでん	准騎士達が通う<br>騎士学校の中庭<br>十字路では衝突注意！		1	0	0	0	0	0	0	70001	0	0	0	"2016-03-28 00:00:00"	"2016-03-28 00:00:00"	0	
601012	601012	桃源郷の地	とうげんきょうのち	ベルガモットバレーらしい<br>紅葉した楓が舞う庭<br>和テイストをあなたに		1	0	0	0	0	0	0	80001	0	3	0	"2016-04-14 00:00:00"	"2016-04-14 00:00:00"	0	
601013	601013	メルヘンガーデン	めるへんがーでん	わたがしみたいに<br>もこもこした雲の床<br>おいしそうだがやっぱり<br>食べられない		1	0	0	0	0	0	0	90001	0	0	0	"2016-04-27 00:00:00"	"2016-04-27 00:00:00"	0	
601014	601014	クジラ艇フロア	くじらていふろあ	クジラ艇の内部フロア<br>一部の床が降下するように<br>なっている		1	0	0	0	0	0	0	100001	0	0	0	"2016-05-11 00:00:00"	"2016-05-11 00:00:00"	0	
601015	601015	レイニーパーク	れいにーぱーく	雨上がりの水たまりが残る庭<br>雫のかかった草が<br>キラキラ輝いている		1	0	0	0	0	0	0	110001	0	2	0	"2016-05-25 00:00:00"	"2016-05-25 00:00:00"	0	
601016	601016	マリッジロード	まりっじろーど	女の子なら一度は夢見る<br>真っ赤なバージンロード<br>静かに並んで歩こう		1	0	0	0	0	0	0	120001	0	0	0	"2016-06-09 00:00:00"	"2016-06-09 00:00:00"	0	
601017	601017	七夕の草原	たなばたのそうげん	夜風に揺れる夏草は<br>とても幻想的<br>たまには草原に<br>寝転がるのもオススメ		1	0	0	0	0	0	0	130001	0	2	0	"2016-06-22 00:00:00"	"2016-06-22 00:00:00"	0	
