406	4	5117					0
407	4	5118					0
408	4	5119					0
409	4	6042					0
410	4	6043					0
411	4	6044					0
412	6	32070					0
413	2	130700					0
414	2	130710					0
415	2	130720					0
416	2	130730					0
417	2	32100					0
418	2	32110					0
419	2	32120					0
420	2	32130					0
421	2	130740					0
422	2	130750					0
423	2	130760					0
424	2	130770					0
425	2	170900					0
426	2	170910					0
427	2	170920					0
428	2	170930					0
429	2	170940					0
430	4	5120					0
431	4	5121					0
432	4	5122					0
433	4	5123					0
434	4	5124					0
435	4	5125					0
436	4	5126					0
437	4	5127					0
438	4	5128					0
439	4	6045					0
440	4	6046					0
441	4	6047					0
442	2	32140					0
443	2	32150					0
444	2	32160					0
445	2	32170					0
446	6	32170					0
447	2	130800					0
448	2	130810					0
449	2	130820					0
450	2	130830					0
451	4	4021					0
452	4	4022					0
453	4	4023					0
454	4	5129					0
455	4	5130					0
456	4	5131					0
457	4	5132					0
458	4	5133					0
459	4	5134					0
460	4	6048					0
461	4	6049					0
462	4	6050					0
463	2	32200					0
464	2	32210					0
465	2	32220					0
466	2	32230					0
467	2	130840					0
468	2	130850					0
469	2	130860					0
470	2	130870					0
471	2	171000					0
472	2	171010					0
473	2	171020					0
474	2	171030					0
475	2	171040					0
476	4	5135					0
477	4	5136					0
478	4	5137					0
479	4	5138					0
480	4	5139					0
481	4	5140					0
482	4	5141					0
483	4	5142					0
484	4	5143					0
485	4	6051					0
486	4	6052					0
487	4	6053					0
488	2	1001					0
489	2	1002					0
490	2	1003					0
491	2	1004					0
492	2	1005					0
493	6	1005					0
494	2	1006					0
495	2	1007					0
496	2	1008					0
497	2	1009					0
498	2	1010					0
499	6	1010					0
500	2	1011					0
501	2	1012					0
502	2	1013					0
503	2	1014					0
504	2	1015					0
505	6	1015					0
506	2	32240					0
507	2	32250					0
508	2	32260					0
509	2	32270					0
510	6	32270					0
511	2	130900					0
512	2	130910					0
513	2	130920					0
514	2	130930					0
515	4	4024					0
516	4	4025					0
517	4	4026					0
518	4	5144					0
519	4	5145					0
520	4	5146					0
521	4	5147					0
522	4	5148					0
523	4	5149					0
524	4	6054					0
525	4	6055					0
526	4	6056					0
527	2	32300					0
528	2	32310					0
529	2	32320					0
530	2	32330					0
531	2	130940					0
532	2	130950					0
533	2	130960					0
534	2	130970					0
535	2	171100					0
536	2	171110					0
537	2	171120					0
538	2	171130					0
539	2	171140					0
540	4	5150					0
541	4	5151					0
542	4	5152					0
543	4	5153					0
544	4	5154					0
545	4	5155					0
546	4	5156					0
547	4	5157					0
548	4	5158					0
549	4	6057					0
550	4	6058					0
551	4	6059					0
552	2	32340					0
553	2	32350					0
554	2	32360					0
555	2	32370					0
556	6	32370					0
557	2	131000					0
558	2	131010					0
559	2	131020					0
560	2	131030					0
561	2	1016					0
562	2	1017					0
563	2	1018					0
564	2	1019					0
565	2	1020					0
566	6	1020					0
567	2	1021					0
568	2	1022					0
569	2	1023					0
570	2	1024					0
571	2	1025					0
572	6	1025					0
573	2	1026					0
574	2	1027					0
575	2	1028					0
576	2	1029					0
577	2	1030					0
578	6	1030					0
579	4	4027					0
580	4	4028					0
581	4	4029					0
582	4	5159					0
583	4	5160					0
584	4	5161					0
585	4	5162					0
586	4	5163					0
587	4	5164					0
588	4	6060					0
589	4	6061					0
590	4	6062					0
591	2	32400					0
592	2	32410					0
593	2	32420					0
594	2	32430					0
595	2	32440					0
596	2	131040					0
597	2	131050					0
598	2	131060					0
599	2	131070					0
600	2	171200					0
601	2	171210					0
602	2	171220					0
603	2	171230					0
604	2	171240					0
605	4	5165					0
606	4	5166					0
607	4	5167					0
608	4	5168					0
609	4	5169					0
610	4	5170					0
611	4	5171					0
612	4	5172					0
613	4	5173					0
614	4	5174					0
615	4	5175					0
616	4	5176					0
617	4	6063					0
618	4	6064					0
619	4	6065					0
620	2	32450					0
621	2	32460					0
622	2	32470					0
623	2	32480					0
624	6	32480					0
625	2	131100					0
626	2	131110					0
627	2	131120					0
628	2	131130					0
629	2	131140					0
630	2	131150					0
631	4	4030					0
632	4	4031					0
633	4	4032					0
634	4	5177					0
635	4	5178					0
636	4	5179					0
637	4	5180					0
638	4	5181					0
639	4	5182					0
640	4	6066					0
641	4	6067					0
642	4	6068					0
643	2	32500					0
644	2	32510					0
645	2	32520					0
646	2	32530					0
647	2	131200					0
648	2	131210					0
649	2	131220					0
650	2	131230					0
651	2	131240					0
652	2	131250					0
653	2	171300					0
654	2	171310					0
655	2	171320					0
656	2	171330					0
657	2	171340					0
658	4	5183					0
659	4	5184					0
660	4	5185					0
661	4	5186					0
662	4	5187					0
663	4	5188					0
664	4	5189					0
665	4	5190					0
666	4	5191					0
667	4	6069					0
668	4	6070					0
669	4	6071					0
670	2	32540					0
671	2	32550					0
672	2	32560					0
673	2	32570					0
674	6	32570					0
675	2	131300					0
676	2	131310					0
677	2	131320					0
678	2	131330					0
679	4	4033					0
680	4	4034					0
681	4	4035					0
682	4	5192					0
683	4	5193					0
684	4	5194					0
685	4	5195					0
686	4	5196					0
687	4	5197					0
688	4	6072					0
689	4	6073					0
690	4	6074					0
691	2	32600					0
692	2	32610					0
693	2	32620					0
694	2	32630					0
695	2	131340					0
696	2	131350					0
697	2	131360					0
698	2	131370					0
699	2	171400					0
700	2	171410					0
701	2	171420					0
702	2	171430					0
703	2	171440					0
704	2	1031					0
705	2	1032					0
706	2	1033					0
707	2	1034					0
708	2	1035					0
709	6	1035					0
710	2	1036					0
711	2	1037					0
712	2	1038					0
713	2	1039					0
714	2	1040					0
715	6	1040					0
716	2	1041					0
717	2	1042					0
718	2	1043					0
719	2	1044					0
720	2	1045					0
721	6	1045					0
722	4	5198					0
723	4	5199					0
724	4	5200					0
725	4	5201					0
726	4	5202					0
727	4	5203					0
728	4	5204					0
729	4	5205					0
730	4	5206					0
731	4	6075					0
732	4	6076					0
733	4	6077					0
734	2	32640					0
735	2	32650					0
736	2	32660					0
737	2	32670					0
738	6	32670					0
739	2	131400					0
740	2	131410					0
741	2	131420					0
742	2	131430					0
743	4	4036					0
744	4	4037					0
745	4	4038					0
746	4	5207					0
747	4	5208					0
748	4	5209					0
749	4	5210					0
750	4	5211					0
751	4	5212					0
752	4	6078					0
753	4	6079					0
754	4	6080					0
755	2	32700					0
756	2	32710					0
757	2	32720					0
758	2	32730					0
759	2	131440					0
760	2	131450					0
761	2	131460					0
762	2	131470					0
763	2	171500					0
764	2	171510					0
765	2	171520					0
766	2	171530					0
767	2	171540					0
768	4	5213					0
769	4	5214					0
770	4	5215					0
771	4	5216					0
772	4	5217					0
773	4	5218					0
774	4	5219					0
775	4	5220					0
776	4	5221					0
777	4	6081					0
778	4	6082					0
779	4	6083					0
780	2	32740					0
781	2	32750					0
782	2	32760					0
783	2	32770					0
784	6	32770					0
785	2	131500					0
786	2	131510					0
787	2	131520					0
788	2	131530					0
789	2	1046					0
790	2	1047					0
791	2	1048					0
792	2	1049					0
793	2	1050					0
794	6	1050					0
795	2	1051					0
796	2	1052					0
797	2	1053					0
798	2	1054					0
799	2	1055					0
800	6	1055					0
801	2	1056					0
802	2	1057					0
803	2	1058					0
804	2	1059					0
805	2	1060					0
806	6	1060					0
807	4	3006					0
808	4	3007					0
809	4	3008					0
810	4	5222					0
811	4	5223					0
812	4	5224					0
813	4	5225					0
814	4	5226					0
815	4	5227					0
816	4	6084					0
817	4	6085					0
818	4	6086					0
819	2	32800					0
820	2	32810					0
821	2	32820					0
822	2	32830					0
823	2	131540					0
824	2	131550					0
825	2	131560					0
826	2	131570					0
827	2	171600					0
828	2	171610					0
829	2	171620					0
830	2	171630					0
831	2	171640					0
832	4	5228					0
833	4	5229					0
834	4	5230					0
835	4	5231					0
836	4	5232					0
837	4	5233					0
838	4	5234					0
839	4	5235					0
840	4	5236					0
841	4	6087					0
842	4	6088					0
843	4	6089					0
844	2	32840					0
845	2	32850					0
846	2	32860					0
847	2	32870					0
848	6	32870					0
849	2	131600					0
850	2	131610					0
851	2	131620					0
852	2	131630					0
853	4	4039					0
854	4	4040					0
855	4	4041					0
856	4	5237					0
857	4	5238					0
858	4	5239					0
859	4	5240					0
860	4	5241					0
861	4	5242					0
862	4	6090					0
863	4	6091					0
864	4	6092					0
865	2	32900					0
866	2	32910					0
867	2	32920					0
868	2	32930					0
869	2	131640					0
870	2	131650					0
871	2	131660					0
872	2	131670					0
873	2	171700					0
874	2	171710					0
875	2	171720					0
876	2	171730					0
877	2	171740					0
878	4	5243					0
879	4	5244					0
880	4	5245					0
881	4	5246					0
882	4	5247					0
883	4	5248					0
884	4	5249					0
885	4	5250					0
886	4	5251					0
887	4	6093					0
888	4	6094					0
889	4	6095					0
890	2	32940					0
891	2	32950					0
892	2	32960					0
893	2	32970					0
894	6	32970					0
895	2	131700					0
896	2	131710					0
897	2	131720					0
898	2	131730					0
899	2	1061					0
900	2	1062					0
901	2	1063					0
902	2	1064					0
903	2	1065					0
904	6	1065					0
905	2	1066					0
906	2	1067					0
907	2	1068					0
908	2	1069					0
909	2	1070					0
910	6	1070					0
911	2	1071					0
912	2	1072					0
913	2	1073					0
914	2	1074					0
915	2	1075					0
916	6	1075					0
917	4	3009					0
918	4	3010					0
919	4	3011					0
920	4	5252					0
921	4	5253					0
922	4	5254					0
923	4	5255					0
924	4	5256					0
925	4	5257					0
926	4	6096					0
927	4	6097					0
928	4	6098					0
929	2	33000					0
930	2	33010					0
931	2	33020					0
932	2	33030					0
933	2	131740					0
934	2	131750					0
935	2	131760					0
936	2	131770					0
937	2	171800					0
938	2	171810					0
939	2	171820					0
940	2	171830					0
941	2	171840					0
942	4	5258					0
943	4	5259					0
944	4	5260					0
945	4	5261					0
946	4	5262					0
947	4	5263					0
948	4	5264					0
949	4	5265					0
950	4	5266					0
951	4	6099					0
952	4	6100					0
953	4	6101					0
954	2	33040					0
955	2	33050					0
956	2	33060					0
957	2	33070					0
958	6	33070					0
959	2	131800					0
960	2	131810					0
961	2	131820					0
962	2	131830					0
963	4	3012					0
964	4	3013					0
965	4	3014					0
966	4	4042					0
967	4	4043					0
968	4	4044					0
969	4	5267					0
970	4	5268					0
971	4	5269					0
972	4	5270					0
973	4	5271					0
974	4	5272					0
975	2	33100					0
976	2	33110					0
977	2	33120					0
978	2	33130					0
979	2	131840					0
980	2	131850					0
981	2	131860					0
982	2	131870					0
983	2	171900					0
984	2	171910					0
985	2	171920					0
986	2	171930					0
987	2	171940					0
988	4	5273					0
989	4	5274					0
990	4	5275					0
991	4	5276					0
992	4	5277					0
993	4	5278					0
994	4	5279					0
995	4	5280					0
996	4	5281					0
997	4	6102					0
998	4	6103					0
999	4	6104					0
1000	2	33140					0
1001	2	33150					0
1002	2	33160					0
1003	2	33170					0
1004	6	33170					0
1005	2	131900					0
1006	2	131910					0
1007	2	131920					0
1008	2	131930					0
1009	2	1076					0
1010	2	1077					0
1011	2	1078					0
1012	2	1079					0
1013	2	1080					0
1014	6	1080					0
1015	2	1081					0
1016	2	1082					0
1017	2	1083					0
1018	2	1084					0
1019	2	1085					0
1020	6	1085					0
1021	2	1086					0
1022	2	1087					0
1023	2	1088					0
1024	2	1089					0
1025	2	1090					0
1026	6	1090					0
1027	4	3015					0
1028	4	3016					0
1029	4	3017					0
1030	4	4045					0
1031	4	4046					0
1032	4	4047					0
1033	4	5282					0
1034	4	5283					0
1035	4	5284					0
1036	4	5285					0
1037	4	5286					0
1038	4	5287					0
1039	2	230000					0
1040	2	230010					0
1041	2	230020					0
1042	2	230030					0
1043	2	230040					0
1044	2	230050					0
1045	2	230060					0
1046	2	230070					0
1047	2	33200					0
1048	2	33210					0
1049	2	33220					0
1050	2	33230					0
1051	2	131940					0
1052	2	131950					0
1053	2	131960					0
1054	2	131970					0
1055	6	131970					0
1056	2	172000					0
1057	2	172010					0
1058	2	172020					0
1059	2	172030					0
1060	2	172040					0
1061	4	5288					0
1062	4	5289					0
1063	4	5290					0
1064	4	5291					0
1065	4	5292					0
1066	4	5293					0
1067	4	5294					0
1068	4	5295					0
1069	4	5296					0
1070	4	6105					0
1071	4	6106					0
1072	4	6107					0
1073	2	33240					0
1074	2	33250					0
1075	2	33260					0
1076	2	33270					0
1077	6	33270					0
1078	2	132000					0
1079	2	132010					0
1080	2	132020					0
1081	2	132030					0
1082	4	3018					0
1083	4	3019					0
1084	4	3020					0
1085	4	4048					0
1086	4	4049					0
1087	4	4050					0
1088	4	5297					0
1089	4	5298					0
1090	4	5299					0
1091	4	5300					0
1092	4	5301					0
1093	4	5302					0
1094	2	300000					0
1095	6	300040					0
1096	2	230100					0
1097	2	230110					0
1098	2	230120					0
1099	2	230130					0
1100	2	230140					0
1101	2	230150					0
1102	2	230160					0
1103	2	230170					0
1104	2	33300					0
1105	2	33310					0
1106	2	33320					0
1107	2	33330					0
1108	2	132040					0
1109	2	132050					0
1110	2	132060					0
1111	2	132070					0
1112	6	132070					0
1113	2	172100					0
1114	2	172110					0
1115	2	172120					0
1116	2	172130					0
1117	2	172140					0
1118	4	5303					0
1119	4	5304					0
1120	4	5305					0
1121	4	5306					0
1122	4	5307					0
1123	4	5308					0
1124	4	5309					0
1125	4	5310					0
1126	4	5311					0
1127	4	6108					0
1128	4	6109					0
1129	4	6110					0
1130	2	33340					0
1131	2	33350					0
1132	2	33360					0
1133	2	33370					0
1134	6	33370					0
1135	2	132100					0
1136	2	132110					0
1137	2	132120					0
1138	2	132130					0
1139	2	1091					0
1140	2	1092					0
1141	2	1093					0
1142	2	1094					0
1143	2	1095					0
1144	6	1095					0
1145	2	1096					0
1146	2	1097					0
1147	2	1098					0
1148	2	1099					0
1149	2	1100					0
1150	6	1100					0
1151	2	1101					0
1152	2	1102					0
1153	2	1103					0
1154	2	1104					0
1155	2	1105					0
1156	6	1105					0
1157	4	3021					0
1158	4	3022					0
1159	4	3023					0
1160	4	4051					0
1161	4	4052					0
1162	4	4053					0
1163	4	5312					0
1164	4	5313					0
1165	4	5314					0
1166	4	5315					0
1167	4	5316					0
1168	4	5317					0
1169	2	300050					0
1170	6	300090					0
1171	2	33400					0
1172	2	33410					0
1173	2	33420					0
1174	2	33430					0
1175	2	132140					0
1176	2	132150					0
1177	2	132160					0
1178	2	132170					0
1179	6	132170					0
1180	2	172200					0
1181	2	172210					0
1182	2	172220					0
1183	2	172230					0
1184	2	172240					0
1185	4	5318					0
1186	4	5319					0
1187	4	5320					0
1188	4	5321					0
1189	4	5322					0
1190	4	5323					0
1191	4	5324					0
1192	4	5325					0
1193	4	5326					0
1194	4	6111					0
1195	4	6112					0
1196	4	6113					0
1197	2	230200					0
1198	2	230210					0
1199	2	230220					0
1200	2	230230					0
1201	2	230240					0
1202	2	230250					0
1203	2	230260					0
1204	2	230270					0
1205	2	33440					0
1206	2	33450					0
1207	2	33460					0
1208	2	33470					0
1209	6	33470					0
1210	2	132200					0
1211	2	132210					0
1212	2	132220					0
1213	2	132230					0
1214	4	3024					0
1215	4	3025					0
1216	4	3026					0
1217	4	3027					0
1218	4	3028					0
1219	4	3029					0
1220	4	4054					0
1221	4	4055					0
1222	4	4056					0
1223	4	5327					0
1224	4	5328					0
1225	4	5329					0
1226	2	33500					0
1227	2	33510					0
1228	2	33520					0
1229	2	33530					0
1230	2	132240					0
1231	2	132250					0
1232	2	132260					0
1233	2	132270					0
1234	6	132270					0
1235	2	172300					0
1236	2	172310					0
1237	2	172320					0
1238	2	172330					0
1239	2	172340					0
1240	4	5330					0
1241	4	5331					0
1242	4	5332					0
1243	4	5333					0
1244	4	5334					0
1245	4	5335					0
1246	4	5336					0
1247	4	5337					0
1248	4	5338					0
1249	4	6114					0
1250	4	6115					0
1251	4	6116					0
1252	2	33540					0
1253	2	33550					0
1254	2	33560					0
1255	2	33570					0
1256	6	33570					0
1257	2	132300					0
1258	2	132310					0
1259	2	132320					0
1260	2	132330					0
1261	2	1106					0
1262	2	1107					0
1263	2	1108					0
1264	2	1109					0
1265	2	1110					0
1266	6	1110					0
1267	2	1111					0
1268	2	1112					0
1269	2	1113					0
1270	2	1114					0
1271	2	1115					0
1272	6	1115					0
1273	2	1116					0
1274	2	1117					0
1275	2	1118					0
1276	2	1119					0
1277	2	1120					0
1278	6	1120					0
1279	4	2009					0
1280	4	2010					0
1281	4	2011					0
1282	4	3030					0
1283	4	3031					0
1284	4	3032					0
1285	4	3033					0
1286	4	3034					0
1287	4	3035					0
1288	4	3036					0
1289	4	3037					0
1290	4	3038					0
1291	2	300100					0
1292	6	300140					0
1293	2	33600					0
1294	2	33610					0
1295	2	33620					0
1296	2	33630					0
1297	2	132340					0
1298	2	132350					0
1299	2	132360					0
1300	2	132370					0
1301	6	132370					0
1302	4	5339					0
1303	4	5340					0
1304	4	5341					0
1305	4	5342					0
1306	4	5343					0
1307	4	5344					0
1308	4	5345					0
1309	4	5346					0
1310	4	5347					0
1311	4	6117					0
1312	4	6118					0
1313	4	6119					0
1314	2	230300					0
1315	2	230310					0
1316	2	230320					0
1317	2	230330					0
1318	2	230340					0
1319	2	230350					0
1320	2	230360					0
1321	2	230370					0
1322	2	33640					0
1323	2	33650					0
1324	2	33660					0
1325	2	33670					0
1326	6	33670					0
1327	2	132400					0
1328	2	132410					0
1329	2	132420					0
1330	2	132430					0
1331	6	132430					0
1332	4	2012					0
1333	4	2013					0
1334	4	2014					0
1335	4	2015					0
1336	4	2016					0
1337	4	2017					0
1338	4	3039					0
1339	4	3040					0
1340	4	3041					0
1341	4	3042					0
1342	4	3043					0
1343	4	3044					0
1344	2	33700					0
1345	2	33710					0
1346	2	33720					0
1347	2	33730					0
1348	2	132440					0
1349	2	132450					0
1350	2	132460					0
1351	2	132470					0
1352	6	132470					0
1353	2	172400					0
1354	2	172410					0
1355	2	172420					0
1356	2	172430					0
1357	2	172440					0
1358	4	5348					0
1359	4	5349					0
1360	4	5350					0
1361	4	5351					0
1362	4	5352					0
1363	4	5353					0
1364	4	5354					0
1365	4	5355					0
1366	4	5356					0
1367	4	6120					0
1368	4	6121					0
1369	4	6122					0
1370	2	33740					0
1371	2	33750					0
1372	2	33760					0
1373	2	33770					0
1374	6	33770					0
1375	2	132500					0
1376	2	132510					0
1377	2	132520					0
1378	2	132530					0
1379	4	2018					0
1380	4	2019					0
1381	4	2020					0
1382	4	2021					0
1383	4	2022					0
1384	4	2023					0
1385	4	3045					0
1386	4	3046					0
1387	4	3047					0
1388	4	3048					0
1389	4	3049					0
1390	4	3050					0
1391	4	7000					0
1392	4	7001					0
1393	4	7002					0
1394	4	7003					0
1395	2	300150					0
1396	6	300190					0
1397	2	33800					0
1398	2	33810					0
1399	2	33820					0
1400	2	33830					0
1401	2	132540					0
1402	2	132550					0
1403	2	132560					0
1404	2	132570					0
1405	6	132570					0
1406	4	5357					0
1407	4	5358					0
1408	4	5359					0
1409	4	5360					0
1410	4	5361					0
1411	4	5362					0
1412	4	5363					0
1413	4	5364					0
1414	4	5365					0
1415	4	6123					0
1416	4	6124					0
1417	4	6125					0
1418	2	230400					0
1419	2	230410					0
1420	2	230420					0
1421	2	230430					0
1422	2	230440					0
1423	2	230450					0
1424	2	230460					0
1425	2	230470					0
1426	2	33840					0
1427	2	33850					0
1428	2	33860					0
1429	2	33870					0
1430	6	33870					0
1431	2	132600					0
1432	2	132610					0
1433	2	132620					0
1434	2	132630					0
1435	4	3051					0
1436	4	3052					0
1437	4	3053					0
1438	4	3054					0
1439	4	3055					0
1440	4	3056					0
1441	4	2024					0
1442	4	2025					0
1443	4	2026					0
1444	4	2027					0
1445	4	2028					0
1446	4	2029					0
1447	4	7004					0
1448	4	7005					0
1449	4	7006					0
1450	4	7007					0
1451	2	33900					0
1452	2	33910					0
1453	2	33920					0
1454	2	33930					0
1455	2	132640					0
1456	2	132650					0
1457	2	132660					0
1458	2	132670					0
1459	6	132670					0
1460	2	172500					0
1461	2	172510					0
1462	2	172520					0
1463	2	172530					0
1464	2	172540					0
1465	4	5366					0
1466	4	5367					0
1467	4	5368					0
1468	4	5369					0
1469	4	5370					0
1470	4	5371					0
1471	4	5372					0
1472	4	5373					0
1473	4	5374					0
1474	4	6126					0
1475	4	6127					0
1476	4	6128					0
1477	2	33940					0
1478	2	33950					0
1479	2	33960					0
1480	2	33970					0
1481	6	33970					0
1482	2	132700					0
1483	2	132710					0
1484	2	132720					0
1485	2	132730					0
1486	2	1121					0
1487	2	1122					0
1488	2	1123					0
1489	2	1124					0
1490	2	1125					0
1491	6	1125					0
1492	2	1126					0
1493	2	1127					0
1494	2	1128					0
1495	2	1129					0
1496	2	1130					0
1497	6	1130					0
1498	4	2030					0
1499	4	2031					0
