121	600			109915	1	0	0	0	0			0	
122	600			109916	1	0	0	0	0			0	
123	601			101	1	0	0	0	0			0	
124	700			500101	1	0	0	0	0			0	
125	700			500201	1	0	0	0	0			0	
126	700			500301	1	0	0	0	0			0	
127	700			500401	1	0	0	0	0			0	
128	701			1	5000	0	0	0	0			0	
129	702			101	1	0	0	0	0			0	
130	800			500405	1	0	0	0	0			0	
131	801			3	1000	0	0	0	0			0	
132	802			500405	1	0	0	0	0			0	
133	803			500500	1	0	0	0	0			0	
134	804			109913	1	0	0	0	0			0	
135	804			109914	1	0	0	0	0			0	
136	804			109915	1	0	0	0	0			0	
137	804			109916	1	0	0	0	0			0	
138	805			2	100	0	0	0	0			0	
139	806			500500	1	0	0	0	0			0	
140	807			9	300	0	0	0	0			0	
141	808			500405	1	0	0	0	0			0	
142	809			109913	1	0	0	0	0			0	
143	809			109914	1	0	0	0	0			0	
144	809			109915	1	0	0	0	0			0	
145	809			109916	1	0	0	0	0			0	
146	900			1	3000	0	0	0	0			0	
147	901			1	5000	0	0	0	0			0	
148	1000			1	2500	0	0	0	0			0	
149	1001			101	1	0	0	0	0			0	
150	1100			1	2000	0	0	0	0			0	
151	1101			1	4000	0	0	0	0			0	
155	1500			3	500	0	0	0	0			0	
156	1501			9	1000	0	0	0	0			0	
157	1502			1	10000	0	0	0	0			0	
158	1503			10	1000	0	0	0	0			0	
159	1504			101	10	0	0	0	0			0	
160	1505			5000	1	0	0	0	0			0	
161	1505			5010	1	0	0	0	0			0	
162	1505			5020	1	0	0	0	0			0	
163	1506			101	10	0	0	0	0			0	
164	1507			5000	1	0	0	0	0			0	
165	1507			5010	1	0	0	0	0			0	
166	1507			5020	1	0	0	0	0			0	
167	1508			101	10	0	0	0	0			0	
168	1509			5000	1	0	0	0	0			0	
169	1509			5010	1	0	0	0	0			0	
170	1509			5020	1	0	0	0	0			0	
171	1510			101	10	0	0	0	0			0	
172	1511			5000	1	0	0	0	0			0	
173	1511			5010	1	0	0	0	0			0	
174	1511			5020	1	0	0	0	0			0	
175	1512			101	10	0	0	0	0			0	
176	1513			5000	1	0	0	0	0			0	
177	1513			5010	1	0	0	0	0			0	
178	1513			5020	1	0	0	0	0			0	
179	1514			101	20	0	0	0	0			0	
180	1600			109913	1	0	0	0	0			0	
181	1600			109914	1	0	0	0	0			0	
182	1601			109915	1	0	0	0	0			0	
183	1601			109916	1	0	0	0	0			0	
184	1602			109913	1	0	0	0	0			0	
185	1602			109914	1	0	0	0	0			0	
186	1603			109915	1	0	0	0	0			0	
187	1603			109916	1	0	0	0	0			0	
188	1604			109917	1	0	0	0	0			0	
189	1604			109918	1	0	0	0	0			0	
190	1605			109919	1	0	0	0	0			0	
191	1605			109920	1	0	0	0	0			0	
192	1606			109917	1	0	0	0	0			0	
193	1606			109918	1	0	0	0	0			0	
194	1607			109919	1	0	0	0	0			0	
195	1607			109920	1	0	0	0	0			0	
196	1608			109921	1	0	0	0	0			0	
197	1609			109922	1	0	0	0	0			0	
198	1610			109923	1	0	0	0	0			0	
199	1611			109924	1	0	0	0	0			0	
200	1612			109921	1	0	0	0	0			0	
201	1612			109922	1	0	0	0	0			0	
202	208			109921	1	0	0	0	0			0	
203	209			109922	1	0	0	0	0			0	
204	210			109923	1	0	0	0	0			0	
205	211			109924	1	0	0	0	0			0	
206	1700			1	5000	0	0	0	0			0	
207	1701			3	1000	0	0	0	0			0	
208	1702			2	100	0	0	0	0			0	
219	410			5000	1	0	0	0	0			0	
220	410			5010	1	0	0	0	0			0	
221	410			5020	1	0	0	0	0			0	
222	411			5000	1	0	0	0	0			0	
223	411			5010	1	0	0	0	0			0	
224	411			5020	1	0	0	0	0			0	
225	412			5000	1	0	0	0	0			0	
226	412			5010	1	0	0	0	0			0	
227	412			5020	1	0	0	0	0			0	
228	413			5000	1	0	0	0	0			0	
229	413			5010	1	0	0	0	0			0	
230	413			5020	1	0	0	0	0			0	
231	414			5000	1	0	0	0	0			0	
232	414			5010	1	0	0	0	0			0	
233	414			5020	1	0	0	0	0			0	
234	415			5000	1	0	0	0	0			0	
235	415			5010	1	0	0	0	0			0	
236	415			5020	1	0	0	0	0			0	
237	416			5000	1	0	0	0	0			0	
238	416			5010	1	0	0	0	0			0	
239	416			5020	1	0	0	0	0			0	
240	417			5000	1	0	0	0	0			0	
241	417			5010	1	0	0	0	0			0	
242	417			5020	1	0	0	0	0			0	
243	418			5000	1	0	0	0	0			0	
244	418			5010	1	0	0	0	0			0	
245	418			5020	1	0	0	0	0			0	
251	212			109921	1	0	0	0	0			0	
252	213			109922	1	0	0	0	0			0	
253	214			109923	1	0	0	0	0			0	
254	215			109924	1	0	0	0	0			0	
255	216			109921	1	0	0	0	0			0	
256	217			109922	1	0	0	0	0			0	
257	218			109923	1	0	0	0	0			0	
258	219			109924	1	0	0	0	0			0	
259	220			109921	1	0	0	0	0			0	
260	221			109922	1	0	0	0	0			0	
261	1900			2	100	0	0	0	0			0	
262	1901			1	10000	0	0	0	0			0	
263	1902			1	20000	0	0	0	0			0	
264	1910			2	100	0	0	0	0			0	
265	1911			1	10000	0	0	0	0			0	
266	1912			1	20000	0	0	0	0			0	
267	811			500101	1	0	0	0	0			0	
268	811			500201	1	0	0	0	0			0	
269	811			500301	1	0	0	0	0			0	
270	811			500401	1	0	0	0	0			0	
271	2000			109917	1	0	0	0	0			0	
272	2000			109918	1	0	0	0	0			0	
273	2001			10	400	0	0	0	0			0	
274	2002			1	5000	0	0	0	0			0	
275	2003			109919	1	0	0	0	0			0	
276	2003			109920	1	0	0	0	0			0	
277	2004			10	600	0	0	0	0			0	
278	2005			1	10000	0	0	0	0			0	
279	2006			109917	1	0	0	0	0			0	
280	2006			109918	1	0	0	0	0			0	
281	2007			10	800	0	0	0	0			0	
282	2008			1	15000	0	0	0	0			0	
283	2009			109919	1	0	0	0	0			0	
284	2009			109920	1	0	0	0	0			0	
285	2010			10	1000	0	0	0	0			0	
286	2011			1	20000	0	0	0	0			0	
287	2012			109917	1	0	0	0	0			0	
288	2012			109918	1	0	0	0	0			0	
289	2013			10	1200	0	0	0	0			0	
290	2014			1	25000	0	0	0	0			0	
291	2015			109919	1	0	0	0	0			0	
292	2015			109920	1	0	0	0	0			0	
301	419			5000	1	0	0	0	0			0	
302	419			5010	1	0	0	0	0			0	
303	419			5020	1	0	0	0	0			0	
304	420			5000	1	0	0	0	0			0	
305	420			5010	1	0	0	0	0			0	
306	420			5020	1	0	0	0	0			0	
307	421			5000	1	0	0	0	0			0	
308	421			5010	1	0	0	0	0			0	
309	421			5020	1	0	0	0	0			0	
310	422			5000	1	0	0	0	0			0	
311	422			5010	1	0	0	0	0			0	
312	422			5020	1	0	0	0	0			0	
313	423			5000	1	0	0	0	0			0	
314	423			5010	1	0	0	0	0			0	
315	423			5020	1	0	0	0	0			0	
316	424			5000	1	0	0	0	0			0	
317	424			5010	1	0	0	0	0			0	
318	424			5020	1	0	0	0	0			0	
319	425			500800	1	0	0	0	0			0	
331	1703			109913	1	0	0	0	0			0	
332	1703			109914	1	0	0	0	0			0	
333	1703			109915	1	0	0	0	0			0	
334	1703			109916	1	0	0	0	0			0	
335	1704			1	7500	0	0	0	0			0	
336	1705			2	100	0	0	0	0			0	
337	1706			9	1000	0	0	0	0			0	
338	1707			109917	1	0	0	0	0			0	
339	1707			109918	1	0	0	0	0			0	
340	1708			2	100	0	0	0	0			0	
341	1709			109919	1	0	0	0	0			0	
342	1709			109920	1	0	0	0	0			0	
343	1710			1	10000	0	0	0	0			0	
344	1711			2	100	0	0	0	0			0	
345	1712			10	1000	0	0	0	0			0	
346	1713			109917	1	0	0	0	0			0	
347	1713			109918	1	0	0	0	0			0	
348	1713			109919	1	0	0	0	0			0	
349	1713			109920	1	0	0	0	0			0	
350	1714			2	100	0	0	0	0			0	
351	1715			1	12500	0	0	0	0			0	
352	1716			10	1200	0	0	0	0			0	
353	1717			2	100	0	0	0	0			0	
354	1718			109917	1	0	0	0	0			0	
355	1718			109918	1	0	0	0	0			0	
356	1718			109919	1	0	0	0	0			0	
357	1718			109920	1	0	0	0	0			0	
358	1719			1	15000	0	0	0	0			0	
359	1720			2	100	0	0	0	0			0	
360	1721			1	17500	0	0	0	0			0	
361	1722			10	1400	0	0	0	0			0	
362	1723			2	100	0	0	0	0			0	
363	1724			109921	1	0	0	0	0			0	
364	1725			109922	1	0	0	0	0			0	
365	1726			2	100	0	0	0	0			0	
366	1727			1	20000	0	0	0	0			0	
367	1728			10	1500	0	0	0	0			0	
368	1729			2	100	0	0	0	0			0	
369	1730			109923	1	0	0	0	0			0	
370	1731			109924	1	0	0	0	0			0	
371	1732			2	100	0	0	0	0			0	
372	1733			1	22500	0	0	0	0			0	
373	1734			10	1600	0	0	0	0			0	
374	1735			2	100	0	0	0	0			0	
375	1736			109921	1	0	0	0	0			0	
376	1737			109922	1	0	0	0	0			0	
377	1738			2	100	0	0	0	0			0	
378	1739			109923	1	0	0	0	0			0	
379	1740			109924	1	0	0	0	0			0	
380	1741			2	100	0	0	0	0			0	
381	1742			1	25000	0	0	0	0			0	
382	1743			10	1700	0	0	0	0			0	
383	1744			2	100	0	0	0	0			0	
384	1745			109921	1	0	0	0	0			0	
385	1746			109922	1	0	0	0	0			0	
386	1747			2	100	0	0	0	0			0	
387	1748			109923	1	0	0	0	0			0	
389	1749			1	5000	0	0	0	0			0	
390	1750			3	1000	0	0	0	0			0	
391	1751			2	100	0	0	0	0			0	
392	1752			109913	1	0	0	0	0			0	
393	1752			109914	1	0	0	0	0			0	
394	1752			109915	1	0	0	0	0			0	
395	1752			109916	1	0	0	0	0			0	
396	1753			1	7500	0	0	0	0			0	
397	1754			2	100	0	0	0	0			0	
398	1755			9	1000	0	0	0	0			0	
399	1756			109917	1	0	0	0	0			0	
400	1756			109918	1	0	0	0	0			0	
401	1757			2	100	0	0	0	0			0	
402	1758			109919	1	0	0	0	0			0	
403	1758			109920	1	0	0	0	0			0	
404	1759			1	10000	0	0	0	0			0	
405	1760			2	100	0	0	0	0			0	
406	1761			10	1000	0	0	0	0			0	
407	1762			109917	1	0	0	0	0			0	
408	1762			109918	1	0	0	0	0			0	
409	1762			109919	1	0	0	0	0			0	
410	1762			109920	1	0	0	0	0			0	
411	1763			2	100	0	0	0	0			0	
500	1903			1	30000	0	0	0	0			0	
501	1913			1	30000	0	0	0	0			0	
600	1515			5000	1	0	0	0	0			0	
601	1515			5010	1	0	0	0	0			0	
602	1515			5020	1	0	0	0	0			0	
603	1516			101	10	0	0	0	0			0	
604	1517			5000	1	0	0	0	0			0	
605	1517			5010	1	0	0	0	0			0	
606	1517			5020	1	0	0	0	0			0	
607	1518			101	10	0	0	0	0			0	
608	1519			5000	1	0	0	0	0			0	
609	1519			5010	1	0	0	0	0			0	
610	1519			5020	1	0	0	0	0			0	
611	1519			5000	1	0	0	0	0			0	
612	1519			5010	1	0	0	0	0			0	
613	1519			5020	1	0	0	0	0			0	
614	1519			5000	1	0	0	0	0			0	
615	1519			5010	1	0	0	0	0			0	
616	1519			5020	1	0	0	0	0			0	
617	1520			101	20	0	0	0	0			0	
618	1521			5000	1	0	0	0	0			0	
619	1521			5010	1	0	0	0	0			0	
620	1521			5020	1	0	0	0	0			0	
621	1521			5000	1	0	0	0	0			0	
622	1521			5010	1	0	0	0	0			0	
623	1521			5020	1	0	0	0	0			0	
624	1522			101	20	0	0	0	0			0	
625	1523			5000	1	0	0	0	0			0	
626	1523			5010	1	0	0	0	0			0	
627	1523			5020	1	0	0	0	0			0	
628	1523			5000	1	0	0	0	0			0	
629	1523			5010	1	0	0	0	0			0	
630	1523			5020	1	0	0	0	0			0	
631	1524			101	40	0	0	0	0			0	
632	1500			500501	10	0	0	0	0			0	
633	1525			5000	2	0	0	0	0			0	
634	1525			5010	2	0	0	0	0			0	
635	1525			5020	2	0	0	0	0			0	
636	1526			101	20	0	0	0	0			0	
637	1527			5000	2	0	0	0	0			0	
638	1527			5010	2	0	0	0	0			0	
639	1527			5020	2	0	0	0	0			0	
640	1528			101	20	0	0	0	0			0	
641	1529			5000	3	0	0	0	0			0	
642	1529			5010	3	0	0	0	0			0	
643	1529			5020	3	0	0	0	0			0	
644	1529			5030	1	0	0	0	0			0	
645	1530			101	20	0	0	0	0			0	
646	1531			5000	2	0	0	0	0			0	
647	1531			5010	2	0	0	0	0			0	
648	1531			5020	2	0	0	0	0			0	
649	1532			101	20	0	0	0	0			0	
650	1533			5000	2	0	0	0	0			0	
651	1533			5010	2	0	0	0	0			0	
652	1533			5020	2	0	0	0	0			0	
653	1534			101	40	0	0	0	0			0	
654	1534			604825	1	0	0	0	0			0	
655	1509			5040	1	0	0	0	0			0	
656	1514			5030	1	0	0	0	0			0	
657	1519			5050	1	0	0	0	0			0	
658	1524			5040	1	0	0	0	0			0	
659	1519			604824	1	0	0	0	0			0	
660	1509			604823	1	0	0	0	0			0	
661	1534			5050	1	0	0	0	0			0	
662	1535			5030	3	0	0	0	0			0	
663	1535			5040	3	0	0	0	0			0	
664	1535			5050	3	0	0	0	0			0	
665	1536			5030	3	0	0	0	0			0	
666	1536			5040	3	0	0	0	0			0	
667	1536			5050	3	0	0	0	0			0	
668	1537			5030	3	0	0	0	0			0	
669	1537			5040	3	0	0	0	0			0	
670	1537			5050	3	0	0	0	0			0	
671	1538			5030	3	0	0	0	0			0	
672	1538			5040	3	0	0	0	0			0	
673	1538			5050	3	0	0	0	0			0	
674	1539			5030	3	0	0	0	0			0	
675	1539			5040	3	0	0	0	0			0	
676	1539			5050	3	0	0	0	0			0	
677	1540			5030	3	0	0	0	0			0	
678	1540			5040	3	0	0	0	0			0	
679	1540			5050	3	0	0	0	0			0	
680	1541			5030	3	0	0	0	0			0	
681	1541			5040	3	0	0	0	0			0	
682	1541			5050	3	0	0	0	0			0	
683	1542			5030	3	0	0	0	0			0	
684	1542			5040	3	0	0	0	0			0	
685	1542			5050	3	0	0	0	0			0	
686	1543			5030	3	0	0	0	0			0	
687	1543			5040	3	0	0	0	0			0	
688	1543			5050	3	0	0	0	0			0	
689	1544			5030	3	0	0	0	0			0	
690	1544			5040	3	0	0	0	0			0	
691	1544			5050	3	0	0	0	0			0	
800	600			89	1	0	0	0	0			0	
804	900			274	180	0	0	0	0			0	
805	901			274	310	0	0	0	0			0	
806	1100			274	120	0	0	0	0			0	
807	1101			274	250	0	0	0	0			0	
1000	3000			1	10000	0	0	0	0			0	
1001	3001			109917	1	0	0	0	0			0	
1002	3001			109918	1	0	0	0	0			0	
1003	3001			109919	1	0	0	0	0			0	
1004	3001			109920	1	0	0	0	0			0	
1005	3002			5010	1	0	0	0	0			0	
1006	3003			5000	1	0	0	0	0			0	
1007	3004			5020	1	0	0	0	0			0	
1008	3005			500102	1	0	0	0	0			0	
1009	3005			500202	1	0	0	0	0			0	
1010	3005			500302	1	0	0	0	0			0	
1011	3005			500402	1	0	0	0	0			0	
1012	3006			101	5	0	0	0	0			0	
1013	3007			1	10000	0	0	0	0			0	
1014	3008			109917	1	0	0	0	0			0	
1015	3008			109918	1	0	0	0	0			0	
1016	3008			109919	1	0	0	0	0			0	
1017	3008			109920	1	0	0	0	0			0	
1018	3009			5010	1	0	0	0	0			0	
1019	3010			5000	1	0	0	0	0			0	
1020	3011			5020	1	0	0	0	0			0	
1021	3012			500102	1	0	0	0	0			0	
1022	3012			500202	1	0	0	0	0			0	
1023	3012			500302	1	0	0	0	0			0	
1024	3012			500402	1	0	0	0	0			0	
1025	3013			101	10	0	0	0	0			0	
1026	3014			1	10000	0	0	0	0			0	
1027	3015			109917	1	0	0	0	0			0	
1028	3015			109918	1	0	0	0	0			0	
1029	3015			109919	1	0	0	0	0			0	
1030	3015			109920	1	0	0	0	0			0	
1031	3016			5010	1	0	0	0	0			0	
1032	3017			5000	1	0	0	0	0			0	
1033	3018			5020	1	0	0	0	0			0	
1034	3019			500102	1	0	0	0	0			0	
1035	3019			500202	1	0	0	0	0			0	
1036	3019			500302	1	0	0	0	0			0	
1037	3019			500402	1	0	0	0	0			0	
1038	3020			101	5	0	0	0	0			0	
1039	3021			2	100	0	0	0	0			0	
1040	3022			16	1	0	0	0	0			0	
1041	3023			2	200	0	0	0	0			0	
1042	3024			16	2	0	0	0	0			0	
1043	3025			2	200	0	0	0	0			0	
1044	3026			16	2	0	0	0	0			0	
1045	3027			1	10000	0	0	0	0			0	
1046	3027			171	1	0	0	0	0			0	
1047	3028			109917	1	0	0	0	0			0	
1048	3028			109918	1	0	0	0	0			0	
1049	3028			109919	1	0	0	0	0			0	
1050	3028			109920	1	0	0	0	0			0	
1051	3029			5010	1	0	0	0	0			0	
1052	3030			5000	1	0	0	0	0			0	
1053	3031			5020	1	0	0	0	0			0	
1054	3032			500102	1	0	0	0	0			0	
1055	3032			500202	1	0	0	0	0			0	
1056	3032			500302	1	0	0	0	0			0	
1057	3032			500402	1	0	0	0	0			0	
1058	3033			101	5	0	0	0	0			0	
1059	3034			1	10000	0	0	0	0			0	
1060	3034			171	1	0	0	0	0			0	
1061	3035			109917	1	0	0	0	0			0	
1062	3035			109918	1	0	0	0	0			0	
1063	3035			109919	1	0	0	0	0			0	
1064	3035			109920	1	0	0	0	0			0	
1065	3036			5010	1	0	0	0	0			0	
1066	3037			5000	1	0	0	0	0			0	
1067	3038			5020	1	0	0	0	0			0	
1068	3039			500102	1	0	0	0	0			0	
1069	3039			500202	1	0	0	0	0			0	
1070	3039			500302	1	0	0	0	0			0	
1071	3039			500402	1	0	0	0	0			0	
1072	3040			101	10	0	0	0	0			0	
1073	3041			1	10000	0	0	0	0			0	
1074	3042			109917	1	0	0	0	0			0	
1075	3042			109918	1	0	0	0	0			0	
1076	3042			109919	1	0	0	0	0			0	
1077	3042			109920	1	0	0	0	0			0	
1078	3043			5010	1	0	0	0	0			0	
1079	3044			5000	1	0	0	0	0			0	
1080	3045			5020	1	0	0	0	0			0	
1081	3046			500102	1	0	0	0	0			0	
1082	3046			500202	1	0	0	0	0			0	
1083	3046			500302	1	0	0	0	0			0	
1084	3046			500402	1	0	0	0	0			0	
1085	3047			101	5	0	0	0	0			0	
1086	3048			2	100	0	0	0	0			0	
1087	3049			16	1	0	0	0	0			0	
1088	3050			2	200	0	0	0	0			0	
1089	3051			16	2	0	0	0	0			0	
1090	3052			2	200	0	0	0	0			0	
1091	3053			16	2	0	0	0	0			0	
1092	3054			101	20	0	0	0	0			0	
1093	3054			5030	2	0	0	0	0			0	
1094	3055			171	3	0	0	0	0			0	
1095	3055			5040	2	0	0	0	0			0	
1096	3056			293	10	0	0	0	0			0	
1097	3056			5050	2	0	0	0	0			0	
1098	3057			2	500	0	0	0	0			0	
1099	3057			16	5	0	0	0	0			0	
1100	3058			2	1000	0	0	0	0			0	
2200	307			3	9000	0	0	0	0			0	
2201	308			3	10000	0	0	0	0			0	
2202	309			2	100	0	0	0	0			0	
2203	310			11	1000	0	0	0	0			0	
2204	311			11	1000	0	0	0	0			0	
2205	312			11	1000	0	0	0	0			0	
2206	313			11	1000	0	0	0	0			0	
2207	314			2	100	0	0	0	0			0	
2208	315			11	1500	0	0	0	0			0	
2209	316			11	1500	0	0	0	0			0	
2210	317			11	1500	0	0	0	0			0	
2211	318			11	1500	0	0	0	0			0	
2212	319			2	100	0	0	0	0			0	
2213	320			11	1000	0	0	0	0			0	
2214	320			5030	1	0	0	0	0			0	
2215	321			11	1000	0	0	0	0			0	
2216	322			11	1000	0	0	0	0			0	
2217	322			5040	1	0	0	0	0			0	
2218	323			11	1000	0	0	0	0			0	
2219	324			11	1000	0	0	0	0			0	
2220	324			5050	1	0	0	0	0			0	
2221	325			11	1000	0	0	0	0			0	
2222	326			11	1000	0	0	0	0			0	
2223	326			5030	1	0	0	0	0			0	
2224	327			11	1000	0	0	0	0			0	
2225	328			11	1000	0	0	0	0			0	
2226	328			5050	1	0	0	0	0			0	
2227	329			11	1000	0	0	0	0			0	
2228	330			11	1000	0	0	0	0			0	
2229	330			5040	1	0	0	0	0			0	
2230	331			11	1000	0	0	0	0			0	
2231	332			11	1000	0	0	0	0			0	
2232	332			5030	1	0	0	0	0			0	
2233	333			5040	1	0	0	0	0			0	
2234	333			5050	1	0	0	0	0			0	
2500	2500			112603	1	0	0	0	0			0	
2501	2501			212604	1	0	0	0	0			0	
2502	2502			212603	1	0	0	0	0			0	
4132	4500			2	100	0	0	0	0			0	
4133	4501			1100001	1	0	0	0	0			0	
4134	4502			1100001	2	0	0	0	0			0	
4135	4503			1100002	1	0	0	0	0			0	
4136	4504			1100002	2	0	0	0	0			0	
4137	4505			1100002	2	0	0	0	0			0	
4138	4506			1100003	1	0	0	0	0			0	
4139	4507			1100003	2	0	0	0	0			0	
4140	4508			1100003	3	0	0	0	0			0	
4141	4509			2	100	0	0	0	0			0	
4142	4510			2	100	0	0	0	0			0	
4143	4511			677	10	0	0	0	0			0	
4144	4512			677	10	0	0	0	0			0	
4145	4513			677	20	0	0	0	0			0	
4146	4514			677	20	0	0	0	0			0	
4147	4515			677	30	0	0	0	0			0	
4148	4516			677	30	0	0	0	0			0	
4149	4517			677	40	0	0	0	0			0	
4150	4518			677	40	0	0	0	0			0	
4151	4519			2	100	0	0	0	0			0	
5000	5000			2	100	0	0	0	0			0	
5001	5001			109917	1	0	0	0	0			0	
5002	5001			109918	1	0	0	0	0			0	
5003	5001			109919	1	0	0	0	0			0	
5004	5001			109920	1	0	0	0	0			0	
5005	5002			109929	1	0	0	0	0			0	
5006	5002			109930	1	0	0	0	0			0	
5007	5002			109931	1	0	0	0	0			0	
5008	5002			109932	1	0	0	0	0			0	
5009	5003			109921	1	0	0	0	0			0	
5010	5003			109922	1	0	0	0	0			0	
5011	5003			109923	1	0	0	0	0			0	
5012	5003			109924	1	0	0	0	0			0	
5013	5004			109933	1	0	0	0	0			0	
5014	5005			109934	1	0	0	0	0			0	
5015	5006			109935	1	0	0	0	0			0	
5016	5007			109936	1	0	0	0	0			0	
5017	5008			109929	1	0	0	0	0			0	
5018	5008			109930	1	0	0	0	0			0	
5019	5008			109931	1	0	0	0	0			0	
5020	5008			109932	1	0	0	0	0			0	
5021	5009			109929	1	0	0	0	0			0	
5022	5009			109930	1	0	0	0	0			0	
5023	5009			109931	1	0	0	0	0			0	
5024	5009			109932	1	0	0	0	0			0	
5025	5010			109921	1	0	0	0	0			0	
5026	5010			109922	1	0	0	0	0			0	
5027	5010			109923	1	0	0	0	0			0	
5028	5010			109924	1	0	0	0	0			0	
5029	5011			109921	1	0	0	0	0			0	
5030	5011			109922	1	0	0	0	0			0	
5031	5011			109923	1	0	0	0	0			0	
5032	5011			109924	1	0	0	0	0			0	
5033	5012			2	100	0	0	0	0			0	
5034	5013			109933	1	0	0	0	0			0	
5035	5014			109934	1	0	0	0	0			0	
5036	5015			109935	1	0	0	0	0			0	
5037	5016			109936	1	0	0	0	0			0	
5038	5017			109917	1	0	0	0	0			0	
5039	5017			109918	1	0	0	0	0			0	
5040	5017			109919	1	0	0	0	0			0	
5041	5017			109920	1	0	0	0	0			0	
5042	5018			109929	1	0	0	0	0			0	
5043	5018			109930	1	0	0	0	0			0	
5044	5018			109931	1	0	0	0	0			0	
5045	5018			109932	1	0	0	0	0			0	
5046	5019			109929	1	0	0	0	0			0	
5047	5019			109930	1	0	0	0	0			0	
5048	5019			109931	1	0	0	0	0			0	
5049	5019			109932	1	0	0	0	0			0	
5050	5020			109921	1	0	0	0	0			0	
5051	5020			109922	1	0	0	0	0			0	
5052	5020			109923	1	0	0	0	0			0	
5053	5020			109924	1	0	0	0	0			0	
5054	5021			109921	1	0	0	0	0			0	
5055	5021			109922	1	0	0	0	0			0	
5056	5021			109923	1	0	0	0	0			0	
5057	5021			109924	1	0	0	0	0			0	
5058	5022			2	100	0	0	0	0			0	
5059	5023			109933	1	0	0	0	0			0	
5060	5024			109934	1	0	0	0	0			0	
5061	5025			109935	1	0	0	0	0			0	
5062	5026			109936	1	0	0	0	0			0	
5063	5027			109917	1	0	0	0	0			0	
5064	5027			109918	1	0	0	0	0			0	
5065	5027			109919	1	0	0	0	0			0	
5066	5027			109920	1	0	0	0	0			0	
5067	5028			109929	1	0	0	0	0			0	
5068	5028			109930	1	0	0	0	0			0	
5069	5028			109931	1	0	0	0	0			0	
5070	5028			109932	1	0	0	0	0			0	
5071	5029			109929	1	0	0	0	0			0	
5072	5029			109930	1	0	0	0	0			0	
5073	5029			109931	1	0	0	0	0			0	
5074	5029			109932	1	0	0	0	0			0	
5075	5030			109921	1	0	0	0	0			0	
5076	5030			109922	1	0	0	0	0			0	
5077	5030			109923	1	0	0	0	0			0	
5078	5030			109924	1	0	0	0	0			0	
5079	5031			109921	1	0	0	0	0			0	
5080	5031			109922	1	0	0	0	0			0	
5081	5031			109923	1	0	0	0	0			0	
5082	5031			109924	1	0	0	0	0			0	
5083	5032			2	100	0	0	0	0			0	
5084	5033			109933	1	0	0	0	0			0	
5085	5034			109934	1	0	0	0	0			0	
5086	5035			109935	1	0	0	0	0			0	
5087	5036			109936	1	0	0	0	0			0	
5088	5037			109917	1	0	0	0	0			0	
5089	5037			109918	1	0	0	0	0			0	
5090	5037			109919	1	0	0	0	0			0	
